'Elapsed time','ECG'
'0:36.140',-7.050
'0:36.150',-6.545
'0:36.160',-5.510
'0:36.170',-5.035
'0:36.180',-4.800
'0:36.190',-4.745
'0:36.200',-4.615
'0:36.210',-4.500
'0:36.220',-4.455
'0:36.230',-4.515
'0:36.240',-4.425
'0:36.250',-4.475
'0:36.260',-4.400
'0:36.270',-4.390
'0:36.280',-4.290
'0:36.290',-4.265
'0:36.300',-4.190
'0:36.310',-4.250
'0:36.320',-4.165
'0:36.330',-4.100
'0:36.340',-4.005
'0:36.350',-4.015
'0:36.360',-3.860
'0:36.370',-3.785
'0:36.380',-3.705
'0:36.390',-3.770
'0:36.400',-3.745
'0:36.410',-3.865
'0:36.420',-3.865
'0:36.430',-3.915
'0:36.440',-3.975
'0:36.450',-4.160
'0:36.460',-4.165
'0:36.470',-4.225
'0:36.480',-4.235
'0:36.490',-4.325
'0:36.500',-4.275
'0:36.510',-4.335
'0:36.520',-4.285
'0:36.530',-4.345
'0:36.540',-4.330
'0:36.550',-4.385
'0:36.560',-4.225
'0:36.570',-4.290
'0:36.580',-4.355
'0:36.590',-4.390
'0:36.600',-4.255
'0:36.610',-4.260
'0:36.620',-4.195
'0:36.630',-4.220
'0:36.640',-4.115
'0:36.650',-4.135
'0:36.660',-4.105
'0:36.670',-4.210
'0:36.680',-4.140
'0:36.690',-4.140
'0:36.700',-4.055
'0:36.710',-4.090
'0:36.720',-4.080
'0:36.730',-4.165
'0:36.740',-4.050
'0:36.750',-4.090
'0:36.760',-4.025
'0:36.770',-4.035
'0:36.780',-3.975
'0:36.790',-3.975
'0:36.800',-3.855
'0:36.810',-3.865
'0:36.820',-3.780
'0:36.830',-3.815
'0:36.840',-3.735
'0:36.850',-3.820
'0:36.860',-3.825
'0:36.870',-3.945
'0:36.880',-3.945
'0:36.890',-4.035
'0:36.900',-3.960
'0:36.910',-4.070
'0:36.920',-4.010
'0:36.930',-3.965
'0:36.940',-3.920
'0:36.950',-3.980
'0:36.960',-3.900
'0:36.970',-3.875
'0:36.980',-2.635
'0:36.990',-0.750
'0:37.000',-1.470
'0:37.010',-4.485
'0:37.020',-6.035
'0:37.030',-6.105
'0:37.040',-5.100
'0:37.050',-4.370
'0:37.060',-3.995
'0:37.070',-3.875
'0:37.080',-3.765
'0:37.090',-3.750
'0:37.100',-3.665
'0:37.110',-3.720
'0:37.120',-3.650
'0:37.130',-3.665
'0:37.140',-3.545
'0:37.150',-3.560
'0:37.160',-3.525
'0:37.170',-3.555
'0:37.180',-3.410
'0:37.190',-3.485
'0:37.200',-3.425
'0:37.210',-3.405
'0:37.220',-3.230
'0:37.230',-3.275
'0:37.240',-3.145
'0:37.250',-3.120
'0:37.260',-3.035
'0:37.270',-3.090
'0:37.280',-3.065
'0:37.290',-3.135
'0:37.300',-3.120
'0:37.310',-3.250
'0:37.320',-3.255
'0:37.330',-3.435
'0:37.340',-3.435
'0:37.350',-3.570
'0:37.360',-3.560
'0:37.370',-3.660
'0:37.380',-3.605
'0:37.390',-3.690
'0:37.400',-3.630
'0:37.410',-3.675
'0:37.420',-3.625
'0:37.430',-3.735
'0:37.440',-3.635
'0:37.450',-3.610
'0:37.460',-3.560
'0:37.470',-3.665
'0:37.480',-3.570
'0:37.490',-3.555
'0:37.500',-3.475
'0:37.510',-3.535
'0:37.520',-3.455
'0:37.530',-3.470
'0:37.540',-3.390
'0:37.550',-3.480
'0:37.560',-3.405
'0:37.570',-3.460
'0:37.580',-3.380
'0:37.590',-3.455
'0:37.600',-3.385
'0:37.610',-3.425
'0:37.620',-3.345
'0:37.630',-3.420
'0:37.640',-3.285
'0:37.650',-3.305
'0:37.660',-3.240
'0:37.670',-3.280
'0:37.680',-3.155
'0:37.690',-3.180
'0:37.700',-3.045
'0:37.710',-3.115
'0:37.720',-3.135
'0:37.730',-3.245
'0:37.740',-3.215
'0:37.750',-3.280
'0:37.760',-3.245
'0:37.770',-3.370
'0:37.780',-3.285
'0:37.790',-3.350
'0:37.800',-3.290
'0:37.810',-3.345
'0:37.820',-3.255
'0:37.830',-3.305
'0:37.840',-2.940
'0:37.850',-1.510
'0:37.860',0.110
'0:37.870',-1.555
'0:37.880',-4.355
'0:37.890',-5.610
'0:37.900',-5.220
'0:37.910',-4.270
'0:37.920',-3.525
'0:37.930',-3.350
'0:37.940',-3.120
'0:37.950',-3.140
'0:37.960',-3.055
'0:37.970',-3.045
'0:37.980',-2.960
'0:37.990',-3.055
'0:38.000',-2.945
'0:38.010',-3.020
'0:38.020',-2.900
'0:38.030',-2.930
'0:38.040',-2.780
'0:38.050',-2.870
'0:38.060',-2.760
'0:38.070',-2.770
'0:38.080',-2.675
'0:38.090',-2.695
'0:38.100',-2.545
'0:38.110',-2.510
'0:38.120',-2.385
'0:38.130',-2.445
'0:38.140',-2.390
'0:38.150',-2.480
'0:38.160',-2.370
'0:38.170',-2.515
'0:38.180',-2.575
'0:38.190',-2.760
'0:38.200',-2.745
'0:38.210',-2.830
'0:38.220',-2.855
'0:38.230',-2.995
'0:38.240',-2.900
'0:38.250',-3.005
'0:38.260',-2.975
'0:38.270',-3.120
'0:38.280',-3.015
'0:38.290',-3.065
'0:38.300',-3.005
'0:38.310',-3.070
'0:38.320',-2.945
'0:38.330',-3.010
'0:38.340',-2.900
'0:38.350',-2.945
'0:38.360',-2.845
'0:38.370',-2.910
'0:38.380',-2.845
'0:38.390',-2.910
'0:38.400',-2.835
'0:38.410',-2.910
'0:38.420',-2.795
'0:38.430',-2.900
'0:38.440',-2.790
'0:38.450',-2.865
'0:38.460',-2.760
'0:38.470',-2.875
'0:38.480',-2.810
'0:38.490',-2.845
'0:38.500',-2.775
'0:38.510',-2.795
'0:38.520',-2.635
'0:38.530',-2.695
'0:38.540',-2.595
'0:38.550',-2.625
'0:38.560',-2.520
'0:38.570',-2.700
'0:38.580',-2.655
'0:38.590',-2.780
'0:38.600',-2.715
'0:38.610',-2.835
'0:38.620',-2.775
'0:38.630',-2.890
'0:38.640',-2.790
'0:38.650',-2.850
'0:38.660',-2.730
'0:38.670',-2.795
'0:38.680',-2.760
'0:38.690',-2.675
'0:38.700',-1.330
'0:38.710',0.370
'0:38.720',-0.715
'0:38.730',-3.795
'0:38.740',-4.955
'0:38.750',-4.955
'0:38.760',-3.935
'0:38.770',-3.190
'0:38.780',-2.820
'0:38.790',-2.725
'0:38.800',-2.585
'0:38.810',-2.645
'0:38.820',-2.510
'0:38.830',-2.585
'0:38.840',-2.430
'0:38.850',-2.495
'0:38.860',-2.410
'0:38.870',-2.480
'0:38.880',-2.395
'0:38.890',-2.410
'0:38.900',-2.325
'0:38.910',-2.415
'0:38.920',-2.205
'0:38.930',-2.210
'0:38.940',-2.085
'0:38.950',-2.145
'0:38.960',-1.965
'0:38.970',-1.955
'0:38.980',-1.840
'0:38.990',-1.930
'0:39.000',-1.880
'0:39.010',-1.995
'0:39.020',-1.950
'0:39.030',-2.180
'0:39.040',-2.190
'0:39.050',-2.350
'0:39.060',-2.320
'0:39.070',-2.485
'0:39.080',-2.455
'0:39.090',-2.595
'0:39.100',-2.535
'0:39.110',-2.625
'0:39.120',-2.525
'0:39.130',-2.685
'0:39.140',-2.590
'0:39.150',-2.665
'0:39.160',-2.605
'0:39.170',-2.690
'0:39.180',-2.560
'0:39.190',-2.630
'0:39.200',-2.495
'0:39.210',-2.585
'0:39.220',-2.525
'0:39.230',-2.560
'0:39.240',-2.405
'0:39.250',-2.505
'0:39.260',-2.405
'0:39.270',-2.475
'0:39.280',-2.385
'0:39.290',-2.490
'0:39.300',-2.395
'0:39.310',-2.475
'0:39.320',-2.380
'0:39.330',-2.445
'0:39.340',-2.310
'0:39.350',-2.370
'0:39.360',-2.240
'0:39.370',-2.305
'0:39.380',-2.185
'0:39.390',-2.175
'0:39.400',-2.115
'0:39.410',-2.315
'0:39.420',-2.275
'0:39.430',-2.415
'0:39.440',-2.350
'0:39.450',-2.440
'0:39.460',-2.385
'0:39.470',-2.495
'0:39.480',-2.350
'0:39.490',-2.415
'0:39.500',-2.345
'0:39.510',-2.445
'0:39.520',-2.270
'0:39.530',-1.625
'0:39.540',0.605
'0:39.550',0.840
'0:39.560',-2.055
'0:39.570',-4.330
'0:39.580',-4.555
'0:39.590',-4.035
'0:39.600',-2.935
'0:39.610',-2.600
'0:39.620',-2.320
'0:39.630',-2.310
'0:39.640',-2.130
'0:39.650',-2.160
'0:39.660',-2.065
'0:39.670',-2.165
'0:39.680',-2.020
'0:39.690',-2.055
'0:39.700',-1.965
'0:39.710',-2.055
'0:39.720',-1.935
'0:39.730',-2.000
'0:39.740',-1.865
'0:39.750',-1.920
'0:39.760',-1.755
'0:39.770',-1.780
'0:39.780',-1.590
'0:39.790',-1.650
'0:39.800',-1.505
'0:39.810',-1.520
'0:39.820',-1.430
'0:39.830',-1.540
'0:39.840',-1.445
'0:39.850',-1.605
'0:39.860',-1.605
'0:39.870',-1.825
'0:39.880',-1.830
'0:39.890',-2.015
'0:39.900',-1.985
'0:39.910',-2.115
'0:39.920',-2.030
'0:39.930',-2.155
'0:39.940',-2.110
'0:39.950',-2.260
'0:39.960',-2.190
'0:39.970',-2.280
'0:39.980',-2.160
'0:39.990',-2.260
'0:40.000',-2.140
'0:40.010',-2.175
'0:40.020',-2.115
'0:40.030',-2.235
'0:40.040',-2.075
'0:40.050',-2.135
'0:40.060',-2.000
'0:40.070',-2.055
'0:40.080',-1.925
'0:40.090',-2.025
'0:40.100',-1.955
'0:40.110',-2.060
'0:40.120',-1.900
'0:40.130',-1.995
'0:40.140',-2.000
'0:40.150',-2.070
'0:40.160',-1.880
'0:40.170',-1.980
'0:40.180',-1.940
'0:40.190',-2.075
'0:40.200',-1.890
'0:40.210',-1.880
'0:40.220',-1.705
'0:40.230',-1.795
'0:40.240',-1.755
'0:40.250',-1.925
'0:40.260',-1.840
'0:40.270',-1.975
'0:40.280',-1.875
'0:40.290',-1.995
'0:40.300',-1.925
'0:40.310',-2.020
'0:40.320',-1.905
'0:40.330',-2.030
'0:40.340',-1.905
'0:40.350',-2.020
'0:40.360',-1.940
'0:40.370',-1.765
'0:40.380',-0.125
'0:40.390',1.725
'0:40.400',0.490
'0:40.410',-2.875
'0:40.420',-4.210
'0:40.430',-4.005
'0:40.440',-2.910
'0:40.450',-2.315
'0:40.460',-1.990
'0:40.470',-1.945
'0:40.480',-1.785
'0:40.490',-1.835
'0:40.500',-1.680
'0:40.510',-1.800
'0:40.520',-1.695
'0:40.530',-1.755
'0:40.540',-1.620
'0:40.550',-1.695
'0:40.560',-1.570
'0:40.570',-1.625
'0:40.580',-1.505
'0:40.590',-1.610
'0:40.600',-1.425
'0:40.610',-1.460
'0:40.620',-1.305
'0:40.630',-1.320
'0:40.640',-1.150
'0:40.650',-1.190
'0:40.660',-1.040
'0:40.670',-1.145
'0:40.680',-1.060
'0:40.690',-1.185
'0:40.700',-1.140
'0:40.710',-1.335
'0:40.720',-1.355
'0:40.730',-1.555
'0:40.740',-1.530
'0:40.750',-1.690
'0:40.760',-1.655
'0:40.770',-1.805
'0:40.780',-1.710
'0:40.790',-1.820
'0:40.800',-1.760
'0:40.810',-1.885
'0:40.820',-1.790
'0:40.830',-1.900
'0:40.840',-1.795
'0:40.850',-1.890
'0:40.860',-1.770
'0:40.870',-1.840
'0:40.880',-1.730
'0:40.890',-1.800
'0:40.900',-1.690
'0:40.910',-1.750
'0:40.920',-1.625
'0:40.930',-1.735
'0:40.940',-1.630
'0:40.950',-1.705
'0:40.960',-1.630
'0:40.970',-1.720
'0:40.980',-1.625
'0:40.990',-1.710
'0:41.000',-1.615
'0:41.010',-1.720
'0:41.020',-1.605
'0:41.030',-1.665
'0:41.040',-1.555
'0:41.050',-1.625
'0:41.060',-1.465
'0:41.070',-1.520
'0:41.080',-1.405
'0:41.090',-1.450
'0:41.100',-1.350
'0:41.110',-1.515
'0:41.120',-1.455
'0:41.130',-1.585
'0:41.140',-1.565
'0:41.150',-1.680
'0:41.160',-1.610
'0:41.170',-1.710
'0:41.180',-1.595
'0:41.190',-1.705
'0:41.200',-1.615
'0:41.210',-1.705
'0:41.220',-1.575
'0:41.230',-1.390
'0:41.240',0.295
'0:41.250',2.035
'0:41.260',0.545
'0:41.270',-2.760
'0:41.280',-3.975
'0:41.290',-3.730
'0:41.300',-2.615
'0:41.310',-2.035
'0:41.320',-1.715
'0:41.330',-1.655
'0:41.340',-1.505
'0:41.350',-1.570
'0:41.360',-1.445
'0:41.370',-1.485
'0:41.380',-1.400
'0:41.390',-1.485
'0:41.400',-1.370
'0:41.410',-1.435
'0:41.420',-1.340
'0:41.430',-1.395
'0:41.440',-1.245
'0:41.450',-1.285
'0:41.460',-1.165
'0:41.470',-1.200
'0:41.480',-1.040
'0:41.490',-1.050
'0:41.500',-0.880
'0:41.510',-0.915
'0:41.520',-0.780
'0:41.530',-0.830
'0:41.540',-0.755
'0:41.550',-0.895
'0:41.560',-0.870
'0:41.570',-1.065
'0:41.580',-1.130
'0:41.590',-1.340
'0:41.600',-1.340
'0:41.610',-1.490
'0:41.620',-1.425
'0:41.630',-1.550
'0:41.640',-1.520
'0:41.650',-1.625
'0:41.660',-1.565
'0:41.670',-1.655
'0:41.680',-1.555
'0:41.690',-1.695
'0:41.700',-1.610
'0:41.710',-1.685
'0:41.720',-1.585
'0:41.730',-1.705
'0:41.740',-1.620
'0:41.750',-1.655
'0:41.760',-1.575
'0:41.770',-1.625
'0:41.780',-1.530
'0:41.790',-1.605
'0:41.800',-1.500
'0:41.810',-1.580
'0:41.820',-1.485
'0:41.830',-1.570
'0:41.840',-1.460
'0:41.850',-1.535
'0:41.860',-1.455
'0:41.870',-1.520
'0:41.880',-1.385
'0:41.890',-1.415
'0:41.900',-1.285
'0:41.910',-1.360
'0:41.920',-1.225
'0:41.930',-1.270
'0:41.940',-1.230
'0:41.950',-1.355
'0:41.960',-1.330
'0:41.970',-1.480
'0:41.980',-1.410
'0:41.990',-1.520
'0:42.000',-1.465
'0:42.010',-1.545
'0:42.020',-1.460
'0:42.030',-1.540
'0:42.040',-1.430
'0:42.050',-1.485
'0:42.060',-1.320
'0:42.070',-0.360
'0:42.080',2.085
'0:42.090',1.860
'0:42.100',-1.470
'0:42.110',-3.595
'0:42.120',-3.535
'0:42.130',-2.830
'0:42.140',-1.855
'0:42.150',-1.605
'0:42.160',-1.345
'0:42.170',-1.325
'0:42.180',-1.185
'0:42.190',-1.245
'0:42.200',-1.140
'0:42.210',-1.190
'0:42.220',-1.085
'0:42.230',-1.140
'0:42.240',-1.035
'0:42.250',-1.090
'0:42.260',-0.980
'0:42.270',-1.040
'0:42.280',-0.910
'0:42.290',-0.945
'0:42.300',-0.815
'0:42.310',-0.820
'0:42.320',-0.645
'0:42.330',-0.660
'0:42.340',-0.515
'0:42.350',-0.530
'0:42.360',-0.435
'0:42.370',-0.535
'0:42.380',-0.480
'0:42.390',-0.640
'0:42.400',-0.685
'0:42.410',-0.875
'0:42.420',-0.900
'0:42.430',-1.065
'0:42.440',-1.080
'0:42.450',-1.230
'0:42.460',-1.175
'0:42.470',-1.285
'0:42.480',-1.230
'0:42.490',-1.320
'0:42.500',-1.285
'0:42.510',-1.380
'0:42.520',-1.325
'0:42.530',-1.405
'0:42.540',-1.310
'0:42.550',-1.395
'0:42.560',-1.290
'0:42.570',-1.360
'0:42.580',-1.245
'0:42.590',-1.255
'0:42.600',-1.170
'0:42.610',-1.235
'0:42.620',-1.125
'0:42.630',-1.195
'0:42.640',-1.105
'0:42.650',-1.185
'0:42.660',-1.115
'0:42.670',-1.190
'0:42.680',-1.105
'0:42.690',-1.175
'0:42.700',-1.105
'0:42.710',-1.185
'0:42.720',-1.110
'0:42.730',-1.170
'0:42.740',-1.095
'0:42.750',-1.160
'0:42.760',-1.045
'0:42.770',-1.095
'0:42.780',-0.975
'0:42.790',-1.020
'0:42.800',-0.910
'0:42.810',-0.955
'0:42.820',-0.895
'0:42.830',-1.020
'0:42.840',-0.950
'0:42.850',-1.060
'0:42.860',-1.055
'0:42.870',-1.170
'0:42.880',-1.115
'0:42.890',-1.195
'0:42.900',-1.115
'0:42.910',-1.190
'0:42.920',-1.100
'0:42.930',-1.160
'0:42.940',-1.070
'0:42.950',-0.665
'0:42.960',1.580
'0:42.970',3.215
'0:42.980',1.160
'0:42.990',-2.125
'0:43.000',-3.110
'0:43.010',-2.640
'0:43.020',-1.680
'0:43.030',-1.340
'0:43.040',-1.110
'0:43.050',-1.065
'0:43.060',-0.940
'0:43.070',-0.980
'0:43.080',-0.880
'0:43.090',-0.935
'0:43.100',-0.845
'0:43.110',-0.900
'0:43.120',-0.805
'0:43.130',-0.865
'0:43.140',-0.765
'0:43.150',-0.825
'0:43.160',-0.705
'0:43.170',-0.735
'0:43.180',-0.615
'0:43.190',-0.615
'0:43.200',-0.465
'0:43.210',-0.480
'0:43.220',-0.315
'0:43.230',-0.325
'0:43.240',-0.190
'0:43.250',-0.230
'0:43.260',-0.175
'0:43.270',-0.315
'0:43.280',-0.315
'0:43.290',-0.510
'0:43.300',-0.560
'0:43.310',-0.750
'0:43.320',-0.760
'0:43.330',-0.895
'0:43.340',-0.875
'0:43.350',-0.965
'0:43.360',-0.910
'0:43.370',-1.015
'0:43.380',-0.950
'0:43.390',-1.025
'0:43.400',-0.965
'0:43.410',-1.065
'0:43.420',-0.995
'0:43.430',-1.070
'0:43.440',-1.005
'0:43.450',-1.095
'0:43.460',-1.010
'0:43.470',-1.055
'0:43.480',-0.975
'0:43.490',-1.055
'0:43.500',-0.955
'0:43.510',-0.980
'0:43.520',-0.890
'0:43.530',-0.950
'0:43.540',-0.865
'0:43.550',-0.955
'0:43.560',-0.875
'0:43.570',-0.950
'0:43.580',-0.880
'0:43.590',-0.965
'0:43.600',-0.880
'0:43.610',-0.955
'0:43.620',-0.895
'0:43.630',-0.965
'0:43.640',-0.900
'0:43.650',-0.975
'0:43.660',-0.900
'0:43.670',-0.970
'0:43.680',-0.880
'0:43.690',-0.945
'0:43.700',-0.845
'0:43.710',-0.870
'0:43.720',-0.750
'0:43.730',-0.780
'0:43.740',-0.700
'0:43.750',-0.740
'0:43.760',-0.645
'0:43.770',-0.770
'0:43.780',-0.735
'0:43.790',-0.850
'0:43.800',-0.820
'0:43.810',-0.935
'0:43.820',-0.880
'0:43.830',-0.955
'0:43.840',-0.900
'0:43.850',-0.965
'0:43.860',-0.880
'0:43.870',-0.955
'0:43.880',-0.865
'0:43.890',-0.850
'0:43.900',0.390
'0:43.910',2.800
'0:43.920',2.845
'0:43.930',-0.630
'0:43.940',-2.875
'0:43.950',-3.005
'0:43.960',-2.050
'0:43.970',-1.360
'0:43.980',-1.015
'0:43.990',-0.935
'0:44.000',-0.780
'0:44.010',-0.815
'0:44.020',-0.710
'0:44.030',-0.760
'0:44.040',-0.665
'0:44.050',-0.730
'0:44.060',-0.640
'0:44.070',-0.705
'0:44.080',-0.625
'0:44.090',-0.675
'0:44.100',-0.575
'0:44.110',-0.605
'0:44.120',-0.490
'0:44.130',-0.510
'0:44.140',-0.375
'0:44.150',-0.390
'0:44.160',-0.230
'0:44.170',-0.220
'0:44.180',-0.085
'0:44.190',-0.125
'0:44.200',-0.050
'0:44.210',-0.145
'0:44.220',-0.145
'0:44.230',-0.310
'0:44.240',-0.340
'0:44.250',-0.530
'0:44.260',-0.565
'0:44.270',-0.720
'0:44.280',-0.705
'0:44.290',-0.795
'0:44.300',-0.720
'0:44.310',-0.845
'0:44.320',-0.805
'0:44.330',-0.865
'0:44.340',-0.805
'0:44.350',-0.910
'0:44.360',-0.845
'0:44.370',-0.915
'0:44.380',-0.865
'0:44.390',-0.955
'0:44.400',-0.875
'0:44.410',-0.950
'0:44.420',-0.860
'0:44.430',-0.930
'0:44.440',-0.840
'0:44.450',-0.875
'0:44.460',-0.790
'0:44.470',-0.835
'0:44.480',-0.750
'0:44.490',-0.825
'0:44.500',-0.755
'0:44.510',-0.825
'0:44.520',-0.735
'0:44.530',-0.810
'0:44.540',-0.755
'0:44.550',-0.810
'0:44.560',-0.730
'0:44.570',-0.800
'0:44.580',-0.745
'0:44.590',-0.805
'0:44.600',-0.720
'0:44.610',-0.805
'0:44.620',-0.745
'0:44.630',-0.825
'0:44.640',-0.720
'0:44.650',-0.795
'0:44.660',-0.735
'0:44.670',-0.805
'0:44.680',-0.725
'0:44.690',-0.795
'0:44.700',-0.710
'0:44.710',-0.735
'0:44.720',-0.620
'0:44.730',-0.655
'0:44.740',-0.560
'0:44.750',-0.605
'0:44.760',-0.515
'0:44.770',-0.630
'0:44.780',-0.600
'0:44.790',-0.685
'0:44.800',-0.670
'0:44.810',-0.785
'0:44.820',-0.725
'0:44.830',-0.815
'0:44.840',-0.760
'0:44.850',-0.845
'0:44.860',-0.780
'0:44.870',-0.845
'0:44.880',-0.735
'0:44.890',-0.790
'0:44.900',-0.380
'0:44.910',1.420
'0:44.920',3.440
'0:44.930',1.595
'0:44.940',-1.740
'0:44.950',-3.165
'0:44.960',-2.590
'0:44.970',-1.675
'0:44.980',-1.070
'0:44.990',-0.945
'0:45.000',-0.735
'0:45.010',-0.775
'0:45.020',-0.670
'0:45.030',-0.730
'0:45.040',-0.630
'0:45.050',-0.685
'0:45.060',-0.615
'0:45.070',-0.665
'0:45.080',-0.560
'0:45.090',-0.635
'0:45.100',-0.545
'0:45.110',-0.570
'0:45.120',-0.460
'0:45.130',-0.490
'0:45.140',-0.365
'0:45.150',-0.380
'0:45.160',-0.235
'0:45.170',-0.235
'0:45.180',-0.090
'0:45.190',-0.125
'0:45.200',-0.045
'0:45.210',-0.120
'0:45.220',-0.060
'0:45.230',-0.200
'0:45.240',-0.240
'0:45.250',-0.420
'0:45.260',-0.445
'0:45.270',-0.600
'0:45.280',-0.585
'0:45.290',-0.715
'0:45.300',-0.680
'0:45.310',-0.780
'0:45.320',-0.710
'0:45.330',-0.805
'0:45.340',-0.750
'0:45.350',-0.830
'0:45.360',-0.770
'0:45.370',-0.865
'0:45.380',-0.810
'0:45.390',-0.890
'0:45.400',-0.810
'0:45.410',-0.855
'0:45.420',-0.770
'0:45.430',-0.845
'0:45.440',-0.745
'0:45.450',-0.805
'0:45.460',-0.710
'0:45.470',-0.755
'0:45.480',-0.665
'0:45.490',-0.730
'0:45.500',-0.655
'0:45.510',-0.730
'0:45.520',-0.655
'0:45.530',-0.730
'0:45.540',-0.650
'0:45.550',-0.715
'0:45.560',-0.645
'0:45.570',-0.725
'0:45.580',-0.635
'0:45.590',-0.715
'0:45.600',-0.645
'0:45.610',-0.715
'0:45.620',-0.645
'0:45.630',-0.710
'0:45.640',-0.640
'0:45.650',-0.705
'0:45.660',-0.620
'0:45.670',-0.690
'0:45.680',-0.610
'0:45.690',-0.685
'0:45.700',-0.610
'0:45.710',-0.665
'0:45.720',-0.550
'0:45.730',-0.590
'0:45.740',-0.465
'0:45.750',-0.495
'0:45.760',-0.405
'0:45.770',-0.425
'0:45.780',-0.355
'0:45.790',-0.485
'0:45.800',-0.440
'0:45.810',-0.550
'0:45.820',-0.515
'0:45.830',-0.645
'0:45.840',-0.595
'0:45.850',-0.680
'0:45.860',-0.590
'0:45.870',-0.675
'0:45.880',-0.595
'0:45.890',-0.655
'0:45.900',-0.560
'0:45.910',-0.605
'0:45.920',0.100
'0:45.930',2.230
'0:45.940',3.275
'0:45.950',0.540
'0:45.960',-2.160
'0:45.970',-2.880
'0:45.980',-2.150
'0:45.990',-1.275
'0:46.000',-0.805
'0:46.010',-0.700
'0:46.020',-0.525
'0:46.030',-0.540
'0:46.040',-0.430
'0:46.050',-0.495
'0:46.060',-0.390
'0:46.070',-0.460
'0:46.080',-0.365
'0:46.090',-0.400
'0:46.100',-0.325
'0:46.110',-0.375
'0:46.120',-0.275
'0:46.130',-0.320
'0:46.140',-0.220
'0:46.150',-0.255
'0:46.160',-0.145
'0:46.170',-0.165
'0:46.180',0.005
'0:46.190',0.010
'0:46.200',0.135
'0:46.210',0.085
'0:46.220',0.135
'0:46.230',0.035
'0:46.240',0.055
'0:46.250',-0.105
'0:46.260',-0.070
'0:46.270',-0.240
'0:46.280',-0.310
'0:46.290',-0.445
'0:46.300',-0.415
'0:46.310',-0.535
'0:46.320',-0.480
'0:46.330',-0.595
'0:46.340',-0.550
'0:46.350',-0.650
'0:46.360',-0.610
'0:46.370',-0.690
'0:46.380',-0.645
'0:46.390',-0.730
'0:46.400',-0.625
'0:46.410',-0.660
'0:46.420',-0.595
'0:46.430',-0.665
'0:46.440',-0.565
'0:46.450',-0.595
'0:46.460',-0.500
'0:46.470',-0.560
'0:46.480',-0.485
'0:46.490',-0.545
'0:46.500',-0.455
'0:46.510',-0.510
'0:46.520',-0.440
'0:46.530',-0.540
'0:46.540',-0.445
'0:46.550',-0.515
'0:46.560',-0.455
'0:46.570',-0.535
'0:46.580',-0.470
'0:46.590',-0.555
'0:46.600',-0.470
'0:46.610',-0.520
'0:46.620',-0.475
'0:46.630',-0.545
'0:46.640',-0.485
'0:46.650',-0.525
'0:46.660',-0.430
'0:46.670',-0.505
'0:46.680',-0.435
'0:46.690',-0.525
'0:46.700',-0.445
'0:46.710',-0.490
'0:46.720',-0.400
'0:46.730',-0.445
'0:46.740',-0.350
'0:46.750',-0.365
'0:46.760',-0.255
'0:46.770',-0.295
'0:46.780',-0.205
'0:46.790',-0.355
'0:46.800',-0.315
'0:46.810',-0.390
'0:46.820',-0.380
'0:46.830',-0.505
'0:46.840',-0.465
'0:46.850',-0.550
'0:46.860',-0.485
'0:46.870',-0.545
'0:46.880',-0.450
'0:46.890',-0.515
'0:46.900',-0.440
'0:46.910',-0.485
'0:46.920',0.400
'0:46.930',2.610
'0:46.940',3.195
'0:46.950',0.145
'0:46.960',-2.210
'0:46.970',-2.665
'0:46.980',-1.910
'0:46.990',-1.070
'0:47.000',-0.650
'0:47.010',-0.560
'0:47.020',-0.415
'0:47.030',-0.425
'0:47.040',-0.325
'0:47.050',-0.375
'0:47.060',-0.285
'0:47.070',-0.345
'0:47.080',-0.255
'0:47.090',-0.310
'0:47.100',-0.235
'0:47.110',-0.280
'0:47.120',-0.185
'0:47.130',-0.210
'0:47.140',-0.105
'0:47.150',-0.130
'0:47.160',-0.005
'0:47.170',-0.030
'0:47.180',0.115
'0:47.190',0.105
'0:47.200',0.220
'0:47.210',0.165
'0:47.220',0.230
'0:47.230',0.120
'0:47.240',0.120
'0:47.250',-0.020
'0:47.260',-0.040
'0:47.270',-0.205
'0:47.280',-0.220
'0:47.290',-0.350
'0:47.300',-0.330
'0:47.310',-0.440
'0:47.320',-0.415
'0:47.330',-0.510
'0:47.340',-0.450
'0:47.350',-0.535
'0:47.360',-0.505
'0:47.370',-0.595
'0:47.380',-0.515
'0:47.390',-0.590
'0:47.400',-0.515
'0:47.410',-0.555
'0:47.420',-0.475
'0:47.430',-0.540
'0:47.440',-0.445
'0:47.450',-0.490
'0:47.460',-0.395
'0:47.470',-0.450
'0:47.480',-0.365
'0:47.490',-0.430
'0:47.500',-0.360
'0:47.510',-0.445
'0:47.520',-0.365
'0:47.530',-0.440
'0:47.540',-0.385
'0:47.550',-0.460
'0:47.560',-0.385
'0:47.570',-0.450
'0:47.580',-0.390
'0:47.590',-0.470
'0:47.600',-0.420
'0:47.610',-0.485
'0:47.620',-0.400
'0:47.630',-0.475
'0:47.640',-0.415
'0:47.650',-0.475
'0:47.660',-0.410
'0:47.670',-0.480
'0:47.680',-0.400
'0:47.690',-0.475
'0:47.700',-0.405
'0:47.710',-0.485
'0:47.720',-0.420
'0:47.730',-0.485
'0:47.740',-0.365
'0:47.750',-0.395
'0:47.760',-0.280
'0:47.770',-0.305
'0:47.780',-0.220
'0:47.790',-0.265
'0:47.800',-0.235
'0:47.810',-0.345
'0:47.820',-0.280
