'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:47.910',-0.020,-0.125,-0.154,0.042,97.000
'0:47.920',-0.025,-0.125,-0.154,0.041,97.000
'0:47.930',-0.025,-0.124,-0.155,0.039,97.000
'0:47.940',-0.025,-0.124,-0.156,0.037,97.000
'0:47.950',-0.025,-0.124,-0.156,0.035,97.000
'0:47.960',-0.020,-0.124,-0.154,0.033,97.000
'0:47.970',-0.015,-0.123,-0.153,0.031,97.000
'0:47.980',-0.025,-0.123,-0.151,0.029,97.000
'0:47.990',-0.020,-0.123,-0.149,0.027,97.000
'0:48.000',-0.020,-0.123,-0.147,0.025,97.000
'0:48.010',-0.015,-0.123,-0.147,0.022,97.000
'0:48.020',-0.015,-0.122,-0.146,0.020,97.000
'0:48.030',-0.010,-0.122,-0.146,0.018,97.000
'0:48.040',-0.015,-0.122,-0.145,0.016,97.000
'0:48.050',-0.010,-0.122,-0.145,0.014,97.000
'0:48.060',-0.020,-0.121,-0.143,0.013,97.000
'0:48.070',-0.020,-0.120,-0.142,0.012,97.000
'0:48.080',-0.035,-0.118,-0.140,0.011,97.000
'0:48.090',-0.040,-0.117,-0.138,0.009,97.000
'0:48.100',-0.050,-0.116,-0.137,0.008,97.000
'0:48.110',-0.040,-0.116,-0.136,0.008,97.000
'0:48.120',-0.050,-0.116,-0.134,0.008,97.000
'0:48.130',-0.045,-0.116,-0.133,0.008,97.000
'0:48.140',-0.055,-0.116,-0.132,0.008,97.000
'0:48.150',-0.045,-0.116,-0.131,0.008,97.000
'0:48.160',-0.030,-0.115,-0.130,0.009,97.000
'0:48.170',-0.035,-0.115,-0.128,0.011,97.000
'0:48.180',-0.035,-0.114,-0.127,0.012,97.000
'0:48.190',-0.030,-0.114,-0.126,0.013,97.000
'0:48.200',-0.030,-0.113,-0.125,0.015,97.000
'0:48.210',-0.040,-0.112,-0.122,0.017,97.000
'0:48.220',-0.030,-0.112,-0.120,0.019,97.000
'0:48.230',-0.055,-0.111,-0.117,0.021,97.000
'0:48.240',-0.030,-0.110,-0.115,0.024,97.000
'0:48.250',-0.040,-0.109,-0.113,0.026,97.000
'0:48.260',-0.020,-0.110,-0.111,0.029,97.000
'0:48.270',-0.075,-0.110,-0.109,0.033,97.000
'0:48.280',-0.020,-0.110,-0.108,0.036,97.000
'0:48.290',-0.040,-0.111,-0.106,0.040,97.000
'0:48.300',-0.035,-0.111,-0.104,0.043,97.000
'0:48.310',-0.040,-0.109,-0.101,0.047,97.000
'0:48.320',-0.040,-0.108,-0.098,0.051,97.000
'0:48.330',-0.050,-0.106,-0.095,0.055,97.000
'0:48.340',-0.040,-0.105,-0.092,0.059,97.000
'0:48.350',-0.040,-0.103,-0.089,0.063,97.000
'0:48.360',-0.025,-0.102,-0.087,0.068,97.000
'0:48.370',-0.070,-0.100,-0.084,0.072,97.000
'0:48.380',-0.030,-0.098,-0.081,0.076,97.000
'0:48.390',-0.040,-0.097,-0.078,0.081,97.000
'0:48.400',-0.040,-0.095,-0.075,0.085,97.000
'0:48.410',-0.045,-0.094,-0.074,0.090,97.000
'0:48.420',-0.035,-0.094,-0.072,0.095,97.000
'0:48.430',-0.035,-0.094,-0.070,0.099,97.000
'0:48.440',-0.030,-0.093,-0.069,0.104,97.000
'0:48.450',-0.015,-0.093,-0.067,0.108,97.000
'0:48.460',0.045,-0.093,-0.063,0.113,97.000
'0:48.470',0.080,-0.093,-0.059,0.118,97.000
'0:48.480',0.095,-0.093,-0.055,0.123,97.000
'0:48.490',0.160,-0.092,-0.051,0.127,97.000
'0:48.500',0.135,-0.092,-0.047,0.132,97.000
'0:48.510',0.070,-0.091,-0.043,0.137,97.000
'0:48.520',0.005,-0.091,-0.039,0.142,97.000
'0:48.530',-0.055,-0.090,-0.035,0.146,97.000
'0:48.540',-0.045,-0.089,-0.032,0.151,97.000
'0:48.550',-0.055,-0.089,-0.028,0.156,97.000
'0:48.560',-0.070,-0.088,-0.026,0.161,97.000
'0:48.570',-0.065,-0.087,-0.024,0.165,97.000
'0:48.580',-0.110,-0.087,-0.022,0.170,97.000
'0:48.590',-0.070,-0.086,-0.020,0.174,97.000
'0:48.600',-0.070,-0.086,-0.018,0.179,97.000
'0:48.610',-0.075,-0.085,-0.014,0.183,97.000
'0:48.620',-0.075,-0.084,-0.010,0.188,97.000
'0:48.630',-0.070,-0.083,-0.007,0.192,97.000
'0:48.640',-0.065,-0.082,-0.003,0.197,97.000
'0:48.650',-0.125,-0.081,0.000,0.201,97.000
'0:48.660',-0.260,-0.080,0.005,0.206,97.000
'0:48.670',-0.405,-0.079,0.010,0.210,97.000
'0:48.680',-0.580,-0.077,0.015,0.214,97.000
'0:48.690',0.835,-0.076,0.021,0.218,97.000
'0:48.700',1.795,-0.076,0.026,0.222,97.000
'0:48.710',1.035,-0.075,0.032,0.226,97.000
'0:48.720',0.230,-0.074,0.039,0.230,97.000
'0:48.730',0.005,-0.073,0.046,0.234,97.000
'0:48.740',0.095,-0.072,0.053,0.238,97.000
'0:48.750',-0.030,-0.071,0.060,0.242,97.000
'0:48.760',-0.070,-0.070,0.066,0.246,97.000
'0:48.770',-0.070,-0.070,0.072,0.249,97.000
'0:48.780',-0.070,-0.069,0.078,0.253,97.000
'0:48.790',-0.080,-0.069,0.084,0.256,97.000
'0:48.800',-0.070,-0.068,0.089,0.260,97.000
'0:48.810',-0.075,-0.069,0.091,0.263,97.000
'0:48.820',-0.055,-0.069,0.093,0.267,97.000
'0:48.830',-0.080,-0.070,0.094,0.270,97.000
'0:48.840',-0.055,-0.070,0.096,0.273,97.000
'0:48.850',-0.070,-0.071,0.098,0.277,97.000
'0:48.860',-0.045,-0.070,0.099,0.280,97.000
'0:48.870',-0.055,-0.069,0.101,0.283,97.000
'0:48.880',-0.040,-0.068,0.102,0.286,97.000
'0:48.890',-0.070,-0.067,0.104,0.290,97.000
'0:48.900',-0.025,-0.065,0.105,0.293,97.000
'0:48.910',-0.040,-0.064,0.109,0.295,97.000
'0:48.920',-0.025,-0.063,0.114,0.298,97.000
'0:48.930',-0.020,-0.062,0.118,0.301,97.000
'0:48.940',0.000,-0.060,0.122,0.304,97.000
'0:48.950',0.010,-0.059,0.126,0.307,97.000
'0:48.960',0.035,-0.059,0.129,0.309,97.000
'0:48.970',0.060,-0.059,0.133,0.312,97.000
'0:48.980',0.105,-0.059,0.137,0.314,97.000
'0:48.990',0.150,-0.059,0.140,0.317,97.000
'0:49.000',0.160,-0.059,0.144,0.319,97.000
'0:49.010',0.160,-0.058,0.146,0.321,97.000
'0:49.020',0.120,-0.057,0.148,0.324,97.000
'0:49.030',0.095,-0.056,0.150,0.326,97.000
'0:49.040',0.055,-0.054,0.151,0.328,97.000
'0:49.050',0.035,-0.053,0.153,0.331,97.000
'0:49.060',0.015,-0.053,0.156,0.333,97.000
'0:49.070',0.020,-0.052,0.158,0.334,97.000
'0:49.080',0.005,-0.051,0.160,0.336,97.000
'0:49.090',0.015,-0.050,0.163,0.338,97.000
'0:49.100',0.010,-0.050,0.165,0.340,97.000
'0:49.110',0.010,-0.049,0.166,0.341,97.000
'0:49.120',0.000,-0.049,0.166,0.343,97.000
'0:49.130',0.005,-0.048,0.166,0.344,97.000
'0:49.140',0.000,-0.047,0.167,0.346,97.000
'0:49.150',0.000,-0.047,0.167,0.347,97.000
'0:49.160',0.000,-0.046,0.160,0.347,97.000
'0:49.170',0.000,-0.045,0.153,0.346,97.000
'0:49.180',0.000,-0.044,0.146,0.346,97.000
'0:49.190',-0.005,-0.043,0.139,0.346,97.000
'0:49.200',0.000,-0.043,0.131,0.346,97.000
'0:49.210',-0.005,-0.042,0.123,0.342,97.000
'0:49.220',-0.005,-0.042,0.115,0.338,97.000
'0:49.230',-0.015,-0.041,0.106,0.335,97.000
'0:49.240',-0.010,-0.041,0.098,0.331,97.000
'0:49.250',-0.010,-0.041,0.089,0.328,97.000
'0:49.260',-0.005,-0.041,0.085,0.321,97.000
'0:49.270',-0.010,-0.041,0.080,0.314,97.000
'0:49.280',0.000,-0.041,0.076,0.308,97.000
'0:49.290',-0.015,-0.041,0.071,0.301,97.000
'0:49.300',-0.005,-0.041,0.066,0.294,97.000
'0:49.310',-0.015,-0.041,0.061,0.286,97.000
'0:49.320',-0.010,-0.041,0.056,0.277,97.000
'0:49.330',-0.020,-0.041,0.051,0.268,97.000
'0:49.340',-0.015,-0.041,0.046,0.259,97.000
'0:49.350',-0.020,-0.042,0.042,0.250,97.000
'0:49.360',-0.010,-0.043,0.037,0.240,97.000
'0:49.370',-0.020,-0.043,0.033,0.231,97.000
'0:49.380',-0.015,-0.044,0.029,0.221,97.000
'0:49.390',-0.025,-0.045,0.025,0.211,97.000
'0:49.400',-0.025,-0.046,0.020,0.201,97.000
'0:49.410',-0.020,-0.049,0.016,0.191,97.000
'0:49.420',-0.020,-0.052,0.012,0.181,97.000
'0:49.430',-0.025,-0.054,0.008,0.171,97.000
'0:49.440',-0.025,-0.057,0.003,0.161,97.000
'0:49.450',-0.025,-0.060,-0.001,0.151,97.000
'0:49.460',-0.025,-0.060,-0.004,0.141,97.000
'0:49.470',-0.020,-0.060,-0.007,0.131,97.000
'0:49.480',-0.025,-0.061,-0.010,0.121,97.000
'0:49.490',-0.025,-0.061,-0.013,0.111,97.000
'0:49.500',-0.030,-0.062,-0.017,0.101,97.000
'0:49.510',-0.030,-0.062,-0.018,0.092,97.000
'0:49.520',-0.035,-0.062,-0.019,0.082,97.000
'0:49.530',-0.030,-0.063,-0.020,0.072,97.000
'0:49.540',-0.035,-0.063,-0.021,0.062,97.000
'0:49.550',-0.030,-0.063,-0.022,0.053,97.000
'0:49.560',-0.040,-0.065,-0.026,0.044,97.000
'0:49.570',-0.040,-0.066,-0.030,0.034,97.000
'0:49.580',-0.040,-0.068,-0.034,0.025,97.000
'0:49.590',-0.040,-0.069,-0.037,0.016,97.000
'0:49.600',-0.040,-0.070,-0.041,0.006,97.000
'0:49.610',-0.040,-0.071,-0.045,-0.002,97.000
'0:49.620',-0.045,-0.071,-0.048,-0.010,97.000
'0:49.630',-0.045,-0.072,-0.052,-0.019,97.000
'0:49.640',-0.045,-0.072,-0.056,-0.027,97.000
'0:49.650',-0.045,-0.072,-0.059,-0.036,97.000
'0:49.660',-0.030,-0.074,-0.062,-0.044,97.000
'0:49.670',0.005,-0.076,-0.065,-0.052,97.000
'0:49.680',0.040,-0.078,-0.067,-0.059,97.000
'0:49.690',0.055,-0.080,-0.070,-0.067,97.000
'0:49.700',0.105,-0.082,-0.073,-0.075,97.000
'0:49.710',0.120,-0.084,-0.075,-0.082,97.000
'0:49.720',0.065,-0.085,-0.077,-0.089,97.000
'0:49.730',0.000,-0.086,-0.080,-0.097,97.000
'0:49.740',-0.040,-0.088,-0.082,-0.104,97.000
'0:49.750',-0.065,-0.089,-0.084,-0.111,97.000
'0:49.760',-0.075,-0.090,-0.086,-0.117,97.000
'0:49.770',-0.090,-0.090,-0.087,-0.123,97.000
'0:49.780',-0.085,-0.091,-0.088,-0.129,97.000
'0:49.790',-0.095,-0.092,-0.089,-0.135,97.000
'0:49.800',-0.090,-0.092,-0.090,-0.141,97.000
'0:49.810',-0.095,-0.093,-0.091,-0.146,97.000
'0:49.820',-0.095,-0.093,-0.092,-0.151,97.000
'0:49.830',-0.090,-0.094,-0.093,-0.156,97.000
'0:49.840',-0.085,-0.094,-0.094,-0.161,97.000
'0:49.850',-0.080,-0.094,-0.095,-0.166,97.000
'0:49.860',-0.075,-0.095,-0.095,-0.171,97.000
'0:49.870',-0.120,-0.095,-0.095,-0.175,97.000
'0:49.880',-0.250,-0.095,-0.096,-0.179,97.000
'0:49.890',-0.400,-0.096,-0.096,-0.183,97.000
'0:49.900',-0.625,-0.096,-0.096,-0.188,97.000
'0:49.910',0.650,-0.096,-0.097,-0.191,97.000
'0:49.920',1.870,-0.097,-0.098,-0.194,97.000
'0:49.930',1.050,-0.097,-0.099,-0.198,97.000
'0:49.940',0.220,-0.098,-0.100,-0.201,97.000
'0:49.950',-0.010,-0.098,-0.101,-0.205,97.000
'0:49.960',0.075,-0.098,-0.101,-0.208,97.000
'0:49.970',-0.025,-0.098,-0.102,-0.210,97.000
'0:49.980',-0.085,-0.097,-0.102,-0.213,97.000
'0:49.990',-0.075,-0.097,-0.102,-0.216,97.000
'0:50.000',-0.095,-0.097,-0.102,-0.219,97.000
'0:50.010',-0.095,-0.099,-0.103,-0.221,97.000
'0:50.020',-0.095,-0.100,-0.104,-0.223,97.000
'0:50.030',-0.095,-0.102,-0.105,-0.226,97.000
'0:50.040',-0.090,-0.104,-0.106,-0.228,97.000
'0:50.050',-0.080,-0.105,-0.107,-0.230,97.000
'0:50.060',-0.085,-0.106,-0.110,-0.232,97.000
'0:50.070',-0.080,-0.106,-0.112,-0.234,97.000
'0:50.080',-0.075,-0.107,-0.115,-0.235,97.000
'0:50.090',-0.065,-0.107,-0.117,-0.237,97.000
'0:50.100',-0.065,-0.108,-0.120,-0.239,97.000
'0:50.110',-0.040,-0.107,-0.120,-0.240,97.000
'0:50.120',-0.050,-0.107,-0.121,-0.241,97.000
'0:50.130',-0.035,-0.106,-0.122,-0.242,97.000
'0:50.140',-0.025,-0.106,-0.123,-0.244,97.000
'0:50.150',-0.005,-0.106,-0.124,-0.245,97.000
'0:50.160',0.000,-0.106,-0.125,-0.246,97.000
'0:50.170',0.015,-0.107,-0.125,-0.247,97.000
'0:50.180',0.045,-0.108,-0.126,-0.248,97.000
'0:50.190',0.075,-0.109,-0.126,-0.249,97.000
'0:50.200',0.120,-0.110,-0.127,-0.251,97.000
'0:50.210',0.155,-0.109,-0.127,-0.252,97.000
'0:50.220',0.175,-0.109,-0.127,-0.252,97.000
'0:50.230',0.155,-0.108,-0.127,-0.253,97.000
'0:50.240',0.130,-0.107,-0.126,-0.254,97.000
'0:50.250',0.085,-0.106,-0.126,-0.255,97.000
'0:50.260',0.050,-0.106,-0.126,-0.256,97.000
'0:50.270',0.020,-0.106,-0.126,-0.257,97.000
'0:50.280',0.005,-0.105,-0.126,-0.258,97.000
'0:50.290',0.000,-0.105,-0.126,-0.259,97.000
'0:50.300',0.000,-0.105,-0.126,-0.260,97.000
'0:50.310',0.000,-0.106,-0.127,-0.261,97.000
'0:50.320',0.000,-0.107,-0.128,-0.262,97.000
'0:50.330',-0.005,-0.108,-0.129,-0.263,97.000
'0:50.340',-0.005,-0.108,-0.129,-0.264,97.000
'0:50.350',-0.005,-0.110,-0.130,-0.265,97.000
'0:50.360',0.000,-0.110,-0.130,-0.266,97.000
'0:50.370',-0.005,-0.110,-0.130,-0.267,97.000
'0:50.380',0.000,-0.110,-0.131,-0.268,97.000
'0:50.390',-0.005,-0.110,-0.131,-0.269,97.000
'0:50.400',0.000,-0.111,-0.131,-0.270,97.000
'0:50.410',0.000,-0.110,-0.131,-0.271,97.000
'0:50.420',0.005,-0.109,-0.130,-0.272,97.000
'0:50.430',0.000,-0.108,-0.130,-0.273,97.000
'0:50.440',0.000,-0.108,-0.129,-0.274,97.000
'0:50.450',0.000,-0.107,-0.129,-0.275,97.000
'0:50.460',0.000,-0.106,-0.128,-0.276,97.000
'0:50.470',0.000,-0.106,-0.128,-0.277,97.000
'0:50.480',0.000,-0.105,-0.127,-0.278,97.000
'0:50.490',0.000,-0.104,-0.126,-0.278,97.000
'0:50.500',0.000,-0.104,-0.125,-0.279,97.000
'0:50.510',0.000,-0.104,-0.126,-0.280,97.000
'0:50.520',-0.005,-0.104,-0.126,-0.281,97.000
'0:50.530',0.000,-0.104,-0.126,-0.281,97.000
'0:50.540',-0.010,-0.104,-0.126,-0.282,97.000
'0:50.550',-0.010,-0.104,-0.127,-0.282,97.000
'0:50.560',-0.005,-0.105,-0.127,-0.282,97.000
'0:50.570',-0.005,-0.105,-0.127,-0.282,97.000
'0:50.580',-0.005,-0.106,-0.128,-0.282,97.000
'0:50.590',-0.010,-0.107,-0.128,-0.282,97.000
'0:50.600',-0.010,-0.108,-0.128,-0.283,97.000
'0:50.610',-0.005,-0.108,-0.129,-0.282,97.000
'0:50.620',-0.010,-0.109,-0.129,-0.282,97.000
'0:50.630',-0.010,-0.110,-0.130,-0.282,97.000
'0:50.640',-0.010,-0.111,-0.130,-0.281,97.000
'0:50.650',-0.010,-0.111,-0.131,-0.281,97.000
'0:50.660',-0.010,-0.110,-0.130,-0.280,97.000
'0:50.670',-0.015,-0.110,-0.129,-0.280,97.000
'0:50.680',-0.015,-0.109,-0.128,-0.279,97.000
'0:50.690',-0.010,-0.108,-0.127,-0.278,97.000
'0:50.700',-0.015,-0.107,-0.126,-0.278,97.000
'0:50.710',-0.015,-0.106,-0.125,-0.277,97.000
'0:50.720',-0.010,-0.106,-0.124,-0.276,97.000
'0:50.730',-0.015,-0.105,-0.124,-0.275,97.000
'0:50.740',-0.020,-0.105,-0.124,-0.274,97.000
'0:50.750',-0.025,-0.104,-0.123,-0.273,97.000
'0:50.760',-0.020,-0.104,-0.124,-0.271,97.000
'0:50.770',-0.025,-0.105,-0.124,-0.270,97.000
'0:50.780',-0.020,-0.105,-0.125,-0.269,97.000
'0:50.790',-0.035,-0.105,-0.126,-0.267,97.000
'0:50.800',-0.030,-0.106,-0.126,-0.266,97.000
'0:50.810',-0.035,-0.106,-0.125,-0.264,97.000
'0:50.820',-0.035,-0.105,-0.124,-0.263,97.000
'0:50.830',-0.040,-0.105,-0.123,-0.261,97.000
'0:50.840',-0.030,-0.105,-0.122,-0.259,97.000
'0:50.850',-0.035,-0.105,-0.122,-0.258,97.000
'0:50.860',-0.035,-0.105,-0.123,-0.256,97.000
'0:50.870',-0.035,-0.106,-0.124,-0.254,97.000
'0:50.880',-0.040,-0.106,-0.125,-0.251,97.000
'0:50.890',-0.050,-0.106,-0.126,-0.249,97.000
'0:50.900',-0.040,-0.107,-0.127,-0.247,97.000
'0:50.910',-0.050,-0.107,-0.127,-0.245,97.000
'0:50.920',-0.040,-0.106,-0.127,-0.242,97.000
'0:50.930',-0.055,-0.106,-0.127,-0.239,97.000
'0:50.940',-0.045,-0.106,-0.127,-0.237,97.000
'0:50.950',-0.050,-0.106,-0.127,-0.234,97.000
'0:50.960',-0.040,-0.107,-0.126,-0.231,97.000
'0:50.970',-0.060,-0.107,-0.125,-0.227,97.000
'0:50.980',-0.055,-0.107,-0.123,-0.224,97.000
'0:50.990',-0.070,-0.108,-0.122,-0.220,97.000
'0:51.000',-0.050,-0.108,-0.121,-0.217,97.000
'0:51.010',-0.020,-0.108,-0.119,-0.212,97.000
'0:51.020',0.035,-0.107,-0.118,-0.208,97.000
'0:51.030',0.045,-0.107,-0.117,-0.204,97.000
'0:51.040',0.100,-0.107,-0.116,-0.200,97.000
'0:51.050',0.105,-0.107,-0.114,-0.196,97.000
'0:51.060',0.090,-0.106,-0.113,-0.191,97.000
'0:51.070',0.000,-0.105,-0.111,-0.186,97.000
'0:51.080',-0.040,-0.105,-0.109,-0.181,97.000
'0:51.090',-0.095,-0.104,-0.108,-0.177,97.000
'0:51.100',-0.080,-0.103,-0.106,-0.172,97.000
'0:51.110',-0.100,-0.103,-0.105,-0.166,97.000
'0:51.120',-0.085,-0.102,-0.104,-0.161,97.000
'0:51.130',-0.105,-0.102,-0.103,-0.155,97.000
'0:51.140',-0.085,-0.102,-0.102,-0.150,97.000
'0:51.150',-0.100,-0.102,-0.101,-0.144,97.000
'0:51.160',-0.095,-0.102,-0.099,-0.138,97.000
'0:51.170',-0.115,-0.102,-0.098,-0.132,97.000
'0:51.180',-0.075,-0.102,-0.097,-0.126,97.000
'0:51.190',-0.085,-0.102,-0.095,-0.119,97.000
'0:51.200',-0.095,-0.103,-0.094,-0.113,97.000
'0:51.210',-0.155,-0.102,-0.092,-0.106,97.000
'0:51.220',-0.315,-0.102,-0.090,-0.100,97.000
'0:51.230',-0.440,-0.102,-0.087,-0.093,97.000
'0:51.240',-0.515,-0.101,-0.085,-0.086,97.000
'0:51.250',1.100,-0.101,-0.083,-0.079,97.000
'0:51.260',1.735,-0.099,-0.078,-0.072,97.000
'0:51.270',0.990,-0.097,-0.074,-0.066,97.000
'0:51.280',0.085,-0.096,-0.070,-0.059,97.000
'0:51.290',-0.030,-0.094,-0.065,-0.052,97.000
'0:51.300',0.085,-0.092,-0.061,-0.045,97.000
'0:51.310',-0.050,-0.093,-0.059,-0.037,97.000
'0:51.320',-0.070,-0.093,-0.057,-0.030,97.000
'0:51.330',-0.095,-0.093,-0.055,-0.023,97.000
'0:51.340',-0.075,-0.093,-0.053,-0.016,97.000
'0:51.350',-0.095,-0.094,-0.051,-0.008,97.000
'0:51.360',-0.065,-0.093,-0.048,-0.001,97.000
'0:51.370',-0.110,-0.093,-0.044,0.007,97.000
'0:51.380',-0.070,-0.092,-0.041,0.014,97.000
'0:51.390',-0.090,-0.092,-0.037,0.022,97.000
'0:51.400',-0.075,-0.092,-0.034,0.029,97.000
'0:51.410',-0.080,-0.090,-0.029,0.037,97.000
'0:51.420',-0.065,-0.088,-0.024,0.044,97.000
'0:51.430',-0.060,-0.086,-0.019,0.051,97.000
'0:51.440',-0.045,-0.085,-0.014,0.059,97.000
'0:51.450',-0.085,-0.083,-0.009,0.066,97.000
'0:51.460',-0.035,-0.081,-0.004,0.073,97.000
'0:51.470',-0.060,-0.078,0.002,0.080,97.000
'0:51.480',-0.045,-0.076,0.007,0.088,97.000
'0:51.490',-0.025,-0.073,0.012,0.095,97.000
'0:51.500',-0.025,-0.071,0.018,0.102,97.000
'0:51.510',0.000,-0.067,0.026,0.109,97.000
'0:51.520',0.000,-0.064,0.035,0.116,97.000
'0:51.530',0.065,-0.061,0.043,0.122,97.000
'0:51.540',0.090,-0.058,0.052,0.129,97.000
'0:51.550',0.120,-0.054,0.060,0.136,97.000
'0:51.560',0.150,-0.052,0.067,0.143,97.000
'0:51.570',0.130,-0.049,0.074,0.149,97.000
'0:51.580',0.110,-0.046,0.081,0.155,97.000
'0:51.590',0.055,-0.043,0.087,0.162,97.000
'0:51.600',0.045,-0.040,0.094,0.168,97.000
'0:51.610',0.020,-0.039,0.104,0.174,97.000
'0:51.620',0.000,-0.037,0.113,0.180,97.000
'0:51.630',0.000,-0.035,0.123,0.186,97.000
'0:51.640',0.000,-0.033,0.132,0.192,97.000
'0:51.650',0.000,-0.032,0.142,0.198,97.000
'0:51.660',0.000,-0.031,0.154,0.204,97.000
'0:51.670',-0.030,-0.031,0.167,0.209,97.000
'0:51.680',0.010,-0.031,0.180,0.214,97.000
'0:51.690',-0.010,-0.030,0.192,0.220,97.000
'0:51.700',-0.005,-0.030,0.205,0.225,97.000
'0:51.710',-0.005,-0.029,0.213,0.230,97.000
'0:51.720',0.000,-0.028,0.222,0.235,97.000
'0:51.730',-0.010,-0.027,0.230,0.239,97.000
'0:51.740',0.000,-0.026,0.239,0.244,97.000
'0:51.750',-0.010,-0.025,0.247,0.249,97.000
'0:51.760',-0.005,-0.024,0.253,0.253,97.000
'0:51.770',-0.010,-0.023,0.260,0.257,97.000
'0:51.780',-0.010,-0.022,0.266,0.261,97.000
'0:51.790',-0.020,-0.021,0.272,0.265,97.000
'0:51.800',0.000,-0.020,0.279,0.270,97.000
'0:51.810',-0.015,-0.018,0.286,0.273,97.000
'0:51.820',-0.030,-0.015,0.293,0.277,97.000
'0:51.830',-0.010,-0.013,0.300,0.281,97.000
'0:51.840',-0.015,-0.011,0.307,0.285,97.000
'0:51.850',-0.025,-0.009,0.314,0.289,97.000
'0:51.860',-0.015,-0.006,0.320,0.293,97.000
'0:51.870',-0.015,-0.003,0.327,0.296,97.000
'0:51.880',-0.015,-0.000,0.334,0.300,97.000
'0:51.890',-0.005,0.002,0.340,0.303,97.000
'0:51.900',-0.040,0.005,0.347,0.307,97.000
'0:51.910',-0.005,0.008,0.356,0.310,97.000
'0:51.920',-0.005,0.010,0.364,0.313,97.000
'0:51.930',-0.015,0.012,0.373,0.316,97.000
'0:51.940',-0.015,0.015,0.382,0.319,97.000
'0:51.950',-0.020,0.017,0.391,0.322,97.000
'0:51.960',-0.015,0.018,0.397,0.325,97.000
'0:51.970',-0.010,0.020,0.402,0.327,97.000
'0:51.980',-0.045,0.022,0.407,0.330,97.000
'0:51.990',-0.015,0.023,0.413,0.332,97.000
'0:52.000',-0.010,0.025,0.418,0.335,97.000
'0:52.010',-0.015,0.025,0.422,0.337,97.000
'0:52.020',-0.025,0.024,0.426,0.340,97.000
'0:52.030',-0.020,0.024,0.430,0.342,97.000
'0:52.040',-0.030,0.024,0.434,0.344,97.000
'0:52.050',-0.030,0.024,0.438,0.347,97.000
'0:52.060',-0.055,0.025,0.441,0.349,97.000
'0:52.070',-0.015,0.026,0.444,0.351,97.000
'0:52.080',-0.035,0.027,0.447,0.353,97.000
'0:52.090',-0.025,0.027,0.450,0.355,97.000
'0:52.100',-0.040,0.028,0.453,0.358,97.000
'0:52.110',-0.030,0.030,0.453,0.359,97.000
'0:52.120',-0.050,0.031,0.453,0.361,97.000
'0:52.130',-0.035,0.033,0.453,0.362,97.000
'0:52.140',-0.055,0.034,0.453,0.364,97.000
'0:52.150',-0.030,0.036,0.453,0.365,97.000
'0:52.160',-0.005,0.036,0.456,0.366,97.000
'0:52.170',0.070,0.036,0.458,0.367,97.000
'0:52.180',0.070,0.035,0.460,0.368,97.000
'0:52.190',0.145,0.035,0.463,0.368,97.000
'0:52.200',0.125,0.035,0.465,0.369,97.000
'0:52.210',0.095,0.034,0.461,0.369,97.000
'0:52.220',0.000,0.033,0.458,0.368,97.000
'0:52.230',-0.035,0.033,0.454,0.368,97.000
'0:52.240',-0.085,0.032,0.451,0.367,97.000
'0:52.250',-0.075,0.031,0.447,0.366,97.000
'0:52.260',-0.110,0.029,0.442,0.363,97.000
'0:52.270',-0.075,0.028,0.436,0.360,97.000
'0:52.280',-0.110,0.027,0.430,0.357,97.000
'0:52.290',-0.080,0.026,0.424,0.354,97.000
'0:52.300',-0.115,0.024,0.419,0.352,97.000
'0:52.310',-0.080,0.023,0.416,0.346,97.000
'0:52.320',-0.105,0.022,0.413,0.341,97.000
'0:52.330',-0.080,0.021,0.411,0.335,97.000
'0:52.340',-0.095,0.020,0.408,0.330,97.000
'0:52.350',-0.060,0.019,0.406,0.324,97.000
'0:52.360',-0.170,0.018,0.403,0.317,97.000
'0:52.370',-0.355,0.018,0.400,0.310,97.000
'0:52.380',-0.420,0.017,0.398,0.303,97.000
'0:52.390',-0.210,0.017,0.395,0.297,97.000
'0:52.400',1.465,0.017,0.393,0.290,97.000
'0:52.410',1.445,0.015,0.390,0.282,97.000
'0:52.420',0.765,0.013,0.388,0.274,97.000
'0:52.430',0.040,0.011,0.386,0.266,97.000
'0:52.440',0.000,0.009,0.384,0.259,97.000
'0:52.450',0.050,0.008,0.381,0.251,97.000
'0:52.460',-0.075,0.007,0.376,0.242,97.000
'0:52.470',-0.055,0.006,0.371,0.234,97.000
'0:52.480',-0.125,0.005,0.366,0.225,97.000
'0:52.490',-0.065,0.004,0.361,0.217,97.000
'0:52.500',-0.110,0.003,0.356,0.208,97.000
'0:52.510',-0.080,0.002,0.345,0.200,97.000
'0:52.520',-0.115,0.001,0.333,0.191,97.000
'0:52.530',-0.085,-0.000,0.322,0.182,97.000
'0:52.540',-0.100,-0.001,0.311,0.173,97.000
'0:52.550',-0.100,-0.002,0.300,0.164,97.000
'0:52.560',-0.090,-0.004,0.289,0.155,97.000
'0:52.570',-0.065,-0.006,0.278,0.145,97.000
'0:52.580',-0.095,-0.008,0.268,0.136,97.000
'0:52.590',-0.055,-0.010,0.257,0.127,97.000
'0:52.600',-0.075,-0.012,0.246,0.118,97.000
'0:52.610',-0.060,-0.012,0.242,0.109,97.000
'0:52.620',-0.060,-0.012,0.237,0.100,97.000
