'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:46.000',-0.060,-0.049,-0.369,0.440,95.000
'0:46.010',-0.070,-0.050,-0.371,0.442,95.000
'0:46.020',-0.075,-0.050,-0.374,0.444,95.000
'0:46.030',-0.065,-0.050,-0.377,0.446,95.000
'0:46.040',-0.075,-0.050,-0.379,0.448,95.000
'0:46.050',-0.065,-0.051,-0.382,0.450,95.000
'0:46.060',-0.045,-0.051,-0.383,0.452,95.000
'0:46.070',0.030,-0.051,-0.385,0.453,95.000
'0:46.080',0.015,-0.051,-0.386,0.455,95.000
'0:46.090',0.060,-0.052,-0.388,0.456,95.000
'0:46.100',0.075,-0.052,-0.389,0.458,95.000
'0:46.110',0.090,-0.052,-0.390,0.459,95.000
'0:46.120',0.070,-0.051,-0.390,0.461,95.000
'0:46.130',0.010,-0.051,-0.391,0.462,95.000
'0:46.140',-0.010,-0.051,-0.391,0.463,95.000
'0:46.150',-0.055,-0.051,-0.391,0.465,95.000
'0:46.160',-0.115,-0.051,-0.391,0.466,95.000
'0:46.170',-0.105,-0.052,-0.392,0.467,95.000
'0:46.180',-0.130,-0.052,-0.392,0.468,95.000
'0:46.190',-0.115,-0.053,-0.392,0.469,95.000
'0:46.200',-0.125,-0.053,-0.392,0.470,95.000
'0:46.210',-0.105,-0.055,-0.393,0.470,95.000
'0:46.220',-0.140,-0.056,-0.393,0.471,95.000
'0:46.230',-0.075,-0.057,-0.394,0.472,95.000
'0:46.240',-0.025,-0.058,-0.395,0.473,95.000
'0:46.250',0.215,-0.059,-0.396,0.474,95.000
'0:46.260',0.240,-0.060,-0.397,0.475,95.000
'0:46.270',-0.495,-0.060,-0.398,0.475,95.000
'0:46.280',-0.395,-0.060,-0.399,0.476,95.000
'0:46.290',-0.200,-0.061,-0.400,0.477,95.000
'0:46.300',-0.085,-0.061,-0.401,0.478,95.000
'0:46.310',-0.100,-0.061,-0.400,0.478,95.000
'0:46.320',-0.120,-0.062,-0.400,0.479,95.000
'0:46.330',-0.095,-0.062,-0.400,0.479,95.000
'0:46.340',-0.100,-0.062,-0.400,0.480,95.000
'0:46.350',-0.090,-0.063,-0.400,0.481,95.000
'0:46.360',-0.110,-0.062,-0.399,0.481,95.000
'0:46.370',-0.060,-0.062,-0.397,0.481,95.000
'0:46.380',-0.075,-0.062,-0.395,0.482,95.000
'0:46.390',-0.060,-0.061,-0.394,0.482,95.000
'0:46.400',-0.060,-0.061,-0.392,0.483,95.000
'0:46.410',-0.040,-0.061,-0.391,0.483,95.000
'0:46.420',-0.005,-0.062,-0.391,0.484,95.000
'0:46.430',0.010,-0.062,-0.391,0.484,95.000
'0:46.440',0.010,-0.062,-0.390,0.484,95.000
'0:46.450',0.045,-0.063,-0.390,0.484,95.000
'0:46.460',0.060,-0.064,-0.387,0.484,95.000
'0:46.470',0.100,-0.065,-0.384,0.484,95.000
'0:46.480',0.150,-0.065,-0.382,0.483,95.000
'0:46.490',0.185,-0.066,-0.379,0.483,95.000
'0:46.500',0.225,-0.067,-0.377,0.482,95.000
'0:46.510',0.265,-0.067,-0.370,0.479,95.000
'0:46.520',0.265,-0.067,-0.364,0.475,95.000
'0:46.530',0.280,-0.067,-0.358,0.471,95.000
'0:46.540',0.290,-0.068,-0.351,0.467,95.000
'0:46.550',0.315,-0.068,-0.345,0.464,95.000
'0:46.560',0.240,-0.067,-0.338,0.454,95.000
'0:46.570',0.170,-0.066,-0.331,0.445,95.000
'0:46.580',0.090,-0.065,-0.323,0.436,95.000
'0:46.590',0.020,-0.065,-0.316,0.427,95.000
'0:46.600',-0.010,-0.064,-0.309,0.418,95.000
'0:46.610',-0.040,-0.063,-0.291,0.404,95.000
'0:46.620',-0.050,-0.063,-0.274,0.390,95.000
'0:46.630',-0.040,-0.063,-0.256,0.376,95.000
'0:46.640',-0.045,-0.063,-0.238,0.362,95.000
'0:46.650',-0.055,-0.062,-0.220,0.348,95.000
'0:46.660',-0.055,-0.063,-0.198,0.332,95.000
'0:46.670',-0.070,-0.065,-0.176,0.316,95.000
'0:46.680',-0.055,-0.066,-0.154,0.300,95.000
'0:46.690',-0.035,-0.067,-0.132,0.284,95.000
'0:46.700',-0.015,-0.068,-0.110,0.268,95.000
'0:46.710',-0.020,-0.068,-0.102,0.251,95.000
'0:46.720',-0.055,-0.068,-0.095,0.235,95.000
'0:46.730',-0.055,-0.067,-0.087,0.219,95.000
'0:46.740',-0.035,-0.067,-0.080,0.202,95.000
'0:46.750',-0.055,-0.067,-0.072,0.186,95.000
'0:46.760',-0.025,-0.066,-0.069,0.170,95.000
'0:46.770',-0.070,-0.065,-0.067,0.154,95.000
'0:46.780',-0.060,-0.065,-0.064,0.138,95.000
'0:46.790',-0.065,-0.064,-0.062,0.123,95.000
'0:46.800',-0.075,-0.063,-0.059,0.107,95.000
'0:46.810',-0.065,-0.063,-0.054,0.092,95.000
'0:46.820',0.015,-0.063,-0.049,0.078,95.000
'0:46.830',0.030,-0.063,-0.044,0.064,95.000
'0:46.840',0.040,-0.064,-0.040,0.049,95.000
'0:46.850',0.030,-0.064,-0.035,0.035,95.000
'0:46.860',0.115,-0.063,-0.031,0.022,95.000
'0:46.870',0.070,-0.062,-0.027,0.010,95.000
'0:46.880',0.055,-0.061,-0.023,-0.003,95.000
'0:46.890',-0.035,-0.060,-0.018,-0.015,95.000
'0:46.900',-0.035,-0.059,-0.015,-0.028,95.000
'0:46.910',-0.110,-0.059,-0.006,-0.039,95.000
'0:46.920',-0.110,-0.058,0.002,-0.050,95.000
'0:46.930',-0.125,-0.058,0.011,-0.061,95.000
'0:46.940',-0.120,-0.057,0.019,-0.072,95.000
'0:46.950',-0.125,-0.057,0.028,-0.084,95.000
'0:46.960',-0.110,-0.058,0.041,-0.094,95.000
'0:46.970',-0.120,-0.059,0.055,-0.104,95.000
'0:46.980',-0.100,-0.060,0.068,-0.115,95.000
'0:46.990',-0.080,-0.061,0.082,-0.125,95.000
'0:47.000',0.135,-0.062,0.095,-0.135,95.000
'0:47.010',0.505,-0.062,0.108,-0.144,95.000
'0:47.020',-0.265,-0.061,0.121,-0.154,95.000
'0:47.030',-0.400,-0.061,0.133,-0.163,95.000
'0:47.040',-0.265,-0.060,0.146,-0.172,95.000
'0:47.050',-0.180,-0.060,0.158,-0.181,95.000
'0:47.060',-0.110,-0.058,0.171,-0.190,95.000
'0:47.070',-0.085,-0.057,0.184,-0.199,95.000
'0:47.080',-0.115,-0.055,0.197,-0.207,95.000
'0:47.090',-0.105,-0.054,0.210,-0.216,95.000
'0:47.100',-0.085,-0.052,0.223,-0.225,95.000
'0:47.110',-0.100,-0.052,0.235,-0.233,95.000
'0:47.120',-0.070,-0.052,0.246,-0.242,95.000
'0:47.130',-0.090,-0.052,0.258,-0.250,95.000
'0:47.140',-0.055,-0.051,0.269,-0.258,95.000
'0:47.150',-0.060,-0.051,0.280,-0.267,95.000
'0:47.160',-0.035,-0.051,0.288,-0.274,95.000
'0:47.170',-0.020,-0.050,0.295,-0.281,95.000
'0:47.180',-0.035,-0.050,0.302,-0.288,95.000
'0:47.190',0.005,-0.049,0.310,-0.295,95.000
'0:47.200',0.045,-0.049,0.317,-0.303,95.000
'0:47.210',0.065,-0.049,0.326,-0.309,95.000
'0:47.220',0.085,-0.049,0.335,-0.316,95.000
'0:47.230',0.110,-0.049,0.345,-0.323,95.000
'0:47.240',0.155,-0.049,0.354,-0.329,95.000
'0:47.250',0.205,-0.049,0.363,-0.336,95.000
'0:47.260',0.260,-0.049,0.372,-0.343,95.000
'0:47.270',0.265,-0.049,0.381,-0.349,95.000
'0:47.280',0.285,-0.049,0.390,-0.355,95.000
'0:47.290',0.310,-0.049,0.399,-0.362,95.000
'0:47.300',0.315,-0.049,0.408,-0.368,95.000
'0:47.310',0.285,-0.048,0.416,-0.374,95.000
'0:47.320',0.220,-0.048,0.423,-0.380,95.000
'0:47.330',0.125,-0.047,0.430,-0.386,95.000
'0:47.340',0.080,-0.046,0.438,-0.391,95.000
'0:47.350',0.020,-0.046,0.445,-0.397,95.000
'0:47.360',-0.020,-0.045,0.452,-0.403,95.000
'0:47.370',-0.060,-0.044,0.459,-0.408,95.000
'0:47.380',-0.015,-0.043,0.465,-0.413,95.000
'0:47.390',-0.060,-0.043,0.472,-0.419,95.000
'0:47.400',-0.045,-0.042,0.479,-0.424,95.000
'0:47.410',-0.040,-0.041,0.486,-0.429,95.000
'0:47.420',-0.060,-0.040,0.493,-0.434,95.000
'0:47.430',-0.020,-0.039,0.499,-0.439,95.000
'0:47.440',-0.050,-0.038,0.506,-0.444,95.000
'0:47.450',-0.060,-0.037,0.513,-0.449,95.000
'0:47.460',-0.030,-0.037,0.519,-0.454,95.000
'0:47.470',-0.030,-0.037,0.526,-0.458,95.000
'0:47.480',-0.025,-0.037,0.533,-0.463,95.000
'0:47.490',-0.040,-0.037,0.539,-0.468,95.000
'0:47.500',-0.045,-0.037,0.546,-0.473,95.000
'0:47.510',-0.070,-0.037,0.552,-0.477,95.000
'0:47.520',-0.030,-0.037,0.557,-0.482,95.000
'0:47.530',-0.045,-0.037,0.562,-0.486,95.000
'0:47.540',-0.065,-0.037,0.568,-0.491,95.000
'0:47.550',-0.075,-0.037,0.573,-0.495,95.000
'0:47.560',-0.055,-0.036,0.575,-0.499,95.000
'0:47.570',-0.035,-0.035,0.576,-0.503,95.000
'0:47.580',0.030,-0.035,0.577,-0.507,95.000
'0:47.590',0.040,-0.034,0.578,-0.511,95.000
'0:47.600',0.060,-0.033,0.579,-0.515,95.000
'0:47.610',0.080,-0.033,0.574,-0.518,95.000
'0:47.620',0.125,-0.033,0.569,-0.521,95.000
'0:47.630',0.095,-0.033,0.564,-0.524,95.000
'0:47.640',0.025,-0.032,0.559,-0.528,95.000
'0:47.650',-0.005,-0.032,0.554,-0.531,95.000
'0:47.660',-0.040,-0.032,0.546,-0.533,95.000
'0:47.670',-0.100,-0.032,0.538,-0.534,95.000
'0:47.680',-0.085,-0.032,0.529,-0.536,95.000
'0:47.690',-0.125,-0.033,0.521,-0.538,95.000
'0:47.700',-0.095,-0.033,0.513,-0.539,95.000
'0:47.710',-0.115,-0.032,0.503,-0.538,95.000
'0:47.720',-0.105,-0.032,0.493,-0.536,95.000
'0:47.730',-0.120,-0.032,0.483,-0.534,95.000
'0:47.740',-0.070,-0.032,0.472,-0.532,95.000
'0:47.750',-0.025,-0.031,0.462,-0.530,95.000
'0:47.760',0.325,-0.032,0.451,-0.523,95.000
'0:47.770',0.540,-0.033,0.440,-0.517,95.000
'0:47.780',-0.395,-0.034,0.429,-0.510,95.000
'0:47.790',-0.335,-0.035,0.417,-0.503,95.000
'0:47.800',-0.185,-0.036,0.406,-0.497,95.000
'0:47.810',-0.080,-0.036,0.395,-0.487,95.000
'0:47.820',-0.085,-0.036,0.384,-0.476,95.000
'0:47.830',-0.110,-0.036,0.373,-0.466,95.000
'0:47.840',-0.080,-0.036,0.361,-0.456,95.000
'0:47.850',-0.110,-0.036,0.350,-0.446,95.000
'0:47.860',-0.090,-0.035,0.338,-0.433,95.000
'0:47.870',-0.090,-0.034,0.325,-0.421,95.000
'0:47.880',-0.060,-0.033,0.313,-0.409,95.000
'0:47.890',-0.070,-0.032,0.300,-0.396,95.000
'0:47.900',-0.050,-0.031,0.288,-0.384,95.000
'0:47.910',-0.045,-0.033,0.275,-0.371,95.000
'0:47.920',-0.025,-0.034,0.262,-0.358,95.000
'0:47.930',-0.015,-0.035,0.249,-0.344,95.000
'0:47.940',0.005,-0.037,0.236,-0.331,95.000
'0:47.950',0.015,-0.038,0.223,-0.318,95.000
'0:47.960',0.030,-0.039,0.208,-0.304,95.000
'0:47.970',0.065,-0.040,0.194,-0.290,95.000
'0:47.980',0.115,-0.041,0.179,-0.277,95.000
'0:47.990',0.135,-0.042,0.165,-0.263,95.000
'0:48.000',0.195,-0.043,0.151,-0.249,95.000
'0:48.010',0.205,-0.041,0.136,-0.236,95.000
'0:48.020',0.255,-0.039,0.121,-0.222,95.000
'0:48.030',0.275,-0.038,0.106,-0.209,95.000
'0:48.040',0.305,-0.036,0.091,-0.196,95.000
'0:48.050',0.300,-0.034,0.076,-0.182,95.000
'0:48.060',0.305,-0.033,0.066,-0.170,95.000
'0:48.070',0.250,-0.033,0.055,-0.157,95.000
'0:48.080',0.175,-0.032,0.044,-0.145,95.000
'0:48.090',0.115,-0.032,0.034,-0.132,95.000
'0:48.100',0.050,-0.032,0.023,-0.120,95.000
'0:48.110',0.000,-0.032,0.018,-0.108,95.000
'0:48.120',-0.015,-0.033,0.013,-0.096,95.000
'0:48.130',-0.030,-0.034,0.008,-0.084,95.000
'0:48.140',-0.025,-0.034,0.003,-0.072,95.000
'0:48.150',-0.040,-0.035,-0.002,-0.060,95.000
'0:48.160',-0.035,-0.036,-0.006,-0.049,95.000
'0:48.170',-0.040,-0.036,-0.010,-0.038,95.000
'0:48.180',-0.045,-0.037,-0.013,-0.026,95.000
'0:48.190',-0.035,-0.037,-0.017,-0.015,95.000
'0:48.200',-0.020,-0.038,-0.020,-0.004,95.000
'0:48.210',-0.005,-0.038,-0.024,0.007,95.000
'0:48.220',-0.020,-0.039,-0.027,0.017,95.000
'0:48.230',-0.030,-0.039,-0.030,0.028,95.000
'0:48.240',-0.030,-0.040,-0.034,0.038,95.000
'0:48.250',-0.030,-0.040,-0.037,0.049,95.000
'0:48.260',-0.045,-0.040,-0.040,0.060,95.000
'0:48.270',-0.030,-0.040,-0.043,0.070,95.000
'0:48.280',-0.060,-0.039,-0.045,0.080,95.000
'0:48.290',-0.025,-0.039,-0.048,0.091,95.000
'0:48.300',-0.050,-0.038,-0.051,0.101,95.000
'0:48.310',-0.050,-0.039,-0.058,0.111,95.000
'0:48.320',-0.055,-0.039,-0.065,0.121,95.000
'0:48.330',0.020,-0.039,-0.073,0.131,95.000
'0:48.340',0.055,-0.040,-0.080,0.141,95.000
'0:48.350',0.070,-0.040,-0.087,0.150,95.000
'0:48.360',0.070,-0.040,-0.102,0.159,95.000
'0:48.370',0.125,-0.040,-0.118,0.168,95.000
'0:48.380',0.110,-0.040,-0.133,0.177,95.000
'0:48.390',0.055,-0.040,-0.148,0.186,95.000
'0:48.400',0.000,-0.040,-0.164,0.195,95.000
'0:48.410',0.000,-0.040,-0.175,0.203,95.000
'0:48.420',-0.085,-0.040,-0.187,0.211,95.000
'0:48.430',-0.100,-0.040,-0.199,0.219,95.000
'0:48.440',-0.110,-0.040,-0.210,0.227,95.000
'0:48.450',-0.100,-0.040,-0.222,0.235,95.000
'0:48.460',-0.120,-0.040,-0.229,0.243,95.000
'0:48.470',-0.090,-0.039,-0.235,0.250,95.000
'0:48.480',-0.115,-0.039,-0.242,0.258,95.000
'0:48.490',-0.100,-0.039,-0.248,0.265,95.000
'0:48.500',-0.085,-0.038,-0.255,0.272,95.000
'0:48.510',0.175,-0.038,-0.262,0.279,95.000
'0:48.520',0.495,-0.038,-0.269,0.285,95.000
'0:48.530',-0.365,-0.038,-0.276,0.292,95.000
'0:48.540',-0.415,-0.038,-0.283,0.298,95.000
'0:48.550',-0.240,-0.038,-0.290,0.304,95.000
'0:48.560',-0.100,-0.038,-0.295,0.310,95.000
'0:48.570',-0.075,-0.039,-0.299,0.315,95.000
'0:48.580',-0.090,-0.039,-0.304,0.320,95.000
'0:48.590',-0.085,-0.039,-0.308,0.326,95.000
'0:48.600',-0.115,-0.039,-0.313,0.331,95.000
'0:48.610',-0.075,-0.040,-0.315,0.335,95.000
'0:48.620',-0.095,-0.040,-0.318,0.340,95.000
'0:48.630',-0.065,-0.041,-0.320,0.344,95.000
'0:48.640',-0.070,-0.041,-0.323,0.348,95.000
'0:48.650',-0.050,-0.041,-0.325,0.352,95.000
'0:48.660',-0.060,-0.042,-0.328,0.356,95.000
'0:48.670',-0.030,-0.043,-0.330,0.359,95.000
'0:48.680',-0.030,-0.044,-0.332,0.362,95.000
'0:48.690',0.000,-0.045,-0.335,0.366,95.000
'0:48.700',0.005,-0.046,-0.337,0.369,95.000
'0:48.710',0.040,-0.047,-0.341,0.372,95.000
'0:48.720',0.060,-0.047,-0.344,0.375,95.000
'0:48.730',0.110,-0.047,-0.347,0.378,95.000
'0:48.740',0.130,-0.048,-0.350,0.381,95.000
'0:48.750',0.180,-0.048,-0.353,0.384,95.000
'0:48.760',0.205,-0.048,-0.356,0.386,95.000
'0:48.770',0.250,-0.049,-0.359,0.389,95.000
'0:48.780',0.265,-0.049,-0.361,0.391,95.000
'0:48.790',0.285,-0.049,-0.364,0.394,95.000
'0:48.800',0.305,-0.049,-0.366,0.396,95.000
'0:48.810',0.305,-0.049,-0.369,0.398,95.000
'0:48.820',0.270,-0.049,-0.371,0.401,95.000
'0:48.830',0.200,-0.049,-0.373,0.403,95.000
'0:48.840',0.130,-0.049,-0.376,0.405,95.000
'0:48.850',0.085,-0.049,-0.378,0.407,95.000
'0:48.860',0.025,-0.050,-0.378,0.409,95.000
'0:48.870',-0.005,-0.051,-0.378,0.410,95.000
'0:48.880',-0.025,-0.052,-0.378,0.412,95.000
'0:48.890',-0.030,-0.053,-0.378,0.414,95.000
'0:48.900',-0.040,-0.054,-0.378,0.416,95.000
'0:48.910',-0.025,-0.055,-0.377,0.418,95.000
'0:48.920',-0.030,-0.055,-0.376,0.419,95.000
'0:48.930',-0.020,-0.056,-0.376,0.421,95.000
'0:48.940',-0.025,-0.056,-0.375,0.422,95.000
'0:48.950',-0.020,-0.056,-0.374,0.424,95.000
'0:48.960',-0.045,-0.056,-0.375,0.425,95.000
'0:48.970',-0.025,-0.056,-0.376,0.426,95.000
'0:48.980',-0.025,-0.056,-0.376,0.427,95.000
'0:48.990',-0.025,-0.056,-0.377,0.429,95.000
'0:49.000',-0.040,-0.056,-0.378,0.430,95.000
'0:49.010',-0.035,-0.056,-0.376,0.431,95.000
'0:49.020',-0.045,-0.056,-0.375,0.432,95.000
'0:49.030',-0.050,-0.056,-0.374,0.433,95.000
'0:49.040',-0.050,-0.056,-0.373,0.434,95.000
'0:49.050',-0.045,-0.056,-0.372,0.435,95.000
'0:49.060',-0.055,-0.057,-0.369,0.435,95.000
'0:49.070',-0.070,-0.057,-0.366,0.436,95.000
'0:49.080',-0.010,-0.057,-0.363,0.436,95.000
'0:49.090',0.045,-0.058,-0.359,0.437,95.000
'0:49.100',0.040,-0.058,-0.356,0.437,95.000
'0:49.110',0.050,-0.058,-0.352,0.437,95.000
'0:49.120',0.100,-0.059,-0.348,0.436,95.000
'0:49.130',0.090,-0.059,-0.343,0.435,95.000
'0:49.140',0.065,-0.059,-0.339,0.434,95.000
'0:49.150',0.000,-0.059,-0.335,0.433,95.000
'0:49.160',-0.015,-0.059,-0.329,0.429,95.000
'0:49.170',-0.080,-0.059,-0.323,0.424,95.000
'0:49.180',-0.145,-0.059,-0.317,0.419,95.000
'0:49.190',-0.135,-0.059,-0.311,0.415,95.000
'0:49.200',-0.120,-0.058,-0.305,0.410,95.000
'0:49.210',-0.125,-0.058,-0.296,0.401,95.000
'0:49.220',-0.135,-0.059,-0.288,0.392,95.000
'0:49.230',-0.100,-0.059,-0.279,0.383,95.000
'0:49.240',-0.095,-0.059,-0.270,0.374,95.000
'0:49.250',-0.090,-0.059,-0.261,0.365,95.000
'0:49.260',0.050,-0.058,-0.247,0.353,95.000
'0:49.270',0.310,-0.057,-0.232,0.341,95.000
'0:49.280',0.055,-0.056,-0.218,0.330,95.000
'0:49.290',-0.425,-0.056,-0.204,0.318,95.000
'0:49.300',-0.335,-0.055,-0.189,0.306,95.000
'0:49.310',-0.195,-0.055,-0.172,0.292,95.000
'0:49.320',-0.080,-0.056,-0.156,0.279,95.000
'0:49.330',-0.125,-0.056,-0.139,0.265,95.000
'0:49.340',-0.110,-0.056,-0.122,0.252,95.000
'0:49.350',-0.100,-0.057,-0.105,0.238,95.000
'0:49.360',-0.105,-0.057,-0.097,0.224,95.000
'0:49.370',-0.100,-0.057,-0.089,0.210,95.000
'0:49.380',-0.090,-0.057,-0.081,0.195,95.000
'0:49.390',-0.090,-0.056,-0.073,0.181,95.000
'0:49.400',-0.070,-0.056,-0.065,0.167,95.000
'0:49.410',-0.050,-0.056,-0.062,0.153,95.000
'0:49.420',-0.050,-0.055,-0.060,0.140,95.000
'0:49.430',-0.030,-0.054,-0.058,0.126,95.000
'0:49.440',-0.035,-0.054,-0.055,0.112,95.000
'0:49.450',-0.010,-0.053,-0.053,0.098,95.000
'0:49.460',0.015,-0.053,-0.049,0.085,95.000
'0:49.470',0.035,-0.052,-0.045,0.072,95.000
'0:49.480',0.080,-0.052,-0.041,0.059,95.000
'0:49.490',0.105,-0.052,-0.037,0.046,95.000
'0:49.500',0.110,-0.051,-0.033,0.033,95.000
'0:49.510',0.175,-0.051,-0.030,0.021,95.000
'0:49.520',0.235,-0.050,-0.027,0.010,95.000
'0:49.530',0.235,-0.050,-0.024,-0.002,95.000
'0:49.540',0.265,-0.049,-0.022,-0.014,95.000
'0:49.550',0.285,-0.048,-0.019,-0.026,95.000
'0:49.560',0.270,-0.049,-0.016,-0.037,95.000
'0:49.570',0.280,-0.050,-0.013,-0.048,95.000
'0:49.580',0.220,-0.051,-0.010,-0.058,95.000
'0:49.590',0.165,-0.051,-0.007,-0.069,95.000
'0:49.600',0.070,-0.052,-0.004,-0.080,95.000
'0:49.610',0.015,-0.051,-0.000,-0.090,95.000
'0:49.620',-0.020,-0.050,0.004,-0.099,95.000
'0:49.630',-0.065,-0.049,0.008,-0.109,95.000
'0:49.640',-0.065,-0.048,0.012,-0.119,95.000
'0:49.650',-0.060,-0.047,0.016,-0.129,95.000
'0:49.660',-0.075,-0.046,0.023,-0.137,95.000
'0:49.670',-0.065,-0.045,0.030,-0.146,95.000
'0:49.680',-0.055,-0.043,0.037,-0.155,95.000
'0:49.690',-0.065,-0.042,0.045,-0.163,95.000
'0:49.700',-0.050,-0.041,0.052,-0.172,95.000
'0:49.710',-0.040,-0.042,0.061,-0.179,95.000
'0:49.720',-0.050,-0.044,0.071,-0.187,95.000
'0:49.730',-0.055,-0.046,0.080,-0.194,95.000
'0:49.740',-0.045,-0.047,0.089,-0.201,95.000
'0:49.750',-0.065,-0.049,0.099,-0.209,95.000
'0:49.760',-0.080,-0.049,0.107,-0.215,95.000
'0:49.770',-0.045,-0.050,0.116,-0.222,95.000
'0:49.780',-0.080,-0.050,0.125,-0.228,95.000
'0:49.790',-0.060,-0.051,0.133,-0.234,95.000
'0:49.800',-0.070,-0.051,0.142,-0.241,95.000
'0:49.810',-0.070,-0.050,0.152,-0.247,95.000
'0:49.820',-0.080,-0.049,0.162,-0.253,95.000
'0:49.830',0.000,-0.048,0.172,-0.259,95.000
'0:49.840',0.010,-0.047,0.182,-0.264,95.000
'0:49.850',0.050,-0.045,0.192,-0.270,95.000
'0:49.860',0.045,-0.045,0.199,-0.275,95.000
'0:49.870',0.100,-0.044,0.207,-0.280,95.000
'0:49.880',0.070,-0.044,0.214,-0.285,95.000
'0:49.890',0.030,-0.044,0.222,-0.290,95.000
'0:49.900',-0.040,-0.043,0.230,-0.295,95.000
'0:49.910',-0.035,-0.042,0.235,-0.300,95.000
'0:49.920',-0.120,-0.041,0.241,-0.305,95.000
'0:49.930',-0.100,-0.040,0.246,-0.309,95.000
'0:49.940',-0.110,-0.039,0.252,-0.314,95.000
'0:49.950',-0.100,-0.038,0.257,-0.319,95.000
'0:49.960',-0.145,-0.038,0.263,-0.323,95.000
'0:49.970',-0.120,-0.038,0.268,-0.328,95.000
'0:49.980',-0.115,-0.038,0.274,-0.332,95.000
'0:49.990',-0.095,-0.038,0.279,-0.337,95.000
'0:50.000',-0.070,-0.039,0.285,-0.341,95.000
'0:50.010',0.190,-0.039,0.290,-0.345,95.000
'0:50.020',0.545,-0.039,0.296,-0.349,95.000
'0:50.030',-0.350,-0.039,0.301,-0.353,95.000
'0:50.040',-0.380,-0.039,0.307,-0.357,95.000
'0:50.050',-0.240,-0.040,0.312,-0.361,95.000
'0:50.060',-0.140,-0.040,0.317,-0.364,95.000
'0:50.070',-0.115,-0.040,0.322,-0.368,95.000
'0:50.080',-0.130,-0.040,0.326,-0.372,95.000
'0:50.090',-0.090,-0.040,0.331,-0.376,95.000
'0:50.100',-0.090,-0.041,0.336,-0.380,95.000
'0:50.110',-0.090,-0.041,0.340,-0.383,95.000
'0:50.120',-0.105,-0.042,0.345,-0.386,95.000
'0:50.130',-0.050,-0.043,0.349,-0.389,95.000
'0:50.140',-0.075,-0.044,0.353,-0.392,95.000
'0:50.150',-0.025,-0.044,0.358,-0.396,95.000
'0:50.160',-0.060,-0.044,0.362,-0.399,95.000
'0:50.170',-0.030,-0.043,0.366,-0.401,95.000
'0:50.180',-0.030,-0.042,0.370,-0.404,95.000
'0:50.190',0.005,-0.041,0.374,-0.407,95.000
'0:50.200',0.025,-0.041,0.378,-0.410,95.000
'0:50.210',0.065,-0.040,0.380,-0.413,95.000
'0:50.220',0.060,-0.039,0.382,-0.416,95.000
'0:50.230',0.095,-0.038,0.384,-0.419,95.000
'0:50.240',0.110,-0.038,0.385,-0.422,95.000
'0:50.250',0.175,-0.037,0.387,-0.425,95.000
'0:50.260',0.200,-0.037,0.389,-0.427,95.000
'0:50.270',0.245,-0.037,0.391,-0.430,95.000
'0:50.280',0.265,-0.037,0.392,-0.432,95.000
'0:50.290',0.275,-0.037,0.394,-0.435,95.000
'0:50.300',0.290,-0.037,0.396,-0.438,95.000
'0:50.310',0.280,-0.037,0.394,-0.440,95.000
'0:50.320',0.240,-0.037,0.392,-0.442,95.000
'0:50.330',0.180,-0.037,0.390,-0.445,95.000
'0:50.340',0.110,-0.037,0.388,-0.447,95.000
'0:50.350',0.080,-0.037,0.386,-0.449,95.000
'0:50.360',0.050,-0.037,0.379,-0.450,95.000
'0:50.370',-0.030,-0.037,0.373,-0.451,95.000
'0:50.380',-0.055,-0.037,0.366,-0.452,95.000
'0:50.390',-0.050,-0.037,0.359,-0.453,95.000
'0:50.400',-0.025,-0.037,0.353,-0.454,95.000
'0:50.410',-0.030,-0.037,0.345,-0.453,95.000
'0:50.420',-0.060,-0.037,0.337,-0.451,95.000
'0:50.430',-0.040,-0.038,0.329,-0.449,95.000
'0:50.440',-0.045,-0.038,0.321,-0.447,95.000
'0:50.450',-0.045,-0.039,0.314,-0.445,95.000
'0:50.460',-0.040,-0.038,0.304,-0.440,95.000
'0:50.470',-0.020,-0.038,0.295,-0.434,95.000
'0:50.480',-0.070,-0.038,0.286,-0.429,95.000
'0:50.490',-0.050,-0.038,0.277,-0.423,95.000
'0:50.500',-0.050,-0.037,0.268,-0.418,95.000
'0:50.510',-0.035,-0.037,0.259,-0.409,95.000
'0:50.520',-0.075,-0.037,0.249,-0.401,95.000
'0:50.530',-0.060,-0.037,0.240,-0.393,95.000
'0:50.540',-0.065,-0.037,0.231,-0.384,95.000
'0:50.550',-0.080,-0.037,0.222,-0.376,95.000
'0:50.560',-0.080,-0.038,0.214,-0.367,95.000
'0:50.570',-0.055,-0.040,0.207,-0.358,95.000
'0:50.580',-0.050,-0.041,0.200,-0.348,95.000
'0:50.590',0.045,-0.042,0.192,-0.339,95.000
'0:50.600',0.035,-0.043,0.185,-0.330,95.000
'0:50.610',0.060,-0.044,0.177,-0.320,95.000
'0:50.620',0.085,-0.045,0.170,-0.310,95.000
'0:50.630',0.115,-0.045,0.163,-0.301,95.000
'0:50.640',0.085,-0.046,0.155,-0.291,95.000
'0:50.650',0.010,-0.047,0.148,-0.281,95.000
'0:50.660',-0.010,-0.047,0.137,-0.271,95.000
'0:50.670',-0.055,-0.046,0.127,-0.261,95.000
'0:50.680',-0.125,-0.046,0.117,-0.251,95.000
'0:50.690',-0.105,-0.046,0.106,-0.241,95.000
