'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:47.770',-0.084,0.045,-0.078,98.000
'0:47.780',-0.084,0.049,-0.080,98.000
'0:47.790',-0.083,0.053,-0.082,98.000
'0:47.800',-0.082,0.056,-0.084,98.000
'0:47.810',-0.080,0.060,-0.086,98.000
'0:47.820',-0.078,0.065,-0.088,98.000
'0:47.830',-0.077,0.069,-0.090,98.000
'0:47.840',-0.075,0.073,-0.093,98.000
'0:47.850',-0.073,0.077,-0.095,98.000
'0:47.860',-0.077,0.080,-0.097,98.000
'0:47.870',-0.081,0.084,-0.099,98.000
'0:47.880',-0.085,0.087,-0.102,98.000
'0:47.890',-0.088,0.091,-0.104,98.000
'0:47.900',-0.092,0.095,-0.106,98.000
'0:47.910',-0.095,0.096,-0.108,98.000
'0:47.920',-0.097,0.098,-0.111,98.000
'0:47.930',-0.100,0.100,-0.113,98.000
'0:47.940',-0.102,0.102,-0.115,98.000
'0:47.950',-0.105,0.103,-0.117,98.000
'0:47.960',-0.105,0.104,-0.119,98.000
'0:47.970',-0.106,0.104,-0.121,98.000
'0:47.980',-0.106,0.104,-0.123,98.000
'0:47.990',-0.106,0.104,-0.125,98.000
'0:48.000',-0.107,0.104,-0.127,98.000
'0:48.010',-0.103,0.103,-0.129,98.000
'0:48.020',-0.100,0.102,-0.130,98.000
'0:48.030',-0.097,0.100,-0.132,98.000
'0:48.040',-0.094,0.099,-0.134,98.000
'0:48.050',-0.090,0.098,-0.136,98.000
'0:48.060',-0.093,0.096,-0.137,98.000
'0:48.070',-0.096,0.094,-0.138,98.000
'0:48.080',-0.099,0.092,-0.139,98.000
'0:48.090',-0.101,0.090,-0.140,98.000
'0:48.100',-0.104,0.089,-0.142,98.000
'0:48.110',-0.098,0.087,-0.142,98.000
'0:48.120',-0.092,0.085,-0.142,98.000
'0:48.130',-0.087,0.083,-0.143,98.000
'0:48.140',-0.081,0.082,-0.143,98.000
'0:48.150',-0.075,0.080,-0.143,98.000
'0:48.160',-0.082,0.076,-0.142,98.000
'0:48.170',-0.089,0.073,-0.141,98.000
'0:48.180',-0.096,0.069,-0.140,98.000
'0:48.190',-0.103,0.066,-0.139,98.000
'0:48.200',-0.110,0.062,-0.138,98.000
'0:48.210',-0.111,0.057,-0.136,98.000
'0:48.220',-0.111,0.052,-0.134,98.000
'0:48.230',-0.111,0.047,-0.131,98.000
'0:48.240',-0.112,0.042,-0.129,98.000
'0:48.250',-0.112,0.037,-0.127,98.000
'0:48.260',-0.098,0.033,-0.125,98.000
'0:48.270',-0.084,0.030,-0.122,98.000
'0:48.280',-0.070,0.026,-0.120,98.000
'0:48.290',-0.055,0.023,-0.117,98.000
'0:48.300',-0.041,0.020,-0.115,98.000
'0:48.310',-0.048,0.016,-0.113,98.000
'0:48.320',-0.054,0.013,-0.110,98.000
'0:48.330',-0.061,0.010,-0.107,98.000
'0:48.340',-0.068,0.007,-0.105,98.000
'0:48.350',-0.074,0.003,-0.102,98.000
'0:48.360',-0.068,0.004,-0.100,98.000
'0:48.370',-0.061,0.004,-0.097,98.000
'0:48.380',-0.054,0.005,-0.095,98.000
'0:48.390',-0.047,0.005,-0.092,98.000
'0:48.400',-0.041,0.006,-0.089,98.000
'0:48.410',-0.044,0.003,-0.087,98.000
'0:48.420',-0.048,-0.001,-0.085,98.000
'0:48.430',-0.051,-0.004,-0.082,98.000
'0:48.440',-0.055,-0.007,-0.080,98.000
'0:48.450',-0.058,-0.010,-0.077,98.000
'0:48.460',-0.070,-0.014,-0.075,98.000
'0:48.470',-0.082,-0.019,-0.072,98.000
'0:48.480',-0.093,-0.023,-0.069,98.000
'0:48.490',-0.105,-0.027,-0.066,98.000
'0:48.500',-0.117,-0.032,-0.064,98.000
'0:48.510',-0.104,-0.027,-0.061,98.000
'0:48.520',-0.091,-0.023,-0.058,98.000
'0:48.530',-0.079,-0.019,-0.056,98.000
'0:48.540',-0.066,-0.015,-0.053,98.000
'0:48.550',-0.053,-0.011,-0.050,98.000
'0:48.560',-0.048,-0.010,-0.048,98.000
'0:48.570',-0.044,-0.009,-0.045,98.000
'0:48.580',-0.039,-0.008,-0.042,98.000
'0:48.590',-0.034,-0.007,-0.040,98.000
'0:48.600',-0.029,-0.006,-0.037,98.000
'0:48.610',-0.031,-0.009,-0.035,98.000
'0:48.620',-0.034,-0.011,-0.032,98.000
'0:48.630',-0.036,-0.013,-0.030,98.000
'0:48.640',-0.038,-0.015,-0.027,98.000
'0:48.650',-0.041,-0.017,-0.025,98.000
'0:48.660',-0.045,-0.021,-0.022,98.000
'0:48.670',-0.050,-0.025,-0.020,98.000
'0:48.680',-0.054,-0.029,-0.017,98.000
'0:48.690',-0.059,-0.033,-0.015,98.000
'0:48.700',-0.064,-0.037,-0.012,98.000
'0:48.710',-0.070,-0.041,-0.010,98.000
'0:48.720',-0.075,-0.045,-0.008,98.000
'0:48.730',-0.081,-0.050,-0.005,98.000
'0:48.740',-0.087,-0.054,-0.003,98.000
'0:48.750',-0.093,-0.058,-0.001,98.000
'0:48.760',-0.086,-0.054,0.001,98.000
'0:48.770',-0.078,-0.050,0.003,98.000
'0:48.780',-0.071,-0.047,0.006,98.000
'0:48.790',-0.063,-0.043,0.008,98.000
'0:48.800',-0.056,-0.039,0.010,98.000
'0:48.810',-0.053,-0.038,0.012,98.000
'0:48.820',-0.051,-0.037,0.015,98.000
'0:48.830',-0.049,-0.036,0.017,98.000
'0:48.840',-0.047,-0.035,0.019,98.000
'0:48.850',-0.044,-0.034,0.021,98.000
'0:48.860',-0.051,-0.039,0.023,98.000
'0:48.870',-0.058,-0.045,0.026,98.000
'0:48.880',-0.064,-0.050,0.028,98.000
'0:48.890',-0.071,-0.056,0.030,98.000
'0:48.900',-0.077,-0.061,0.032,98.000
'0:48.910',-0.076,-0.061,0.034,98.000
'0:48.920',-0.075,-0.061,0.036,98.000
'0:48.930',-0.073,-0.061,0.038,98.000
'0:48.940',-0.072,-0.060,0.040,98.000
'0:48.950',-0.071,-0.060,0.042,98.000
'0:48.960',-0.071,-0.061,0.044,98.000
'0:48.970',-0.071,-0.063,0.046,98.000
'0:48.980',-0.071,-0.064,0.048,98.000
'0:48.990',-0.072,-0.065,0.050,98.000
'0:49.000',-0.072,-0.066,0.051,98.000
'0:49.010',-0.072,-0.067,0.053,98.000
'0:49.020',-0.071,-0.067,0.055,98.000
'0:49.030',-0.071,-0.067,0.057,98.000
'0:49.040',-0.071,-0.068,0.059,98.000
'0:49.050',-0.071,-0.068,0.061,98.000
'0:49.060',-0.066,-0.067,0.063,98.000
'0:49.070',-0.061,-0.065,0.064,98.000
'0:49.080',-0.057,-0.063,0.066,98.000
'0:49.090',-0.052,-0.062,0.068,98.000
'0:49.100',-0.047,-0.060,0.070,98.000
'0:49.110',-0.046,-0.065,0.071,98.000
'0:49.120',-0.046,-0.070,0.073,98.000
'0:49.130',-0.045,-0.074,0.074,98.000
'0:49.140',-0.044,-0.079,0.076,98.000
'0:49.150',-0.044,-0.084,0.077,98.000
'0:49.160',-0.054,-0.089,0.079,98.000
'0:49.170',-0.065,-0.094,0.080,98.000
'0:49.180',-0.075,-0.100,0.082,98.000
'0:49.190',-0.086,-0.105,0.083,98.000
'0:49.200',-0.096,-0.110,0.085,98.000
'0:49.210',-0.102,-0.112,0.086,98.000
'0:49.220',-0.108,-0.114,0.088,98.000
'0:49.230',-0.114,-0.115,0.089,98.000
'0:49.240',-0.120,-0.117,0.091,98.000
'0:49.250',-0.126,-0.119,0.092,98.000
'0:49.260',-0.122,-0.117,0.094,98.000
'0:49.270',-0.118,-0.115,0.095,98.000
'0:49.280',-0.114,-0.113,0.097,98.000
'0:49.290',-0.111,-0.111,0.098,98.000
'0:49.300',-0.107,-0.110,0.100,98.000
'0:49.310',-0.106,-0.110,0.101,98.000
'0:49.320',-0.106,-0.111,0.103,98.000
'0:49.330',-0.106,-0.112,0.104,98.000
'0:49.340',-0.105,-0.113,0.106,98.000
'0:49.350',-0.105,-0.114,0.108,98.000
'0:49.360',-0.101,-0.115,0.109,98.000
'0:49.370',-0.098,-0.116,0.111,98.000
'0:49.380',-0.095,-0.117,0.113,98.000
'0:49.390',-0.091,-0.118,0.114,98.000
'0:49.400',-0.088,-0.119,0.116,98.000
'0:49.410',-0.085,-0.119,0.118,98.000
'0:49.420',-0.083,-0.119,0.119,98.000
'0:49.430',-0.081,-0.119,0.121,98.000
'0:49.440',-0.078,-0.120,0.123,98.000
'0:49.450',-0.076,-0.120,0.124,98.000
'0:49.460',-0.075,-0.123,0.126,98.000
'0:49.470',-0.075,-0.125,0.127,98.000
'0:49.480',-0.074,-0.128,0.129,98.000
'0:49.490',-0.074,-0.131,0.131,98.000
'0:49.500',-0.074,-0.134,0.132,98.000
'0:49.510',-0.075,-0.134,0.134,98.000
'0:49.520',-0.076,-0.135,0.135,98.000
'0:49.530',-0.077,-0.135,0.137,98.000
'0:49.540',-0.078,-0.135,0.138,98.000
'0:49.550',-0.079,-0.136,0.140,98.000
'0:49.560',-0.078,-0.137,0.141,98.000
'0:49.570',-0.077,-0.139,0.143,98.000
'0:49.580',-0.075,-0.140,0.144,98.000
'0:49.590',-0.074,-0.142,0.146,98.000
'0:49.600',-0.072,-0.143,0.147,98.000
'0:49.610',-0.074,-0.143,0.149,98.000
'0:49.620',-0.076,-0.144,0.150,98.000
'0:49.630',-0.077,-0.144,0.152,98.000
'0:49.640',-0.079,-0.145,0.153,98.000
'0:49.650',-0.081,-0.145,0.155,98.000
'0:49.660',-0.086,-0.142,0.156,98.000
'0:49.670',-0.091,-0.138,0.158,98.000
'0:49.680',-0.096,-0.135,0.159,98.000
'0:49.690',-0.100,-0.131,0.160,98.000
'0:49.700',-0.105,-0.128,0.162,98.000
'0:49.710',-0.112,-0.129,0.163,98.000
'0:49.720',-0.119,-0.131,0.164,98.000
'0:49.730',-0.125,-0.133,0.165,98.000
'0:49.740',-0.132,-0.134,0.167,98.000
'0:49.750',-0.138,-0.136,0.168,98.000
'0:49.760',-0.138,-0.137,0.169,98.000
'0:49.770',-0.138,-0.139,0.169,98.000
'0:49.780',-0.137,-0.140,0.170,98.000
'0:49.790',-0.137,-0.141,0.171,98.000
'0:49.800',-0.137,-0.143,0.171,98.000
'0:49.810',-0.125,-0.140,0.171,98.000
'0:49.820',-0.114,-0.137,0.170,98.000
'0:49.830',-0.102,-0.134,0.170,98.000
'0:49.840',-0.091,-0.131,0.169,98.000
'0:49.850',-0.080,-0.128,0.168,98.000
'0:49.860',-0.086,-0.129,0.167,98.000
'0:49.870',-0.092,-0.130,0.165,98.000
'0:49.880',-0.099,-0.130,0.164,98.000
'0:49.890',-0.105,-0.131,0.162,98.000
'0:49.900',-0.112,-0.132,0.160,98.000
'0:49.910',-0.112,-0.128,0.158,98.000
'0:49.920',-0.113,-0.124,0.156,98.000
'0:49.930',-0.113,-0.120,0.154,98.000
'0:49.940',-0.114,-0.116,0.153,98.000
'0:49.950',-0.115,-0.112,0.151,98.000
'0:49.960',-0.109,-0.109,0.149,98.000
'0:49.970',-0.103,-0.107,0.147,98.000
'0:49.980',-0.097,-0.104,0.145,98.000
'0:49.990',-0.092,-0.102,0.143,98.000
'0:50.000',-0.086,-0.099,0.141,98.000
'0:50.010',-0.090,-0.101,0.139,98.000
'0:50.020',-0.093,-0.103,0.137,98.000
'0:50.030',-0.097,-0.105,0.135,98.000
'0:50.040',-0.101,-0.107,0.133,98.000
'0:50.050',-0.105,-0.110,0.131,98.000
'0:50.060',-0.102,-0.107,0.129,98.000
'0:50.070',-0.100,-0.104,0.127,98.000
'0:50.080',-0.097,-0.101,0.125,98.000
'0:50.090',-0.095,-0.098,0.123,98.000
'0:50.100',-0.092,-0.095,0.121,98.000
'0:50.110',-0.091,-0.094,0.119,98.000
'0:50.120',-0.090,-0.092,0.117,98.000
'0:50.130',-0.089,-0.091,0.115,98.000
'0:50.140',-0.089,-0.090,0.113,98.000
'0:50.150',-0.088,-0.089,0.111,98.000
'0:50.160',-0.087,-0.088,0.109,98.000
'0:50.170',-0.086,-0.087,0.107,98.000
'0:50.180',-0.085,-0.085,0.105,98.000
'0:50.190',-0.084,-0.084,0.103,98.000
'0:50.200',-0.084,-0.083,0.101,98.000
'0:50.210',-0.083,-0.082,0.098,98.000
'0:50.220',-0.081,-0.081,0.096,98.000
'0:50.230',-0.080,-0.079,0.094,98.000
'0:50.240',-0.079,-0.078,0.092,98.000
'0:50.250',-0.078,-0.077,0.090,98.000
'0:50.260',-0.080,-0.077,0.088,98.000
'0:50.270',-0.082,-0.077,0.086,98.000
'0:50.280',-0.084,-0.077,0.084,98.000
'0:50.290',-0.085,-0.077,0.082,98.000
'0:50.300',-0.087,-0.077,0.080,98.000
'0:50.310',-0.085,-0.075,0.078,98.000
'0:50.320',-0.082,-0.072,0.076,98.000
'0:50.330',-0.080,-0.070,0.074,98.000
'0:50.340',-0.077,-0.067,0.071,98.000
'0:50.350',-0.075,-0.065,0.069,98.000
'0:50.360',-0.069,-0.061,0.067,98.000
'0:50.370',-0.063,-0.056,0.065,98.000
'0:50.380',-0.057,-0.052,0.063,98.000
'0:50.390',-0.051,-0.048,0.061,98.000
'0:50.400',-0.045,-0.043,0.058,98.000
'0:50.410',-0.049,-0.045,0.056,98.000
'0:50.420',-0.053,-0.047,0.054,98.000
'0:50.430',-0.057,-0.048,0.052,98.000
'0:50.440',-0.060,-0.050,0.050,98.000
'0:50.450',-0.064,-0.052,0.047,98.000
'0:50.460',-0.070,-0.054,0.045,98.000
'0:50.470',-0.076,-0.057,0.043,98.000
'0:50.480',-0.082,-0.060,0.041,98.000
'0:50.490',-0.088,-0.063,0.038,98.000
'0:50.500',-0.094,-0.066,0.036,98.000
'0:50.510',-0.091,-0.063,0.034,98.000
'0:50.520',-0.087,-0.060,0.032,98.000
'0:50.530',-0.084,-0.057,0.029,98.000
'0:50.540',-0.080,-0.054,0.027,98.000
'0:50.550',-0.077,-0.051,0.025,98.000
'0:50.560',-0.076,-0.049,0.023,98.000
'0:50.570',-0.076,-0.048,0.021,98.000
'0:50.580',-0.075,-0.047,0.019,98.000
'0:50.590',-0.075,-0.045,0.017,98.000
'0:50.600',-0.074,-0.044,0.015,98.000
'0:50.610',-0.076,-0.044,0.013,98.000
'0:50.620',-0.077,-0.044,0.012,98.000
'0:50.630',-0.079,-0.044,0.010,98.000
'0:50.640',-0.081,-0.044,0.008,98.000
'0:50.650',-0.083,-0.044,0.006,98.000
'0:50.660',-0.085,-0.044,0.004,98.000
'0:50.670',-0.088,-0.045,0.002,98.000
'0:50.680',-0.091,-0.045,0.000,98.000
'0:50.690',-0.094,-0.045,-0.001,98.000
'0:50.700',-0.097,-0.046,-0.003,98.000
'0:50.710',-0.096,-0.045,-0.005,98.000
'0:50.720',-0.096,-0.044,-0.007,98.000
'0:50.730',-0.095,-0.043,-0.009,98.000
'0:50.740',-0.095,-0.042,-0.011,98.000
'0:50.750',-0.094,-0.041,-0.013,98.000
'0:50.760',-0.090,-0.038,-0.015,98.000
'0:50.770',-0.086,-0.035,-0.016,98.000
'0:50.780',-0.082,-0.031,-0.018,98.000
'0:50.790',-0.078,-0.028,-0.020,98.000
'0:50.800',-0.074,-0.025,-0.022,98.000
'0:50.810',-0.077,-0.025,-0.024,98.000
'0:50.820',-0.081,-0.024,-0.026,98.000
'0:50.830',-0.084,-0.024,-0.028,98.000
'0:50.840',-0.087,-0.023,-0.030,98.000
'0:50.850',-0.091,-0.023,-0.032,98.000
'0:50.860',-0.090,-0.022,-0.033,98.000
'0:50.870',-0.090,-0.022,-0.035,98.000
'0:50.880',-0.090,-0.021,-0.037,98.000
'0:50.890',-0.089,-0.020,-0.039,98.000
'0:50.900',-0.089,-0.020,-0.041,98.000
'0:50.910',-0.089,-0.019,-0.043,98.000
'0:50.920',-0.090,-0.018,-0.045,98.000
'0:50.930',-0.090,-0.017,-0.046,98.000
'0:50.940',-0.091,-0.016,-0.048,98.000
'0:50.950',-0.091,-0.015,-0.050,98.000
'0:50.960',-0.092,-0.015,-0.052,98.000
'0:50.970',-0.093,-0.015,-0.054,98.000
'0:50.980',-0.094,-0.015,-0.055,98.000
'0:50.990',-0.095,-0.015,-0.057,98.000
'0:51.000',-0.096,-0.015,-0.059,98.000
'0:51.010',-0.090,-0.012,-0.060,98.000
'0:51.020',-0.084,-0.009,-0.062,98.000
'0:51.030',-0.078,-0.006,-0.064,98.000
'0:51.040',-0.072,-0.004,-0.065,98.000
'0:51.050',-0.065,-0.001,-0.067,98.000
'0:51.060',-0.061,0.001,-0.068,98.000
'0:51.070',-0.056,0.003,-0.070,98.000
'0:51.080',-0.051,0.005,-0.071,98.000
'0:51.090',-0.047,0.007,-0.073,98.000
'0:51.100',-0.042,0.009,-0.075,98.000
'0:51.110',-0.044,0.009,-0.076,98.000
'0:51.120',-0.047,0.009,-0.077,98.000
'0:51.130',-0.049,0.010,-0.078,98.000
'0:51.140',-0.051,0.010,-0.080,98.000
'0:51.150',-0.054,0.010,-0.081,98.000
'0:51.160',-0.064,0.008,-0.082,98.000
'0:51.170',-0.074,0.007,-0.083,98.000
'0:51.180',-0.084,0.006,-0.084,98.000
'0:51.190',-0.094,0.004,-0.085,98.000
'0:51.200',-0.104,0.003,-0.086,98.000
'0:51.210',-0.099,0.002,-0.086,98.000
'0:51.220',-0.094,0.001,-0.086,98.000
'0:51.230',-0.089,-0.000,-0.086,98.000
'0:51.240',-0.084,-0.002,-0.087,98.000
'0:51.250',-0.079,-0.003,-0.087,98.000
'0:51.260',-0.069,-0.001,-0.086,98.000
'0:51.270',-0.059,0.001,-0.086,98.000
'0:51.280',-0.049,0.002,-0.085,98.000
'0:51.290',-0.040,0.004,-0.084,98.000
'0:51.300',-0.030,0.005,-0.083,98.000
'0:51.310',-0.034,0.003,-0.081,98.000
'0:51.320',-0.039,0.001,-0.080,98.000
'0:51.330',-0.043,-0.001,-0.078,98.000
'0:51.340',-0.047,-0.003,-0.076,98.000
'0:51.350',-0.052,-0.005,-0.074,98.000
'0:51.360',-0.055,-0.007,-0.072,98.000
'0:51.370',-0.058,-0.009,-0.069,98.000
'0:51.380',-0.061,-0.011,-0.067,98.000
'0:51.390',-0.064,-0.014,-0.065,98.000
'0:51.400',-0.067,-0.016,-0.063,98.000
'0:51.410',-0.069,-0.017,-0.060,98.000
'0:51.420',-0.071,-0.019,-0.058,98.000
'0:51.430',-0.074,-0.020,-0.055,98.000
'0:51.440',-0.076,-0.022,-0.053,98.000
'0:51.450',-0.078,-0.023,-0.050,98.000
'0:51.460',-0.076,-0.023,-0.048,98.000
'0:51.470',-0.074,-0.023,-0.045,98.000
'0:51.480',-0.071,-0.022,-0.043,98.000
'0:51.490',-0.069,-0.022,-0.040,98.000
'0:51.500',-0.067,-0.022,-0.038,98.000
'0:51.510',-0.065,-0.021,-0.035,98.000
'0:51.520',-0.063,-0.021,-0.032,98.000
'0:51.530',-0.061,-0.020,-0.030,98.000
'0:51.540',-0.059,-0.019,-0.027,98.000
'0:51.550',-0.057,-0.019,-0.025,98.000
'0:51.560',-0.062,-0.022,-0.022,98.000
'0:51.570',-0.068,-0.026,-0.019,98.000
'0:51.580',-0.073,-0.029,-0.017,98.000
'0:51.590',-0.079,-0.033,-0.014,98.000
'0:51.600',-0.084,-0.037,-0.011,98.000
'0:51.610',-0.083,-0.036,-0.009,98.000
'0:51.620',-0.081,-0.036,-0.006,98.000
'0:51.630',-0.079,-0.036,-0.004,98.000
'0:51.640',-0.078,-0.036,-0.001,98.000
'0:51.650',-0.076,-0.036,0.001,98.000
'0:51.660',-0.076,-0.037,0.004,98.000
'0:51.670',-0.076,-0.037,0.006,98.000
'0:51.680',-0.076,-0.038,0.009,98.000
'0:51.690',-0.076,-0.039,0.011,98.000
'0:51.700',-0.076,-0.039,0.014,98.000
'0:51.710',-0.082,-0.043,0.016,98.000
'0:51.720',-0.088,-0.047,0.018,98.000
'0:51.730',-0.094,-0.051,0.021,98.000
'0:51.740',-0.100,-0.055,0.023,98.000
'0:51.750',-0.106,-0.059,0.025,98.000
'0:51.760',-0.103,-0.058,0.028,98.000
'0:51.770',-0.100,-0.057,0.030,98.000
'0:51.780',-0.097,-0.057,0.032,98.000
'0:51.790',-0.094,-0.056,0.035,98.000
'0:51.800',-0.091,-0.055,0.037,98.000
'0:51.810',-0.083,-0.051,0.039,98.000
'0:51.820',-0.076,-0.048,0.041,98.000
'0:51.830',-0.068,-0.044,0.044,98.000
'0:51.840',-0.060,-0.041,0.046,98.000
'0:51.850',-0.053,-0.038,0.048,98.000
'0:51.860',-0.056,-0.040,0.050,98.000
'0:51.870',-0.058,-0.042,0.052,98.000
'0:51.880',-0.061,-0.044,0.054,98.000
'0:51.890',-0.064,-0.046,0.056,98.000
'0:51.900',-0.066,-0.048,0.058,98.000
'0:51.910',-0.070,-0.051,0.060,98.000
'0:51.920',-0.075,-0.053,0.063,98.000
'0:51.930',-0.079,-0.056,0.065,98.000
'0:51.940',-0.083,-0.059,0.067,98.000
'0:51.950',-0.087,-0.062,0.069,98.000
'0:51.960',-0.086,-0.062,0.071,97.000
'0:51.970',-0.085,-0.061,0.073,97.000
'0:51.980',-0.084,-0.061,0.075,97.000
'0:51.990',-0.083,-0.061,0.077,97.000
'0:52.000',-0.082,-0.061,0.079,97.000
'0:52.010',-0.085,-0.063,0.081,97.000
'0:52.020',-0.088,-0.065,0.083,97.000
'0:52.030',-0.090,-0.067,0.085,97.000
'0:52.040',-0.093,-0.069,0.087,97.000
'0:52.050',-0.096,-0.071,0.089,97.000
'0:52.060',-0.091,-0.068,0.091,97.000
'0:52.070',-0.087,-0.065,0.093,97.000
'0:52.080',-0.082,-0.062,0.095,97.000
'0:52.090',-0.078,-0.059,0.097,97.000
'0:52.100',-0.074,-0.056,0.098,97.000
'0:52.110',-0.068,-0.053,0.100,97.000
'0:52.120',-0.063,-0.050,0.102,97.000
'0:52.130',-0.058,-0.047,0.104,97.000
'0:52.140',-0.052,-0.044,0.106,97.000
'0:52.150',-0.047,-0.041,0.107,97.000
'0:52.160',-0.051,-0.043,0.109,97.000
'0:52.170',-0.054,-0.046,0.111,97.000
'0:52.180',-0.057,-0.049,0.113,97.000
'0:52.190',-0.061,-0.051,0.114,97.000
'0:52.200',-0.064,-0.054,0.116,97.000
'0:52.210',-0.067,-0.056,0.118,97.000
'0:52.220',-0.071,-0.058,0.119,97.000
'0:52.230',-0.074,-0.061,0.121,97.000
'0:52.240',-0.077,-0.063,0.122,97.000
'0:52.250',-0.080,-0.065,0.124,97.000
'0:52.260',-0.081,-0.065,0.125,97.000
'0:52.270',-0.082,-0.066,0.127,97.000
'0:52.280',-0.083,-0.067,0.128,97.000
'0:52.290',-0.084,-0.067,0.130,97.000
'0:52.300',-0.085,-0.068,0.131,97.000
'0:52.310',-0.084,-0.066,0.132,97.000
'0:52.320',-0.082,-0.065,0.134,97.000
'0:52.330',-0.081,-0.064,0.135,97.000
'0:52.340',-0.079,-0.063,0.136,97.000
'0:52.350',-0.078,-0.062,0.137,97.000
'0:52.360',-0.081,-0.063,0.138,97.000
'0:52.370',-0.083,-0.064,0.139,97.000
'0:52.380',-0.086,-0.065,0.139,97.000
'0:52.390',-0.088,-0.066,0.140,97.000
'0:52.400',-0.090,-0.068,0.141,97.000
'0:52.410',-0.089,-0.066,0.141,97.000
'0:52.420',-0.087,-0.065,0.140,97.000
'0:52.430',-0.086,-0.064,0.140,97.000
'0:52.440',-0.084,-0.062,0.140,97.000
'0:52.450',-0.083,-0.061,0.140,97.000
'0:52.460',-0.077,-0.057,0.139,97.000
'0:52.470',-0.070,-0.052,0.137,97.000
'0:52.480',-0.064,-0.048,0.136,97.000
'0:52.490',-0.058,-0.044,0.135,97.000
'0:52.500',-0.052,-0.039,0.134,97.000
'0:52.510',-0.054,-0.040,0.132,97.000
'0:52.520',-0.055,-0.041,0.131,97.000
'0:52.530',-0.056,-0.041,0.129,97.000
'0:52.540',-0.057,-0.042,0.128,97.000
'0:52.550',-0.059,-0.043,0.126,97.000
'0:52.560',-0.063,-0.045,0.125,97.000
'0:52.570',-0.067,-0.047,0.123,97.000
'0:52.580',-0.071,-0.050,0.121,97.000
'0:52.590',-0.076,-0.052,0.120,97.000
'0:52.600',-0.080,-0.054,0.118,97.000
'0:52.610',-0.079,-0.053,0.116,97.000
'0:52.620',-0.079,-0.052,0.115,97.000
'0:52.630',-0.078,-0.051,0.113,97.000
'0:52.640',-0.077,-0.049,0.111,97.000
'0:52.650',-0.077,-0.048,0.109,97.000
'0:52.660',-0.076,-0.047,0.108,97.000
'0:52.670',-0.075,-0.047,0.106,97.000
'0:52.680',-0.075,-0.046,0.104,97.000
'0:52.690',-0.074,-0.045,0.102,97.000
'0:52.700',-0.073,-0.044,0.100,97.000
'0:52.710',-0.073,-0.044,0.098,97.000
'0:52.720',-0.073,-0.043,0.096,97.000
'0:52.730',-0.072,-0.043,0.094,97.000
'0:52.740',-0.072,-0.043,0.092,97.000
'0:52.750',-0.072,-0.042,0.090,97.000
'0:52.760',-0.067,-0.040,0.088,97.000
'0:52.770',-0.063,-0.037,0.086,97.000
'0:52.780',-0.058,-0.034,0.084,97.000
'0:52.790',-0.054,-0.032,0.082,97.000
'0:52.800',-0.050,-0.029,0.079,97.000
'0:52.810',-0.052,-0.029,0.077,97.000
'0:52.820',-0.054,-0.029,0.075,97.000
'0:52.830',-0.056,-0.028,0.073,97.000
'0:52.840',-0.059,-0.028,0.070,97.000
'0:52.850',-0.061,-0.028,0.068,97.000
'0:52.860',-0.060,-0.027,0.066,97.000
'0:52.870',-0.059,-0.027,0.064,97.000
'0:52.880',-0.059,-0.026,0.061,97.000
'0:52.890',-0.058,-0.025,0.059,97.000
'0:52.900',-0.057,-0.025,0.057,97.000
'0:52.910',-0.062,-0.025,0.055,97.000
'0:52.920',-0.067,-0.026,0.052,97.000
'0:52.930',-0.072,-0.026,0.050,97.000
'0:52.940',-0.076,-0.027,0.048,97.000
'0:52.950',-0.081,-0.028,0.046,97.000
'0:52.960',-0.086,-0.028,0.043,97.000
'0:52.970',-0.091,-0.029,0.041,97.000
'0:52.980',-0.097,-0.030,0.039,97.000
'0:52.990',-0.102,-0.031,0.036,97.000
'0:53.000',-0.107,-0.032,0.034,97.000
'0:53.010',-0.098,-0.028,0.031,97.000
'0:53.020',-0.088,-0.024,0.029,97.000
'0:53.030',-0.079,-0.019,0.026,97.000
'0:53.040',-0.069,-0.015,0.024,97.000
'0:53.050',-0.060,-0.011,0.021,97.000
'0:53.060',-0.063,-0.010,0.019,97.000
'0:53.070',-0.067,-0.009,0.016,97.000
'0:53.080',-0.071,-0.008,0.014,97.000
'0:53.090',-0.074,-0.007,0.011,97.000
'0:53.100',-0.078,-0.006,0.009,97.000
'0:53.110',-0.075,-0.005,0.007,97.000
'0:53.120',-0.073,-0.004,0.004,97.000
'0:53.130',-0.071,-0.004,0.002,97.000
'0:53.140',-0.068,-0.003,-0.000,97.000
'0:53.150',-0.066,-0.002,-0.003,97.000
'0:53.160',-0.069,0.001,-0.005,97.000
'0:53.170',-0.072,0.005,-0.007,97.000
'0:53.180',-0.075,0.008,-0.010,97.000
'0:53.190',-0.078,0.012,-0.012,97.000
'0:53.200',-0.081,0.016,-0.014,97.000
'0:53.210',-0.092,0.018,-0.016,97.000
'0:53.220',-0.104,0.021,-0.018,97.000
'0:53.230',-0.115,0.023,-0.020,97.000
'0:53.240',-0.126,0.026,-0.022,97.000
'0:53.250',-0.137,0.028,-0.025,97.000
'0:53.260',-0.132,0.031,-0.026,97.000
'0:53.270',-0.127,0.035,-0.028,97.000
'0:53.280',-0.122,0.038,-0.030,97.000
'0:53.290',-0.117,0.041,-0.031,97.000
'0:53.300',-0.112,0.045,-0.033,97.000
