'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:49.670',-0.095,0.204,0.103,-0.197,92.000
'0:49.680',-0.145,0.205,0.095,-0.195,92.000
'0:49.690',-0.140,0.207,0.088,-0.192,92.000
'0:49.700',-0.065,0.209,0.080,-0.189,92.000
'0:49.710',-0.080,0.209,0.074,-0.187,92.000
'0:49.720',-0.155,0.210,0.069,-0.184,92.000
'0:49.730',-0.075,0.211,0.063,-0.182,92.000
'0:49.740',-0.125,0.212,0.057,-0.179,92.000
'0:49.750',-0.075,0.212,0.052,-0.177,92.000
'0:49.760',-0.125,0.212,0.054,-0.175,92.000
'0:49.770',-0.095,0.212,0.056,-0.172,92.000
'0:49.780',-0.110,0.212,0.058,-0.170,92.000
'0:49.790',-0.085,0.211,0.060,-0.168,92.000
'0:49.800',-0.060,0.211,0.063,-0.166,92.000
'0:49.810',-0.080,0.210,0.067,-0.164,92.000
'0:49.820',-0.045,0.209,0.071,-0.162,92.000
'0:49.830',-0.075,0.207,0.075,-0.160,92.000
'0:49.840',-0.130,0.206,0.079,-0.158,92.000
'0:49.850',-0.020,0.205,0.084,-0.156,92.000
'0:49.860',0.085,0.203,0.085,-0.154,92.000
'0:49.870',0.080,0.202,0.087,-0.153,92.000
'0:49.880',0.185,0.201,0.089,-0.151,92.000
'0:49.890',0.235,0.199,0.091,-0.149,92.000
'0:49.900',0.190,0.198,0.093,-0.148,92.000
'0:49.910',0.165,0.197,0.093,-0.147,92.000
'0:49.920',0.045,0.196,0.092,-0.145,92.000
'0:49.930',-0.060,0.194,0.092,-0.144,92.000
'0:49.940',-0.100,0.193,0.091,-0.143,92.000
'0:49.950',0.000,0.192,0.091,-0.142,92.000
'0:49.960',-0.190,0.192,0.090,-0.140,92.000
'0:49.970',-0.135,0.192,0.089,-0.139,92.000
'0:49.980',-0.085,0.193,0.089,-0.138,92.000
'0:49.990',-0.210,0.193,0.088,-0.137,92.000
'0:50.000',-0.735,0.193,0.087,-0.136,92.000
'0:50.010',-0.875,0.194,0.085,-0.134,92.000
'0:50.020',-0.235,0.195,0.083,-0.133,92.000
'0:50.030',1.380,0.196,0.080,-0.131,92.000
'0:50.040',2.715,0.197,0.078,-0.130,92.000
'0:50.050',1.645,0.198,0.076,-0.128,92.000
'0:50.060',1.225,0.200,0.070,-0.127,92.000
'0:50.070',0.375,0.202,0.065,-0.125,92.000
'0:50.080',-0.180,0.203,0.060,-0.123,92.000
'0:50.090',-0.090,0.205,0.054,-0.122,92.000
'0:50.100',-0.165,0.207,0.049,-0.120,92.000
'0:50.110',-0.170,0.207,0.051,-0.119,92.000
'0:50.120',-0.195,0.207,0.053,-0.117,92.000
'0:50.130',-0.180,0.207,0.056,-0.115,92.000
'0:50.140',-0.205,0.207,0.058,-0.114,92.000
'0:50.150',-0.155,0.208,0.060,-0.112,92.000
'0:50.160',-0.205,0.205,0.065,-0.111,92.000
'0:50.170',-0.165,0.202,0.070,-0.109,92.000
'0:50.180',-0.165,0.199,0.074,-0.107,92.000
'0:50.190',-0.070,0.197,0.079,-0.106,92.000
'0:50.200',-0.145,0.194,0.084,-0.104,92.000
'0:50.210',-0.205,0.193,0.083,-0.102,92.000
'0:50.220',-0.205,0.192,0.082,-0.101,92.000
'0:50.230',-0.210,0.191,0.081,-0.099,92.000
'0:50.240',-0.210,0.190,0.081,-0.098,92.000
'0:50.250',-0.205,0.189,0.080,-0.096,92.000
'0:50.260',-0.115,0.192,0.073,-0.095,92.000
'0:50.270',-0.140,0.195,0.066,-0.094,92.000
'0:50.280',-0.195,0.199,0.058,-0.093,92.000
'0:50.290',-0.110,0.202,0.051,-0.092,92.000
'0:50.300',-0.085,0.206,0.044,-0.090,92.000
'0:50.310',-0.055,0.212,0.034,-0.090,92.000
'0:50.320',0.015,0.217,0.024,-0.089,92.000
'0:50.330',0.080,0.223,0.014,-0.088,92.000
'0:50.340',0.180,0.229,0.003,-0.087,92.000
'0:50.350',0.105,0.235,-0.007,-0.086,92.000
'0:50.360',0.105,0.240,-0.013,-0.086,92.000
'0:50.370',0.125,0.244,-0.020,-0.086,92.000
'0:50.380',0.025,0.249,-0.026,-0.085,92.000
'0:50.390',0.010,0.254,-0.033,-0.085,92.000
'0:50.400',0.045,0.259,-0.039,-0.085,92.000
'0:50.410',0.020,0.263,-0.043,-0.085,92.000
'0:50.420',-0.055,0.267,-0.047,-0.085,92.000
'0:50.430',-0.005,0.271,-0.050,-0.085,92.000
'0:50.440',-0.040,0.274,-0.054,-0.086,92.000
'0:50.450',0.000,0.278,-0.058,-0.086,92.000
'0:50.460',-0.030,0.279,-0.060,-0.085,92.000
'0:50.470',-0.120,0.280,-0.062,-0.085,92.000
'0:50.480',-0.125,0.281,-0.064,-0.084,92.000
'0:50.490',-0.165,0.281,-0.066,-0.084,92.000
'0:50.500',-0.125,0.282,-0.068,-0.083,92.000
'0:50.510',-0.135,0.279,-0.069,-0.078,92.000
'0:50.520',-0.105,0.276,-0.071,-0.072,92.000
'0:50.530',-0.155,0.273,-0.072,-0.067,92.000
'0:50.540',-0.140,0.270,-0.073,-0.062,92.000
'0:50.550',-0.100,0.268,-0.075,-0.057,92.000
'0:50.560',-0.090,0.263,-0.076,-0.046,92.000
'0:50.570',-0.145,0.258,-0.077,-0.035,92.000
'0:50.580',-0.080,0.253,-0.078,-0.024,92.000
'0:50.590',-0.110,0.247,-0.080,-0.014,92.000
'0:50.600',-0.090,0.243,-0.081,-0.003,92.000
'0:50.610',-0.020,0.237,-0.083,0.010,92.000
'0:50.620',-0.090,0.231,-0.085,0.024,92.000
'0:50.630',-0.095,0.225,-0.086,0.037,92.000
'0:50.640',-0.020,0.219,-0.088,0.051,92.000
'0:50.650',0.085,0.213,-0.090,0.064,92.000
'0:50.660',0.090,0.208,-0.093,0.079,92.000
'0:50.670',0.160,0.203,-0.095,0.093,92.000
'0:50.680',0.265,0.198,-0.098,0.107,92.000
'0:50.690',0.195,0.193,-0.100,0.122,92.000
'0:50.700',0.155,0.188,-0.103,0.136,92.000
'0:50.710',-0.020,0.184,-0.107,0.150,92.000
'0:50.720',-0.065,0.179,-0.111,0.165,92.000
'0:50.730',-0.075,0.175,-0.115,0.179,92.000
'0:50.740',-0.095,0.171,-0.119,0.193,92.000
'0:50.750',-0.085,0.166,-0.123,0.208,92.000
'0:50.760',-0.035,0.162,-0.127,0.221,92.000
'0:50.770',-0.220,0.158,-0.132,0.235,92.000
'0:50.780',-0.390,0.153,-0.136,0.248,92.000
'0:50.790',-0.715,0.149,-0.140,0.262,92.000
'0:50.800',-0.875,0.145,-0.144,0.275,92.000
'0:50.810',-0.235,0.141,-0.145,0.288,92.000
'0:50.820',1.820,0.137,-0.147,0.300,92.000
'0:50.830',2.635,0.132,-0.148,0.313,92.000
'0:50.840',1.545,0.128,-0.149,0.325,92.000
'0:50.850',1.125,0.124,-0.150,0.338,92.000
'0:50.860',0.100,0.121,-0.152,0.349,92.000
'0:50.870',-0.125,0.118,-0.153,0.361,92.000
'0:50.880',-0.145,0.115,-0.155,0.372,92.000
'0:50.890',-0.210,0.112,-0.156,0.384,92.000
'0:50.900',-0.165,0.110,-0.158,0.395,92.000
'0:50.910',-0.210,0.105,-0.160,0.406,92.000
'0:50.920',-0.195,0.101,-0.161,0.416,92.000
'0:50.930',-0.180,0.097,-0.163,0.426,92.000
'0:50.940',-0.165,0.093,-0.165,0.437,92.000
'0:50.950',-0.210,0.089,-0.166,0.447,92.000
'0:50.960',-0.120,0.083,-0.166,0.457,92.000
'0:50.970',-0.175,0.076,-0.167,0.466,92.000
'0:50.980',-0.225,0.070,-0.167,0.476,92.000
'0:50.990',-0.190,0.063,-0.167,0.485,92.000
'0:51.000',-0.185,0.057,-0.168,0.494,92.000
'0:51.010',-0.220,0.052,-0.170,0.503,92.000
'0:51.020',-0.165,0.048,-0.173,0.511,92.000
'0:51.030',-0.170,0.043,-0.176,0.520,92.000
'0:51.040',-0.180,0.038,-0.178,0.528,92.000
'0:51.050',-0.225,0.033,-0.181,0.536,92.000
'0:51.060',-0.235,0.031,-0.184,0.544,92.000
'0:51.070',-0.135,0.029,-0.187,0.551,92.000
'0:51.080',-0.150,0.027,-0.190,0.559,92.000
'0:51.090',-0.130,0.025,-0.193,0.566,92.000
'0:51.100',-0.065,0.023,-0.196,0.574,92.000
'0:51.110',0.020,0.019,-0.197,0.580,92.000
'0:51.120',0.000,0.016,-0.197,0.587,92.000
'0:51.130',0.030,0.013,-0.198,0.594,92.000
'0:51.140',0.080,0.010,-0.198,0.600,92.000
'0:51.150',0.065,0.007,-0.199,0.607,92.000
'0:51.160',0.065,0.003,-0.199,0.613,92.000
'0:51.170',0.065,-0.001,-0.199,0.619,92.000
'0:51.180',0.060,-0.005,-0.199,0.624,92.000
'0:51.190',-0.065,-0.009,-0.199,0.630,92.000
'0:51.200',0.005,-0.013,-0.199,0.636,92.000
'0:51.210',-0.035,-0.018,-0.198,0.641,92.000
'0:51.220',-0.010,-0.024,-0.197,0.646,92.000
'0:51.230',-0.100,-0.029,-0.197,0.651,92.000
'0:51.240',-0.030,-0.034,-0.196,0.656,92.000
'0:51.250',-0.085,-0.039,-0.195,0.661,92.000
'0:51.260',-0.065,-0.045,-0.192,0.666,92.000
'0:51.270',-0.020,-0.051,-0.190,0.670,92.000
'0:51.280',-0.145,-0.058,-0.187,0.675,92.000
'0:51.290',-0.125,-0.064,-0.184,0.679,92.000
'0:51.300',-0.145,-0.070,-0.182,0.684,92.000
'0:51.310',-0.135,-0.076,-0.177,0.688,92.000
'0:51.320',-0.115,-0.081,-0.172,0.692,92.000
'0:51.330',-0.095,-0.087,-0.168,0.696,92.000
'0:51.340',-0.110,-0.092,-0.163,0.700,92.000
'0:51.350',-0.095,-0.098,-0.158,0.703,92.000
'0:51.360',-0.020,-0.103,-0.156,0.707,92.000
'0:51.370',-0.160,-0.108,-0.153,0.710,92.000
'0:51.380',-0.055,-0.114,-0.151,0.714,92.000
'0:51.390',-0.095,-0.119,-0.148,0.717,92.000
'0:51.400',-0.040,-0.124,-0.146,0.720,92.000
'0:51.410',-0.080,-0.128,-0.147,0.723,92.000
'0:51.420',-0.025,-0.131,-0.147,0.726,92.000
'0:51.430',0.060,-0.135,-0.148,0.729,92.000
'0:51.440',0.135,-0.139,-0.149,0.731,92.000
'0:51.450',0.195,-0.142,-0.150,0.734,92.000
'0:51.460',0.200,-0.145,-0.151,0.736,92.000
'0:51.470',0.205,-0.148,-0.153,0.739,92.000
'0:51.480',0.145,-0.150,-0.154,0.741,92.000
'0:51.490',0.025,-0.153,-0.156,0.743,92.000
'0:51.500',0.000,-0.156,-0.157,0.745,92.000
'0:51.510',-0.105,-0.159,-0.160,0.747,92.000
'0:51.520',-0.090,-0.163,-0.162,0.749,92.000
'0:51.530',-0.105,-0.166,-0.164,0.750,92.000
'0:51.540',-0.135,-0.170,-0.167,0.752,92.000
'0:51.550',-0.180,-0.173,-0.169,0.754,92.000
'0:51.560',-0.220,-0.176,-0.170,0.755,92.000
'0:51.570',-0.600,-0.178,-0.171,0.756,92.000
'0:51.580',-0.840,-0.180,-0.173,0.757,92.000
'0:51.590',-0.400,-0.182,-0.174,0.758,92.000
'0:51.600',1.070,-0.184,-0.175,0.759,92.000
'0:51.610',2.710,-0.185,-0.176,0.760,92.000
'0:51.620',1.645,-0.186,-0.177,0.761,92.000
'0:51.630',1.145,-0.187,-0.178,0.762,92.000
'0:51.640',0.415,-0.188,-0.179,0.762,92.000
'0:51.650',-0.095,-0.189,-0.180,0.763,92.000
'0:51.660',-0.110,-0.190,-0.181,0.764,92.000
'0:51.670',-0.185,-0.190,-0.182,0.764,92.000
'0:51.680',-0.145,-0.191,-0.183,0.764,92.000
'0:51.690',-0.115,-0.192,-0.184,0.765,92.000
'0:51.700',-0.130,-0.193,-0.185,0.765,92.000
'0:51.710',-0.225,-0.195,-0.186,0.765,92.000
'0:51.720',-0.200,-0.197,-0.187,0.765,92.000
'0:51.730',-0.165,-0.199,-0.188,0.765,92.000
'0:51.740',-0.120,-0.201,-0.189,0.765,92.000
'0:51.750',-0.220,-0.203,-0.190,0.765,92.000
'0:51.760',-0.120,-0.207,-0.192,0.765,92.000
'0:51.770',-0.195,-0.212,-0.195,0.764,92.000
'0:51.780',-0.155,-0.216,-0.198,0.764,92.000
'0:51.790',-0.235,-0.221,-0.201,0.764,92.000
'0:51.800',-0.200,-0.225,-0.203,0.763,92.000
'0:51.810',-0.195,-0.228,-0.205,0.763,92.000
'0:51.820',-0.175,-0.231,-0.207,0.762,92.000
'0:51.830',-0.155,-0.234,-0.209,0.761,92.000
'0:51.840',-0.200,-0.237,-0.211,0.761,92.000
'0:51.850',-0.205,-0.239,-0.214,0.760,92.000
'0:51.860',-0.125,-0.240,-0.214,0.759,92.000
'0:51.870',-0.095,-0.240,-0.214,0.759,92.000
'0:51.880',-0.075,-0.240,-0.215,0.758,92.000
'0:51.890',-0.025,-0.240,-0.215,0.757,92.000
'0:51.900',0.080,-0.241,-0.215,0.756,92.000
'0:51.910',0.090,-0.241,-0.216,0.755,92.000
'0:51.920',0.135,-0.242,-0.217,0.754,92.000
'0:51.930',0.090,-0.243,-0.218,0.753,92.000
'0:51.940',0.050,-0.244,-0.219,0.753,92.000
'0:51.950',0.120,-0.244,-0.220,0.752,92.000
'0:51.960',0.020,-0.245,-0.221,0.751,92.000
'0:51.970',0.000,-0.246,-0.222,0.750,92.000
'0:51.980',0.010,-0.247,-0.223,0.749,92.000
'0:51.990',-0.010,-0.249,-0.224,0.748,92.000
'0:52.000',-0.055,-0.250,-0.225,0.747,92.000
'0:52.010',-0.045,-0.250,-0.224,0.745,92.000
'0:52.020',-0.100,-0.250,-0.224,0.744,92.000
'0:52.030',-0.065,-0.250,-0.224,0.743,92.000
'0:52.040',-0.005,-0.250,-0.224,0.741,92.000
'0:52.050',-0.120,-0.250,-0.224,0.740,92.000
'0:52.060',-0.120,-0.250,-0.225,0.739,92.000
'0:52.070',-0.120,-0.251,-0.226,0.737,92.000
'0:52.080',-0.135,-0.251,-0.227,0.736,92.000
'0:52.090',-0.135,-0.252,-0.227,0.734,92.000
'0:52.100',-0.050,-0.252,-0.228,0.733,92.000
'0:52.110',-0.060,-0.253,-0.228,0.731,92.000
'0:52.120',-0.180,-0.253,-0.229,0.729,92.000
'0:52.130',-0.140,-0.253,-0.229,0.728,92.000
'0:52.140',-0.135,-0.254,-0.229,0.726,92.000
'0:52.150',-0.075,-0.254,-0.230,0.724,92.000
'0:52.160',-0.100,-0.254,-0.230,0.722,92.000
'0:52.170',-0.065,-0.254,-0.229,0.720,92.000
'0:52.180',-0.075,-0.254,-0.229,0.718,92.000
'0:52.190',-0.005,-0.254,-0.229,0.716,92.000
'0:52.200',0.000,-0.253,-0.229,0.714,92.000
'0:52.210',0.005,-0.254,-0.229,0.712,92.000
'0:52.220',0.055,-0.254,-0.230,0.709,92.000
'0:52.230',0.140,-0.254,-0.230,0.707,92.000
'0:52.240',0.215,-0.255,-0.230,0.705,92.000
'0:52.250',0.250,-0.255,-0.230,0.703,92.000
'0:52.260',0.160,-0.254,-0.230,0.700,92.000
'0:52.270',0.155,-0.254,-0.230,0.697,92.000
'0:52.280',0.015,-0.253,-0.230,0.694,92.000
'0:52.290',-0.030,-0.252,-0.230,0.692,92.000
'0:52.300',-0.060,-0.252,-0.229,0.689,92.000
'0:52.310',-0.100,-0.250,-0.229,0.684,92.000
'0:52.320',-0.155,-0.249,-0.228,0.680,92.000
'0:52.330',-0.095,-0.248,-0.227,0.675,92.000
'0:52.340',-0.115,-0.247,-0.227,0.670,92.000
'0:52.350',-0.365,-0.246,-0.226,0.666,92.000
'0:52.360',-0.720,-0.245,-0.224,0.657,92.000
'0:52.370',-0.830,-0.243,-0.223,0.649,92.000
'0:52.380',-0.225,-0.242,-0.221,0.641,92.000
'0:52.390',1.640,-0.240,-0.220,0.632,92.000
'0:52.400',2.730,-0.238,-0.218,0.624,92.000
'0:52.410',1.460,-0.236,-0.216,0.611,92.000
'0:52.420',1.010,-0.233,-0.214,0.599,92.000
'0:52.430',0.250,-0.231,-0.212,0.586,92.000
'0:52.440',-0.120,-0.229,-0.210,0.574,92.000
'0:52.450',-0.110,-0.226,-0.208,0.561,92.000
'0:52.460',-0.180,-0.224,-0.206,0.545,92.000
'0:52.470',-0.120,-0.222,-0.203,0.528,92.000
'0:52.480',-0.160,-0.219,-0.201,0.512,92.000
'0:52.490',-0.130,-0.217,-0.199,0.496,92.000
'0:52.500',-0.090,-0.215,-0.196,0.479,92.000
'0:52.510',-0.190,-0.213,-0.194,0.460,92.000
'0:52.520',-0.205,-0.211,-0.191,0.441,92.000
'0:52.530',-0.160,-0.210,-0.189,0.422,92.000
'0:52.540',-0.160,-0.208,-0.186,0.403,92.000
'0:52.550',-0.140,-0.206,-0.184,0.384,92.000
'0:52.560',-0.190,-0.204,-0.182,0.364,92.000
'0:52.570',-0.190,-0.202,-0.179,0.345,92.000
'0:52.580',-0.175,-0.199,-0.177,0.325,92.000
'0:52.590',-0.165,-0.197,-0.175,0.305,92.000
'0:52.600',-0.205,-0.195,-0.173,0.285,92.000
'0:52.610',-0.195,-0.190,-0.169,0.266,92.000
'0:52.620',-0.140,-0.185,-0.165,0.246,92.000
'0:52.630',-0.225,-0.180,-0.162,0.227,92.000
'0:52.640',-0.240,-0.176,-0.158,0.207,92.000
'0:52.650',-0.135,-0.171,-0.155,0.188,92.000
'0:52.660',-0.105,-0.167,-0.151,0.169,92.000
'0:52.670',-0.005,-0.163,-0.148,0.151,92.000
'0:52.680',-0.005,-0.160,-0.144,0.133,92.000
'0:52.690',0.050,-0.156,-0.141,0.115,92.000
'0:52.700',0.095,-0.152,-0.138,0.097,92.000
'0:52.710',0.050,-0.150,-0.135,0.081,92.000
'0:52.720',0.070,-0.147,-0.132,0.065,92.000
'0:52.730',0.125,-0.145,-0.130,0.050,92.000
'0:52.740',0.015,-0.142,-0.127,0.034,92.000
'0:52.750',0.005,-0.140,-0.125,0.018,92.000
'0:52.760',0.000,-0.135,-0.121,0.005,92.000
'0:52.770',0.030,-0.130,-0.117,-0.008,92.000
'0:52.780',0.020,-0.125,-0.113,-0.021,92.000
'0:52.790',-0.080,-0.120,-0.108,-0.035,92.000
'0:52.800',-0.080,-0.115,-0.104,-0.048,92.000
'0:52.810',-0.065,-0.110,-0.101,-0.059,92.000
'0:52.820',-0.005,-0.105,-0.097,-0.071,92.000
'0:52.830',0.000,-0.101,-0.093,-0.082,92.000
'0:52.840',-0.175,-0.096,-0.089,-0.094,92.000
'0:52.850',-0.145,-0.091,-0.085,-0.105,92.000
'0:52.860',-0.080,-0.087,-0.082,-0.115,92.000
'0:52.870',-0.125,-0.083,-0.079,-0.125,92.000
'0:52.880',-0.155,-0.079,-0.076,-0.135,92.000
'0:52.890',-0.135,-0.075,-0.072,-0.144,92.000
'0:52.900',-0.005,-0.071,-0.069,-0.154,92.000
'0:52.910',-0.120,-0.067,-0.066,-0.163,92.000
'0:52.920',-0.155,-0.062,-0.062,-0.171,92.000
'0:52.930',-0.130,-0.058,-0.058,-0.180,92.000
'0:52.940',-0.070,-0.053,-0.055,-0.188,92.000
'0:52.950',-0.100,-0.049,-0.051,-0.197,92.000
'0:52.960',-0.095,-0.045,-0.048,-0.204,92.000
'0:52.970',-0.115,-0.041,-0.045,-0.212,92.000
'0:52.980',0.005,-0.037,-0.042,-0.219,92.000
'0:52.990',0.050,-0.033,-0.039,-0.227,92.000
'0:53.000',0.050,-0.029,-0.036,-0.234,92.000
'0:53.010',0.180,-0.024,-0.032,-0.241,92.000
'0:53.020',0.290,-0.019,-0.029,-0.247,92.000
'0:53.030',0.150,-0.015,-0.025,-0.254,92.000
'0:53.040',0.165,-0.010,-0.022,-0.261,92.000
'0:53.050',0.050,-0.005,-0.019,-0.267,92.000
'0:53.060',-0.030,-0.001,-0.015,-0.273,92.000
'0:53.070',-0.080,0.004,-0.012,-0.279,92.000
'0:53.080',-0.050,0.009,-0.009,-0.285,92.000
'0:53.090',-0.170,0.013,-0.005,-0.291,92.000
'0:53.100',-0.070,0.018,-0.002,-0.297,92.000
'0:53.110',-0.090,0.021,0.001,-0.303,92.000
'0:53.120',-0.120,0.025,0.005,-0.308,92.000
'0:53.130',-0.590,0.029,0.008,-0.314,92.000
'0:53.140',-0.880,0.033,0.011,-0.319,92.000
'0:53.150',-0.590,0.037,0.015,-0.325,92.000
'0:53.160',0.325,0.041,0.016,-0.329,92.000
'0:53.170',2.655,0.046,0.017,-0.334,92.000
'0:53.180',2.165,0.050,0.019,-0.339,92.000
'0:53.190',1.400,0.054,0.020,-0.344,92.000
'0:53.200',0.655,0.059,0.021,-0.349,92.000
'0:53.210',-0.130,0.062,0.021,-0.353,92.000
'0:53.220',-0.115,0.066,0.021,-0.357,92.000
'0:53.230',-0.115,0.070,0.021,-0.361,92.000
'0:53.240',-0.190,0.074,0.021,-0.365,92.000
'0:53.250',-0.175,0.078,0.020,-0.369,92.000
'0:53.260',-0.125,0.080,0.022,-0.373,92.000
'0:53.270',-0.180,0.082,0.024,-0.377,92.000
'0:53.280',-0.125,0.084,0.026,-0.380,92.000
'0:53.290',-0.130,0.086,0.028,-0.384,92.000
'0:53.300',-0.080,0.088,0.030,-0.387,92.000
'0:53.310',-0.190,0.090,0.031,-0.390,92.000
'0:53.320',-0.180,0.093,0.032,-0.393,92.000
'0:53.330',-0.200,0.095,0.033,-0.396,92.000
'0:53.340',-0.140,0.097,0.034,-0.399,92.000
'0:53.350',-0.185,0.099,0.035,-0.401,92.000
'0:53.360',-0.150,0.102,0.034,-0.404,92.000
'0:53.370',-0.170,0.105,0.032,-0.406,92.000
'0:53.380',-0.200,0.108,0.031,-0.408,92.000
'0:53.390',-0.170,0.112,0.030,-0.410,92.000
'0:53.400',-0.205,0.115,0.029,-0.412,92.000
'0:53.410',-0.180,0.117,0.028,-0.414,92.000
'0:53.420',-0.140,0.120,0.028,-0.416,92.000
'0:53.430',-0.140,0.123,0.028,-0.418,92.000
'0:53.440',-0.045,0.126,0.028,-0.420,92.000
'0:53.450',-0.025,0.129,0.027,-0.422,92.000
'0:53.460',-0.005,0.130,0.028,-0.423,92.000
'0:53.470',0.065,0.132,0.028,-0.425,92.000
'0:53.480',0.070,0.134,0.029,-0.426,92.000
'0:53.490',0.015,0.135,0.030,-0.428,92.000
'0:53.500',0.040,0.137,0.030,-0.429,92.000
'0:53.510',0.025,0.139,0.029,-0.430,92.000
'0:53.520',0.035,0.141,0.028,-0.431,92.000
'0:53.530',0.035,0.142,0.027,-0.432,92.000
'0:53.540',-0.020,0.144,0.026,-0.434,92.000
'0:53.550',0.000,0.145,0.025,-0.435,92.000
'0:53.560',0.010,0.148,0.023,-0.435,92.000
'0:53.570',0.015,0.150,0.021,-0.436,92.000
'0:53.580',-0.020,0.152,0.019,-0.437,92.000
'0:53.590',-0.125,0.154,0.017,-0.438,92.000
'0:53.600',-0.130,0.156,0.015,-0.439,92.000
'0:53.610',-0.065,0.156,0.016,-0.439,92.000
'0:53.620',-0.095,0.156,0.017,-0.440,92.000
'0:53.630',-0.165,0.156,0.017,-0.440,92.000
'0:53.640',-0.145,0.156,0.018,-0.441,92.000
'0:53.650',-0.110,0.156,0.019,-0.441,92.000
'0:53.660',-0.115,0.154,0.018,-0.440,92.000
'0:53.670',-0.095,0.152,0.017,-0.438,92.000
'0:53.680',-0.055,0.150,0.016,-0.437,92.000
'0:53.690',-0.080,0.148,0.015,-0.435,92.000
'0:53.700',-0.055,0.146,0.014,-0.434,92.000
'0:53.710',-0.090,0.144,0.011,-0.428,92.000
'0:53.720',-0.180,0.142,0.009,-0.422,92.000
'0:53.730',-0.110,0.140,0.007,-0.417,92.000
'0:53.740',-0.090,0.138,0.004,-0.411,92.000
'0:53.750',-0.055,0.135,0.002,-0.405,92.000
'0:53.760',-0.070,0.133,0.003,-0.395,92.000
'0:53.770',-0.035,0.131,0.004,-0.384,92.000
'0:53.780',0.100,0.129,0.004,-0.373,92.000
'0:53.790',0.120,0.126,0.005,-0.363,92.000
'0:53.800',0.160,0.124,0.006,-0.352,92.000
'0:53.810',0.270,0.121,0.006,-0.339,92.000
'0:53.820',0.210,0.118,0.007,-0.325,92.000
'0:53.830',0.110,0.116,0.007,-0.312,92.000
'0:53.840',-0.015,0.113,0.007,-0.298,92.000
'0:53.850',-0.075,0.110,0.008,-0.285,92.000
'0:53.860',-0.105,0.106,0.009,-0.270,92.000
'0:53.870',-0.030,0.103,0.009,-0.256,92.000
'0:53.880',-0.135,0.099,0.010,-0.241,92.000
'0:53.890',-0.110,0.095,0.011,-0.227,92.000
'0:53.900',-0.180,0.092,0.012,-0.212,92.000
'0:53.910',-0.255,0.088,0.013,-0.198,92.000
'0:53.920',-0.700,0.085,0.015,-0.183,92.000
'0:53.930',-0.900,0.082,0.017,-0.168,92.000
'0:53.940',-0.265,0.079,0.019,-0.153,92.000
'0:53.950',1.595,0.076,0.021,-0.139,92.000
'0:53.960',2.715,0.074,0.018,-0.125,92.000
'0:53.970',1.610,0.072,0.014,-0.110,92.000
'0:53.980',1.180,0.069,0.011,-0.096,92.000
'0:53.990',0.210,0.067,0.007,-0.082,92.000
'0:54.000',-0.205,0.065,0.004,-0.068,92.000
'0:54.010',-0.125,0.062,-0.000,-0.054,92.000
'0:54.020',-0.130,0.059,-0.004,-0.040,92.000
'0:54.030',-0.170,0.055,-0.008,-0.027,92.000
'0:54.040',-0.220,0.052,-0.012,-0.013,92.000
'0:54.050',-0.145,0.049,-0.016,0.001,92.000
'0:54.060',-0.125,0.044,-0.014,0.014,92.000
'0:54.070',-0.190,0.038,-0.013,0.027,92.000
'0:54.080',-0.180,0.033,-0.011,0.039,92.000
'0:54.090',-0.115,0.028,-0.010,0.052,92.000
'0:54.100',-0.135,0.023,-0.008,0.065,92.000
'0:54.110',-0.155,0.018,-0.010,0.077,92.000
'0:54.120',-0.180,0.013,-0.012,0.089,92.000
'0:54.130',-0.170,0.008,-0.013,0.101,92.000
'0:54.140',-0.180,0.003,-0.015,0.113,92.000
'0:54.150',-0.180,-0.002,-0.017,0.124,92.000
'0:54.160',-0.185,-0.005,-0.020,0.135,92.000
'0:54.170',-0.165,-0.007,-0.023,0.146,92.000
'0:54.180',-0.265,-0.010,-0.026,0.158,92.000
'0:54.190',-0.195,-0.013,-0.029,0.169,92.000
'0:54.200',-0.165,-0.015,-0.032,0.180,92.000
'0:54.210',-0.130,-0.019,-0.034,0.190,92.000
'0:54.220',-0.130,-0.022,-0.035,0.200,92.000
'0:54.230',-0.070,-0.025,-0.037,0.210,92.000
'0:54.240',0.035,-0.029,-0.040,0.220,92.000
'0:54.250',0.005,-0.032,-0.042,0.230,92.000
'0:54.260',0.100,-0.035,-0.044,0.239,92.000
'0:54.270',0.150,-0.039,-0.047,0.248,92.000
'0:54.280',0.070,-0.042,-0.050,0.258,92.000
'0:54.290',0.040,-0.046,-0.052,0.267,92.000
'0:54.300',0.035,-0.050,-0.055,0.276,92.000
'0:54.310',0.025,-0.052,-0.057,0.284,92.000
'0:54.320',-0.005,-0.055,-0.059,0.293,92.000
'0:54.330',-0.015,-0.058,-0.062,0.301,92.000
'0:54.340',0.000,-0.061,-0.064,0.309,92.000
'0:54.350',-0.010,-0.064,-0.066,0.318,92.000
'0:54.360',-0.040,-0.067,-0.069,0.325,92.000
'0:54.370',-0.025,-0.070,-0.071,0.333,92.000
'0:54.380',-0.015,-0.074,-0.074,0.340,92.000
'0:54.390',-0.080,-0.077,-0.077,0.348,92.000
'0:54.400',-0.115,-0.081,-0.080,0.355,92.000
'0:54.410',-0.060,-0.084,-0.082,0.362,92.000
'0:54.420',-0.140,-0.087,-0.085,0.369,92.000
