'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:47.710',-0.116,-0.300,0.250,93.000
'0:47.720',-0.116,-0.304,0.251,93.000
'0:47.730',-0.116,-0.307,0.252,93.000
'0:47.740',-0.116,-0.311,0.254,93.000
'0:47.750',-0.116,-0.314,0.255,93.000
'0:47.760',-0.116,-0.315,0.256,93.000
'0:47.770',-0.116,-0.315,0.258,93.000
'0:47.780',-0.117,-0.316,0.259,93.000
'0:47.790',-0.117,-0.316,0.260,93.000
'0:47.800',-0.118,-0.317,0.261,93.000
'0:47.810',-0.117,-0.318,0.263,93.000
'0:47.820',-0.117,-0.319,0.264,93.000
'0:47.830',-0.116,-0.320,0.265,93.000
'0:47.840',-0.116,-0.321,0.266,93.000
'0:47.850',-0.116,-0.322,0.267,93.000
'0:47.860',-0.115,-0.325,0.268,93.000
'0:47.870',-0.115,-0.327,0.269,93.000
'0:47.880',-0.115,-0.330,0.270,93.000
'0:47.890',-0.115,-0.333,0.272,93.000
'0:47.900',-0.114,-0.335,0.273,93.000
'0:47.910',-0.113,-0.337,0.274,93.000
'0:47.920',-0.113,-0.339,0.276,93.000
'0:47.930',-0.112,-0.341,0.277,93.000
'0:47.940',-0.111,-0.343,0.279,93.000
'0:47.950',-0.110,-0.346,0.280,93.000
'0:47.960',-0.111,-0.345,0.281,93.000
'0:47.970',-0.111,-0.345,0.283,93.000
'0:47.980',-0.112,-0.344,0.284,93.000
'0:47.990',-0.112,-0.344,0.285,93.000
'0:48.000',-0.113,-0.343,0.286,93.000
'0:48.010',-0.114,-0.344,0.288,93.000
'0:48.020',-0.114,-0.344,0.289,93.000
'0:48.030',-0.115,-0.344,0.290,93.000
'0:48.040',-0.115,-0.345,0.291,93.000
'0:48.050',-0.116,-0.345,0.292,93.000
'0:48.060',-0.115,-0.346,0.293,93.000
'0:48.070',-0.115,-0.347,0.294,93.000
'0:48.080',-0.115,-0.348,0.295,93.000
'0:48.090',-0.115,-0.348,0.297,93.000
'0:48.100',-0.115,-0.349,0.298,93.000
'0:48.110',-0.115,-0.349,0.299,93.000
'0:48.120',-0.115,-0.348,0.300,93.000
'0:48.130',-0.115,-0.348,0.300,93.000
'0:48.140',-0.116,-0.347,0.301,93.000
'0:48.150',-0.116,-0.347,0.302,93.000
'0:48.160',-0.115,-0.347,0.303,93.000
'0:48.170',-0.115,-0.346,0.304,93.000
'0:48.180',-0.115,-0.346,0.305,93.000
'0:48.190',-0.114,-0.346,0.306,93.000
'0:48.200',-0.114,-0.346,0.307,93.000
'0:48.210',-0.114,-0.345,0.308,93.000
'0:48.220',-0.114,-0.345,0.308,93.000
'0:48.230',-0.114,-0.345,0.309,93.000
'0:48.240',-0.113,-0.345,0.309,93.000
'0:48.250',-0.113,-0.344,0.310,93.000
'0:48.260',-0.113,-0.344,0.310,93.000
'0:48.270',-0.114,-0.343,0.310,93.000
'0:48.280',-0.114,-0.342,0.311,93.000
'0:48.290',-0.114,-0.341,0.311,93.000
'0:48.300',-0.114,-0.341,0.311,93.000
'0:48.310',-0.115,-0.339,0.311,93.000
'0:48.320',-0.116,-0.337,0.311,93.000
'0:48.330',-0.117,-0.335,0.310,93.000
'0:48.340',-0.118,-0.333,0.310,93.000
'0:48.350',-0.119,-0.332,0.310,93.000
'0:48.360',-0.119,-0.330,0.308,93.000
'0:48.370',-0.119,-0.328,0.306,93.000
'0:48.380',-0.120,-0.327,0.304,93.000
'0:48.390',-0.120,-0.325,0.302,93.000
'0:48.400',-0.120,-0.324,0.300,93.000
'0:48.410',-0.119,-0.323,0.296,93.000
'0:48.420',-0.118,-0.322,0.293,93.000
'0:48.430',-0.118,-0.322,0.289,93.000
'0:48.440',-0.117,-0.321,0.286,93.000
'0:48.450',-0.117,-0.321,0.282,93.000
'0:48.460',-0.116,-0.321,0.277,93.000
'0:48.470',-0.116,-0.321,0.273,93.000
'0:48.480',-0.116,-0.321,0.268,93.000
'0:48.490',-0.116,-0.321,0.263,93.000
'0:48.500',-0.116,-0.321,0.258,93.000
'0:48.510',-0.115,-0.318,0.252,93.000
'0:48.520',-0.114,-0.315,0.246,93.000
'0:48.530',-0.112,-0.312,0.241,93.000
'0:48.540',-0.111,-0.310,0.235,93.000
'0:48.550',-0.110,-0.307,0.230,93.000
'0:48.560',-0.109,-0.303,0.224,93.000
'0:48.570',-0.109,-0.299,0.218,93.000
'0:48.580',-0.108,-0.295,0.212,93.000
'0:48.590',-0.108,-0.291,0.207,93.000
'0:48.600',-0.107,-0.287,0.201,93.000
'0:48.610',-0.107,-0.284,0.195,93.000
'0:48.620',-0.107,-0.282,0.190,93.000
'0:48.630',-0.106,-0.279,0.184,93.000
'0:48.640',-0.106,-0.276,0.179,93.000
'0:48.650',-0.106,-0.274,0.173,93.000
'0:48.660',-0.104,-0.271,0.168,93.000
'0:48.670',-0.102,-0.268,0.163,93.000
'0:48.680',-0.100,-0.266,0.157,93.000
'0:48.690',-0.098,-0.263,0.152,93.000
'0:48.700',-0.097,-0.261,0.147,93.000
'0:48.710',-0.096,-0.257,0.142,93.000
'0:48.720',-0.095,-0.252,0.137,93.000
'0:48.730',-0.094,-0.248,0.131,93.000
'0:48.740',-0.093,-0.244,0.126,93.000
'0:48.750',-0.092,-0.239,0.121,93.000
'0:48.760',-0.091,-0.233,0.116,93.000
'0:48.770',-0.091,-0.227,0.111,93.000
'0:48.780',-0.090,-0.221,0.106,93.000
'0:48.790',-0.090,-0.215,0.101,93.000
'0:48.800',-0.089,-0.209,0.096,93.000
'0:48.810',-0.088,-0.207,0.091,93.000
'0:48.820',-0.088,-0.204,0.086,93.000
'0:48.830',-0.087,-0.202,0.082,93.000
'0:48.840',-0.086,-0.199,0.077,93.000
'0:48.850',-0.085,-0.197,0.072,93.000
'0:48.860',-0.084,-0.192,0.067,93.000
'0:48.870',-0.083,-0.186,0.063,93.000
'0:48.880',-0.082,-0.181,0.058,93.000
'0:48.890',-0.081,-0.176,0.053,93.000
'0:48.900',-0.079,-0.171,0.049,93.000
'0:48.910',-0.079,-0.161,0.044,93.000
'0:48.920',-0.079,-0.152,0.039,93.000
'0:48.930',-0.078,-0.142,0.035,93.000
'0:48.940',-0.078,-0.132,0.030,93.000
'0:48.950',-0.077,-0.122,0.026,93.000
'0:48.960',-0.077,-0.116,0.021,93.000
'0:48.970',-0.077,-0.111,0.017,93.000
'0:48.980',-0.077,-0.105,0.012,93.000
'0:48.990',-0.076,-0.100,0.008,93.000
'0:49.000',-0.076,-0.094,0.004,93.000
'0:49.010',-0.076,-0.092,-0.001,93.000
'0:49.020',-0.075,-0.091,-0.005,93.000
'0:49.030',-0.075,-0.090,-0.009,93.000
'0:49.040',-0.074,-0.088,-0.014,93.000
'0:49.050',-0.074,-0.087,-0.018,93.000
'0:49.060',-0.074,-0.085,-0.022,93.000
'0:49.070',-0.074,-0.084,-0.026,93.000
'0:49.080',-0.075,-0.083,-0.030,93.000
'0:49.090',-0.075,-0.082,-0.035,93.000
'0:49.100',-0.075,-0.081,-0.039,93.000
'0:49.110',-0.075,-0.079,-0.043,93.000
'0:49.120',-0.075,-0.078,-0.047,93.000
'0:49.130',-0.075,-0.077,-0.051,93.000
'0:49.140',-0.074,-0.075,-0.055,93.000
'0:49.150',-0.074,-0.074,-0.059,93.000
'0:49.160',-0.073,-0.072,-0.063,93.000
'0:49.170',-0.072,-0.071,-0.067,93.000
'0:49.180',-0.071,-0.069,-0.071,93.000
'0:49.190',-0.070,-0.068,-0.075,93.000
'0:49.200',-0.069,-0.066,-0.079,93.000
'0:49.210',-0.069,-0.065,-0.083,93.000
'0:49.220',-0.069,-0.064,-0.087,93.000
'0:49.230',-0.069,-0.064,-0.091,93.000
'0:49.240',-0.069,-0.063,-0.095,93.000
'0:49.250',-0.069,-0.062,-0.099,93.000
'0:49.260',-0.069,-0.060,-0.103,93.000
'0:49.270',-0.068,-0.059,-0.107,93.000
'0:49.280',-0.068,-0.058,-0.111,93.000
'0:49.290',-0.067,-0.057,-0.115,93.000
'0:49.300',-0.067,-0.056,-0.118,93.000
'0:49.310',-0.065,-0.053,-0.122,93.000
'0:49.320',-0.063,-0.051,-0.126,93.000
'0:49.330',-0.062,-0.048,-0.130,93.000
'0:49.340',-0.060,-0.046,-0.134,93.000
'0:49.350',-0.058,-0.043,-0.138,93.000
'0:49.360',-0.058,-0.042,-0.142,93.000
'0:49.370',-0.057,-0.040,-0.146,93.000
'0:49.380',-0.057,-0.038,-0.149,93.000
'0:49.390',-0.056,-0.036,-0.153,93.000
'0:49.400',-0.056,-0.035,-0.157,93.000
'0:49.410',-0.056,-0.034,-0.161,93.000
'0:49.420',-0.056,-0.033,-0.165,93.000
'0:49.430',-0.056,-0.032,-0.168,93.000
'0:49.440',-0.056,-0.030,-0.172,93.000
'0:49.450',-0.056,-0.029,-0.176,93.000
'0:49.460',-0.055,-0.027,-0.180,93.000
'0:49.470',-0.054,-0.025,-0.183,93.000
'0:49.480',-0.054,-0.023,-0.187,93.000
'0:49.490',-0.053,-0.021,-0.190,93.000
'0:49.500',-0.052,-0.020,-0.194,93.000
'0:49.510',-0.052,-0.018,-0.198,93.000
'0:49.520',-0.052,-0.016,-0.201,93.000
'0:49.530',-0.052,-0.015,-0.204,93.000
'0:49.540',-0.051,-0.013,-0.208,93.000
'0:49.550',-0.051,-0.011,-0.211,93.000
'0:49.560',-0.051,-0.010,-0.214,93.000
'0:49.570',-0.050,-0.008,-0.218,93.000
'0:49.580',-0.050,-0.006,-0.221,93.000
'0:49.590',-0.049,-0.005,-0.224,93.000
'0:49.600',-0.049,-0.003,-0.228,93.000
'0:49.610',-0.048,-0.002,-0.231,93.000
'0:49.620',-0.048,-0.001,-0.234,93.000
'0:49.630',-0.048,0.000,-0.237,93.000
'0:49.640',-0.047,0.001,-0.240,93.000
'0:49.650',-0.047,0.002,-0.243,93.000
'0:49.660',-0.048,0.003,-0.245,93.000
'0:49.670',-0.048,0.004,-0.248,93.000
'0:49.680',-0.049,0.005,-0.251,93.000
'0:49.690',-0.050,0.006,-0.254,93.000
'0:49.700',-0.050,0.007,-0.257,93.000
'0:49.710',-0.051,0.008,-0.259,93.000
'0:49.720',-0.051,0.009,-0.262,93.000
'0:49.730',-0.051,0.010,-0.264,93.000
'0:49.740',-0.051,0.012,-0.267,93.000
'0:49.750',-0.051,0.013,-0.269,93.000
'0:49.760',-0.051,0.013,-0.272,93.000
'0:49.770',-0.050,0.012,-0.274,93.000
'0:49.780',-0.050,0.012,-0.276,93.000
'0:49.790',-0.049,0.012,-0.278,93.000
'0:49.800',-0.049,0.012,-0.280,93.000
'0:49.810',-0.049,0.011,-0.281,93.000
'0:49.820',-0.050,0.010,-0.283,93.000
'0:49.830',-0.050,0.009,-0.284,93.000
'0:49.840',-0.050,0.008,-0.285,93.000
'0:49.850',-0.051,0.008,-0.286,93.000
'0:49.860',-0.051,0.007,-0.286,93.000
'0:49.870',-0.051,0.006,-0.286,93.000
'0:49.880',-0.051,0.006,-0.286,93.000
'0:49.890',-0.052,0.005,-0.285,93.000
'0:49.900',-0.052,0.004,-0.285,93.000
'0:49.910',-0.052,0.003,-0.283,93.000
'0:49.920',-0.052,0.002,-0.282,93.000
'0:49.930',-0.052,0.000,-0.280,93.000
'0:49.940',-0.052,-0.001,-0.279,93.000
'0:49.950',-0.052,-0.002,-0.277,93.000
'0:49.960',-0.052,-0.004,-0.274,93.000
'0:49.970',-0.052,-0.006,-0.272,93.000
'0:49.980',-0.052,-0.008,-0.269,93.000
'0:49.990',-0.052,-0.010,-0.266,93.000
'0:50.000',-0.052,-0.011,-0.264,93.000
'0:50.010',-0.052,-0.013,-0.260,93.000
'0:50.020',-0.052,-0.014,-0.257,93.000
'0:50.030',-0.052,-0.016,-0.253,93.000
'0:50.040',-0.052,-0.017,-0.250,93.000
'0:50.050',-0.052,-0.019,-0.246,93.000
'0:50.060',-0.052,-0.019,-0.242,93.000
'0:50.070',-0.052,-0.020,-0.237,93.000
'0:50.080',-0.051,-0.021,-0.233,93.000
'0:50.090',-0.051,-0.022,-0.229,93.000
'0:50.100',-0.051,-0.023,-0.224,93.000
'0:50.110',-0.050,-0.023,-0.219,93.000
'0:50.120',-0.050,-0.024,-0.214,93.000
'0:50.130',-0.049,-0.025,-0.209,93.000
'0:50.140',-0.049,-0.026,-0.203,93.000
'0:50.150',-0.049,-0.027,-0.198,93.000
'0:50.160',-0.049,-0.029,-0.192,93.000
'0:50.170',-0.050,-0.030,-0.187,93.000
'0:50.180',-0.051,-0.032,-0.181,93.000
'0:50.190',-0.052,-0.033,-0.175,93.000
'0:50.200',-0.053,-0.035,-0.169,93.000
'0:50.210',-0.053,-0.036,-0.163,93.000
'0:50.220',-0.054,-0.037,-0.157,93.000
'0:50.230',-0.054,-0.038,-0.150,93.000
'0:50.240',-0.055,-0.040,-0.144,93.000
'0:50.250',-0.056,-0.041,-0.138,93.000
'0:50.260',-0.056,-0.043,-0.131,93.000
'0:50.270',-0.057,-0.044,-0.125,93.000
'0:50.280',-0.058,-0.046,-0.118,93.000
'0:50.290',-0.059,-0.048,-0.112,93.000
'0:50.300',-0.060,-0.049,-0.105,93.000
'0:50.310',-0.062,-0.052,-0.098,93.000
'0:50.320',-0.064,-0.054,-0.091,93.000
'0:50.330',-0.065,-0.056,-0.085,93.000
'0:50.340',-0.067,-0.059,-0.078,93.000
'0:50.350',-0.069,-0.061,-0.071,93.000
'0:50.360',-0.070,-0.063,-0.065,93.000
'0:50.370',-0.071,-0.065,-0.058,93.000
'0:50.380',-0.072,-0.067,-0.051,93.000
'0:50.390',-0.073,-0.069,-0.044,93.000
'0:50.400',-0.074,-0.071,-0.038,93.000
'0:50.410',-0.076,-0.073,-0.031,93.000
'0:50.420',-0.077,-0.075,-0.024,93.000
'0:50.430',-0.079,-0.077,-0.018,93.000
'0:50.440',-0.081,-0.079,-0.011,93.000
'0:50.450',-0.083,-0.081,-0.004,93.000
'0:50.460',-0.084,-0.083,0.002,93.000
'0:50.470',-0.085,-0.084,0.009,93.000
'0:50.480',-0.087,-0.086,0.015,93.000
'0:50.490',-0.088,-0.088,0.021,93.000
'0:50.500',-0.090,-0.089,0.028,93.000
'0:50.510',-0.091,-0.091,0.034,93.000
'0:50.520',-0.091,-0.092,0.040,93.000
'0:50.530',-0.092,-0.093,0.046,93.000
'0:50.540',-0.093,-0.095,0.052,93.000
'0:50.550',-0.094,-0.096,0.058,93.000
'0:50.560',-0.096,-0.098,0.064,93.000
'0:50.570',-0.097,-0.100,0.069,93.000
'0:50.580',-0.098,-0.102,0.075,93.000
'0:50.590',-0.100,-0.104,0.081,93.000
'0:50.600',-0.101,-0.106,0.086,93.000
'0:50.610',-0.103,-0.108,0.091,93.000
'0:50.620',-0.104,-0.109,0.097,93.000
'0:50.630',-0.105,-0.111,0.102,93.000
'0:50.640',-0.107,-0.112,0.107,93.000
'0:50.650',-0.108,-0.114,0.113,93.000
'0:50.660',-0.110,-0.116,0.118,93.000
'0:50.670',-0.112,-0.118,0.123,93.000
'0:50.680',-0.114,-0.120,0.128,93.000
'0:50.690',-0.115,-0.123,0.133,93.000
'0:50.700',-0.117,-0.125,0.137,93.000
'0:50.710',-0.118,-0.127,0.142,93.000
'0:50.720',-0.118,-0.129,0.146,93.000
'0:50.730',-0.119,-0.130,0.150,93.000
'0:50.740',-0.120,-0.132,0.154,93.000
'0:50.750',-0.120,-0.134,0.159,93.000
'0:50.760',-0.120,-0.140,0.162,93.000
'0:50.770',-0.121,-0.145,0.166,93.000
'0:50.780',-0.121,-0.151,0.170,93.000
'0:50.790',-0.121,-0.157,0.174,93.000
'0:50.800',-0.122,-0.162,0.177,93.000
'0:50.810',-0.122,-0.171,0.180,93.000
'0:50.820',-0.122,-0.179,0.184,93.000
'0:50.830',-0.122,-0.188,0.187,93.000
'0:50.840',-0.121,-0.197,0.190,93.000
'0:50.850',-0.121,-0.206,0.193,93.000
'0:50.860',-0.121,-0.205,0.196,93.000
'0:50.870',-0.120,-0.205,0.199,93.000
'0:50.880',-0.120,-0.204,0.202,93.000
'0:50.890',-0.119,-0.204,0.205,93.000
'0:50.900',-0.119,-0.204,0.208,93.000
'0:50.910',-0.119,-0.206,0.210,93.000
'0:50.920',-0.119,-0.208,0.213,93.000
'0:50.930',-0.119,-0.210,0.215,93.000
'0:50.940',-0.119,-0.213,0.218,93.000
'0:50.950',-0.119,-0.215,0.220,93.000
'0:50.960',-0.118,-0.222,0.223,93.000
'0:50.970',-0.118,-0.229,0.225,93.000
'0:50.980',-0.118,-0.236,0.228,93.000
'0:50.990',-0.118,-0.243,0.230,93.000
'0:51.000',-0.117,-0.250,0.233,93.000
'0:51.010',-0.118,-0.253,0.235,93.000
'0:51.020',-0.118,-0.255,0.237,93.000
'0:51.030',-0.118,-0.258,0.240,93.000
'0:51.040',-0.118,-0.260,0.242,93.000
'0:51.050',-0.118,-0.263,0.245,93.000
'0:51.060',-0.119,-0.265,0.247,93.000
'0:51.070',-0.119,-0.268,0.249,93.000
'0:51.080',-0.120,-0.270,0.251,93.000
'0:51.090',-0.121,-0.273,0.253,93.000
'0:51.100',-0.121,-0.276,0.256,93.000
'0:51.110',-0.121,-0.277,0.258,93.000
'0:51.120',-0.122,-0.278,0.260,93.000
'0:51.130',-0.122,-0.280,0.262,93.000
'0:51.140',-0.122,-0.281,0.264,93.000
'0:51.150',-0.122,-0.282,0.266,93.000
'0:51.160',-0.122,-0.285,0.268,93.000
'0:51.170',-0.122,-0.288,0.270,93.000
'0:51.180',-0.122,-0.291,0.272,93.000
'0:51.190',-0.123,-0.294,0.274,93.000
'0:51.200',-0.123,-0.297,0.276,93.000
'0:51.210',-0.123,-0.299,0.278,93.000
'0:51.220',-0.123,-0.301,0.279,93.000
'0:51.230',-0.123,-0.303,0.281,93.000
'0:51.240',-0.123,-0.305,0.283,93.000
'0:51.250',-0.123,-0.307,0.284,93.000
'0:51.260',-0.124,-0.307,0.286,93.000
'0:51.270',-0.124,-0.307,0.288,93.000
'0:51.280',-0.125,-0.308,0.289,93.000
'0:51.290',-0.125,-0.308,0.291,93.000
'0:51.300',-0.126,-0.308,0.293,93.000
'0:51.310',-0.126,-0.310,0.294,93.000
'0:51.320',-0.127,-0.311,0.296,93.000
'0:51.330',-0.127,-0.313,0.297,93.000
'0:51.340',-0.127,-0.315,0.299,93.000
'0:51.350',-0.128,-0.317,0.300,93.000
'0:51.360',-0.128,-0.318,0.302,93.000
'0:51.370',-0.128,-0.320,0.303,93.000
'0:51.380',-0.128,-0.321,0.304,93.000
'0:51.390',-0.128,-0.323,0.306,93.000
'0:51.400',-0.128,-0.324,0.307,93.000
'0:51.410',-0.129,-0.324,0.309,93.000
'0:51.420',-0.131,-0.324,0.310,93.000
'0:51.430',-0.132,-0.323,0.311,93.000
'0:51.440',-0.133,-0.323,0.312,93.000
'0:51.450',-0.135,-0.323,0.314,93.000
'0:51.460',-0.135,-0.322,0.315,93.000
'0:51.470',-0.136,-0.320,0.316,93.000
'0:51.480',-0.136,-0.319,0.317,93.000
'0:51.490',-0.137,-0.318,0.318,93.000
'0:51.500',-0.137,-0.317,0.319,93.000
'0:51.510',-0.138,-0.320,0.320,93.000
'0:51.520',-0.138,-0.324,0.321,93.000
'0:51.530',-0.138,-0.327,0.321,93.000
'0:51.540',-0.138,-0.330,0.322,93.000
'0:51.550',-0.138,-0.333,0.323,93.000
'0:51.560',-0.137,-0.337,0.324,93.000
'0:51.570',-0.136,-0.341,0.324,93.000
'0:51.580',-0.135,-0.345,0.325,93.000
'0:51.590',-0.135,-0.348,0.325,93.000
'0:51.600',-0.134,-0.352,0.326,93.000
'0:51.610',-0.133,-0.351,0.326,93.000
'0:51.620',-0.132,-0.350,0.326,93.000
'0:51.630',-0.132,-0.349,0.327,93.000
'0:51.640',-0.131,-0.348,0.327,93.000
'0:51.650',-0.130,-0.347,0.327,93.000
'0:51.660',-0.131,-0.345,0.328,93.000
'0:51.670',-0.132,-0.343,0.328,93.000
'0:51.680',-0.133,-0.340,0.328,93.000
'0:51.690',-0.133,-0.338,0.329,93.000
'0:51.700',-0.134,-0.335,0.329,93.000
'0:51.710',-0.134,-0.336,0.329,93.000
'0:51.720',-0.133,-0.336,0.329,93.000
'0:51.730',-0.133,-0.336,0.330,93.000
'0:51.740',-0.132,-0.336,0.330,93.000
'0:51.750',-0.131,-0.337,0.330,93.000
'0:51.760',-0.130,-0.338,0.330,93.000
'0:51.770',-0.129,-0.339,0.330,93.000
'0:51.780',-0.127,-0.340,0.330,93.000
'0:51.790',-0.126,-0.341,0.330,93.000
'0:51.800',-0.125,-0.342,0.330,93.000
'0:51.810',-0.124,-0.342,0.330,93.000
'0:51.820',-0.124,-0.341,0.330,93.000
'0:51.830',-0.123,-0.340,0.330,93.000
'0:51.840',-0.122,-0.339,0.330,93.000
'0:51.850',-0.122,-0.339,0.330,93.000
'0:51.860',-0.122,-0.338,0.330,93.000
'0:51.870',-0.122,-0.336,0.329,93.000
'0:51.880',-0.121,-0.335,0.328,93.000
'0:51.890',-0.121,-0.334,0.328,93.000
'0:51.900',-0.121,-0.333,0.327,93.000
'0:51.910',-0.121,-0.331,0.325,93.000
'0:51.920',-0.120,-0.330,0.324,93.000
'0:51.930',-0.119,-0.328,0.322,93.000
'0:51.940',-0.119,-0.327,0.320,93.000
'0:51.950',-0.118,-0.326,0.318,93.000
'0:51.960',-0.118,-0.323,0.315,93.000
'0:51.970',-0.117,-0.321,0.312,93.000
'0:51.980',-0.117,-0.318,0.309,93.000
'0:51.990',-0.117,-0.316,0.306,93.000
'0:52.000',-0.116,-0.313,0.303,93.000
'0:52.010',-0.116,-0.312,0.299,93.000
'0:52.020',-0.115,-0.310,0.295,93.000
'0:52.030',-0.115,-0.308,0.291,93.000
'0:52.040',-0.114,-0.306,0.287,93.000
'0:52.050',-0.113,-0.305,0.283,93.000
'0:52.060',-0.112,-0.303,0.278,93.000
'0:52.070',-0.110,-0.302,0.273,93.000
'0:52.080',-0.108,-0.300,0.268,93.000
'0:52.090',-0.106,-0.298,0.263,93.000
'0:52.100',-0.104,-0.297,0.258,93.000
'0:52.110',-0.105,-0.293,0.253,93.000
'0:52.120',-0.105,-0.290,0.248,93.000
'0:52.130',-0.105,-0.286,0.243,93.000
'0:52.140',-0.105,-0.283,0.238,93.000
'0:52.150',-0.105,-0.279,0.233,93.000
'0:52.160',-0.107,-0.275,0.228,93.000
'0:52.170',-0.108,-0.270,0.223,93.000
'0:52.180',-0.109,-0.265,0.218,93.000
'0:52.190',-0.110,-0.261,0.213,93.000
'0:52.200',-0.111,-0.256,0.208,93.000
'0:52.210',-0.110,-0.251,0.202,93.000
'0:52.220',-0.110,-0.246,0.197,93.000
'0:52.230',-0.109,-0.240,0.192,93.000
'0:52.240',-0.108,-0.235,0.187,93.000
'0:52.250',-0.108,-0.230,0.181,93.000
'0:52.260',-0.107,-0.228,0.176,93.000
'0:52.270',-0.106,-0.226,0.171,93.000
'0:52.280',-0.106,-0.224,0.166,93.000
'0:52.290',-0.105,-0.222,0.161,93.000
'0:52.300',-0.104,-0.219,0.155,93.000
'0:52.310',-0.103,-0.220,0.150,93.000
'0:52.320',-0.103,-0.220,0.145,93.000
'0:52.330',-0.102,-0.221,0.140,93.000
'0:52.340',-0.102,-0.221,0.135,93.000
'0:52.350',-0.101,-0.221,0.130,93.000
'0:52.360',-0.100,-0.215,0.125,93.000
'0:52.370',-0.100,-0.208,0.119,93.000
'0:52.380',-0.099,-0.201,0.114,93.000
'0:52.390',-0.098,-0.195,0.109,93.000
'0:52.400',-0.097,-0.188,0.103,93.000
'0:52.410',-0.096,-0.177,0.098,93.000
'0:52.420',-0.095,-0.167,0.093,93.000
'0:52.430',-0.095,-0.157,0.087,93.000
'0:52.440',-0.094,-0.146,0.082,93.000
'0:52.450',-0.093,-0.136,0.077,93.000
'0:52.460',-0.093,-0.130,0.071,93.000
'0:52.470',-0.092,-0.125,0.066,93.000
'0:52.480',-0.092,-0.120,0.061,93.000
'0:52.490',-0.092,-0.114,0.055,93.000
'0:52.500',-0.092,-0.109,0.050,93.000
'0:52.510',-0.091,-0.106,0.044,93.000
'0:52.520',-0.090,-0.104,0.039,93.000
'0:52.530',-0.089,-0.101,0.034,93.000
'0:52.540',-0.088,-0.098,0.028,93.000
'0:52.550',-0.088,-0.096,0.023,93.000
'0:52.560',-0.087,-0.094,0.018,93.000
'0:52.570',-0.086,-0.091,0.012,93.000
'0:52.580',-0.085,-0.089,0.007,93.000
'0:52.590',-0.084,-0.087,0.002,93.000
'0:52.600',-0.083,-0.085,-0.004,93.000
'0:52.610',-0.082,-0.083,-0.009,93.000
'0:52.620',-0.081,-0.081,-0.015,93.000
'0:52.630',-0.080,-0.079,-0.020,93.000
'0:52.640',-0.078,-0.076,-0.026,93.000
'0:52.650',-0.077,-0.074,-0.031,93.000
'0:52.660',-0.076,-0.072,-0.037,93.000
'0:52.670',-0.075,-0.070,-0.042,93.000
'0:52.680',-0.073,-0.068,-0.048,93.000
'0:52.690',-0.072,-0.066,-0.053,93.000
'0:52.700',-0.071,-0.064,-0.059,93.000
'0:52.710',-0.071,-0.062,-0.064,93.000
'0:52.720',-0.071,-0.061,-0.069,93.000
'0:52.730',-0.071,-0.060,-0.075,93.000
'0:52.740',-0.071,-0.059,-0.080,93.000
'0:52.750',-0.071,-0.057,-0.085,93.000
'0:52.760',-0.070,-0.056,-0.091,93.000
'0:52.770',-0.069,-0.054,-0.096,93.000
'0:52.780',-0.069,-0.052,-0.101,93.000
'0:52.790',-0.068,-0.051,-0.107,93.000
'0:52.800',-0.067,-0.049,-0.112,93.000
'0:52.810',-0.066,-0.047,-0.117,93.000
'0:52.820',-0.065,-0.044,-0.123,93.000
'0:52.830',-0.064,-0.042,-0.128,93.000
'0:52.840',-0.062,-0.039,-0.133,93.000
'0:52.850',-0.061,-0.037,-0.138,93.000
'0:52.860',-0.061,-0.035,-0.143,93.000
'0:52.870',-0.061,-0.034,-0.148,93.000
'0:52.880',-0.061,-0.032,-0.153,93.000
'0:52.890',-0.061,-0.030,-0.159,93.000
'0:52.900',-0.061,-0.029,-0.164,93.000
'0:52.910',-0.062,-0.028,-0.169,93.000
'0:52.920',-0.063,-0.027,-0.174,93.000
'0:52.930',-0.064,-0.026,-0.179,93.000
'0:52.940',-0.065,-0.025,-0.184,93.000
'0:52.950',-0.066,-0.024,-0.190,93.000
'0:52.960',-0.066,-0.022,-0.195,93.000
'0:52.970',-0.066,-0.021,-0.199,93.000
'0:52.980',-0.067,-0.019,-0.204,93.000
'0:52.990',-0.067,-0.017,-0.209,93.000
'0:53.000',-0.067,-0.015,-0.214,93.000
'0:53.010',-0.067,-0.013,-0.219,93.000
'0:53.020',-0.067,-0.011,-0.224,93.000
'0:53.030',-0.066,-0.009,-0.228,93.000
'0:53.040',-0.066,-0.007,-0.233,93.000
'0:53.050',-0.066,-0.005,-0.238,93.000
'0:53.060',-0.065,-0.004,-0.243,93.000
'0:53.070',-0.065,-0.004,-0.247,93.000
'0:53.080',-0.064,-0.003,-0.252,93.000
'0:53.090',-0.064,-0.002,-0.257,93.000
'0:53.100',-0.063,-0.001,-0.262,93.000
'0:53.110',-0.062,0.001,-0.266,93.000
'0:53.120',-0.062,0.003,-0.271,93.000
'0:53.130',-0.061,0.005,-0.276,93.000
'0:53.140',-0.061,0.007,-0.280,93.000
'0:53.150',-0.060,0.009,-0.285,93.000
'0:53.160',-0.059,0.012,-0.289,93.000
'0:53.170',-0.058,0.016,-0.293,93.000
'0:53.180',-0.057,0.019,-0.298,93.000
'0:53.190',-0.056,0.023,-0.302,93.000
'0:53.200',-0.055,0.026,-0.306,93.000
'0:53.210',-0.054,0.027,-0.310,93.000
'0:53.220',-0.053,0.028,-0.314,93.000
