'Elapsed time','ECG'
'0:36.780',-0.030
'0:36.790',-0.100
'0:36.800',-0.155
'0:36.810',-0.180
'0:36.820',-0.240
'0:36.830',-0.280
'0:36.840',-0.270
'0:36.850',-0.370
'0:36.860',-0.560
'0:36.870',0.055
'0:36.880',1.720
'0:36.890',3.470
'0:36.900',3.210
'0:36.910',0.880
'0:36.920',-0.330
'0:36.930',-0.225
'0:36.940',-0.255
'0:36.950',-0.290
'0:36.960',-0.300
'0:36.970',-0.305
'0:36.980',-0.320
'0:36.990',-0.295
'0:37.000',-0.295
'0:37.010',-0.290
'0:37.020',-0.285
'0:37.030',-0.295
'0:37.040',-0.295
'0:37.050',-0.280
'0:37.060',-0.275
'0:37.070',-0.240
'0:37.080',-0.225
'0:37.090',-0.210
'0:37.100',-0.200
'0:37.110',-0.155
'0:37.120',-0.060
'0:37.130',0.005
'0:37.140',0.020
'0:37.150',0.080
'0:37.160',0.100
'0:37.170',0.080
'0:37.180',-0.040
'0:37.190',-0.080
'0:37.200',-0.140
'0:37.210',-0.220
'0:37.220',-0.220
'0:37.230',-0.220
'0:37.240',-0.240
'0:37.250',-0.255
'0:37.260',-0.240
'0:37.270',-0.235
'0:37.280',-0.240
'0:37.290',-0.280
'0:37.300',-0.270
'0:37.310',-0.265
'0:37.320',-0.340
'0:37.330',-0.330
'0:37.340',-0.340
'0:37.350',-0.340
'0:37.360',-0.295
'0:37.370',-0.300
'0:37.380',-0.340
'0:37.390',-0.310
'0:37.400',-0.315
'0:37.410',-0.320
'0:37.420',-0.360
'0:37.430',-0.350
'0:37.440',-0.310
'0:37.450',-0.310
'0:37.460',-0.300
'0:37.470',-0.195
'0:37.480',-0.180
'0:37.490',-0.140
'0:37.500',-0.110
'0:37.510',-0.105
'0:37.520',-0.130
'0:37.530',-0.210
'0:37.540',-0.250
'0:37.550',-0.330
'0:37.560',-0.380
'0:37.570',-0.320
'0:37.580',-0.315
'0:37.590',-0.415
'0:37.600',-0.645
'0:37.610',-0.300
'0:37.620',1.110
'0:37.630',3.000
'0:37.640',3.400
'0:37.650',1.250
'0:37.660',-0.380
'0:37.670',-0.380
'0:37.680',-0.400
'0:37.690',-0.420
'0:37.700',-0.450
'0:37.710',-0.430
'0:37.720',-0.430
'0:37.730',-0.500
'0:37.740',-0.440
'0:37.750',-0.400
'0:37.760',-0.450
'0:37.770',-0.420
'0:37.780',-0.415
'0:37.790',-0.430
'0:37.800',-0.415
'0:37.810',-0.395
'0:37.820',-0.365
'0:37.830',-0.350
'0:37.840',-0.320
'0:37.850',-0.240
'0:37.860',-0.200
'0:37.870',-0.175
'0:37.880',-0.140
'0:37.890',-0.060
'0:37.900',0.005
'0:37.910',-0.030
'0:37.920',-0.120
'0:37.930',-0.175
'0:37.940',-0.280
'0:37.950',-0.360
'0:37.960',-0.340
'0:37.970',-0.335
'0:37.980',-0.375
'0:37.990',-0.395
'0:38.000',-0.420
'0:38.010',-0.415
'0:38.020',-0.450
'0:38.030',-0.410
'0:38.040',-0.400
'0:38.050',-0.435
'0:38.060',-0.435
'0:38.070',-0.390
'0:38.080',-0.435
'0:38.090',-0.470
'0:38.100',-0.425
'0:38.110',-0.415
'0:38.120',-0.400
'0:38.130',-0.430
'0:38.140',-0.450
'0:38.150',-0.400
'0:38.160',-0.395
'0:38.170',-0.400
'0:38.180',-0.415
'0:38.190',-0.335
'0:38.200',-0.305
'0:38.210',-0.280
'0:38.220',-0.255
'0:38.230',-0.190
'0:38.240',-0.150
'0:38.250',-0.185
'0:38.260',-0.265
'0:38.270',-0.290
'0:38.280',-0.330
'0:38.290',-0.360
'0:38.300',-0.360
'0:38.310',-0.380
'0:38.320',-0.420
'0:38.330',-0.600
'0:38.340',-0.665
'0:38.350',0.295
'0:38.360',2.180
'0:38.370',3.580
'0:38.380',2.360
'0:38.390',0.135
'0:38.400',-0.450
'0:38.410',-0.380
'0:38.420',-0.400
'0:38.430',-0.400
'0:38.440',-0.375
'0:38.450',-0.340
'0:38.460',-0.370
'0:38.470',-0.385
'0:38.480',-0.375
'0:38.490',-0.340
'0:38.500',-0.350
'0:38.510',-0.345
'0:38.520',-0.320
'0:38.530',-0.280
'0:38.540',-0.275
'0:38.550',-0.280
'0:38.560',-0.280
'0:38.570',-0.235
'0:38.580',-0.155
'0:38.590',-0.080
'0:38.600',-0.030
'0:38.610',0.005
'0:38.620',0.030
'0:38.630',0.095
'0:38.640',0.085
'0:38.650',0.080
'0:38.660',0.040
'0:38.670',-0.025
'0:38.680',-0.080
'0:38.690',-0.130
'0:38.700',-0.180
'0:38.710',-0.200
'0:38.720',-0.210
'0:38.730',-0.185
'0:38.740',-0.185
'0:38.750',-0.200
'0:38.760',-0.200
'0:38.770',-0.200
'0:38.780',-0.260
'0:38.790',-0.230
'0:38.800',-0.210
'0:38.810',-0.190
'0:38.820',-0.230
'0:38.830',-0.200
'0:38.840',-0.200
'0:38.850',-0.210
'0:38.860',-0.190
'0:38.870',-0.165
'0:38.880',-0.180
'0:38.890',-0.170
'0:38.900',-0.180
'0:38.910',-0.175
'0:38.920',-0.170
'0:38.930',-0.145
'0:38.940',-0.095
'0:38.950',-0.080
'0:38.960',-0.050
'0:38.970',0.010
'0:38.980',0.025
'0:38.990',0.045
'0:39.000',0.005
'0:39.010',-0.050
'0:39.020',-0.115
'0:39.030',-0.190
'0:39.040',-0.235
'0:39.050',-0.200
'0:39.060',-0.220
'0:39.070',-0.270
'0:39.080',-0.485
'0:39.090',-0.325
'0:39.100',0.920
'0:39.110',2.825
'0:39.120',3.700
'0:39.130',1.820
'0:39.140',-0.025
'0:39.150',-0.175
'0:39.160',-0.190
'0:39.170',-0.215
'0:39.180',-0.260
'0:39.190',-0.260
'0:39.200',-0.280
'0:39.210',-0.220
'0:39.220',-0.210
'0:39.230',-0.165
'0:39.240',-0.185
'0:39.250',-0.210
'0:39.260',-0.180
'0:39.270',-0.165
'0:39.280',-0.165
'0:39.290',-0.120
'0:39.300',-0.120
'0:39.310',-0.120
'0:39.320',-0.080
'0:39.330',-0.010
'0:39.340',0.010
'0:39.350',0.080
'0:39.360',0.160
'0:39.370',0.210
'0:39.380',0.275
'0:39.390',0.260
'0:39.400',0.220
'0:39.410',0.200
'0:39.420',0.080
'0:39.430',0.040
'0:39.440',0.040
'0:39.450',0.010
'0:39.460',-0.010
'0:39.470',-0.020
'0:39.480',-0.035
'0:39.490',-0.025
'0:39.500',-0.010
'0:39.510',-0.005
'0:39.520',-0.030
'0:39.530',-0.025
'0:39.540',-0.070
'0:39.550',-0.020
'0:39.560',-0.020
'0:39.570',-0.080
'0:39.580',-0.080
'0:39.590',-0.040
'0:39.600',-0.030
'0:39.610',-0.040
'0:39.620',-0.100
'0:39.630',-0.020
'0:39.640',-0.055
'0:39.650',-0.020
'0:39.660',-0.005
'0:39.670',-0.075
'0:39.680',-0.055
'0:39.690',0.040
'0:39.700',0.100
'0:39.710',0.105
'0:39.720',0.150
'0:39.730',0.180
'0:39.740',0.160
'0:39.750',0.190
'0:39.760',0.085
'0:39.770',-0.055
'0:39.780',-0.080
'0:39.790',-0.080
'0:39.800',-0.120
'0:39.810',-0.050
'0:39.820',-0.165
'0:39.830',-0.430
'0:39.840',-0.090
'0:39.850',1.300
'0:39.860',3.210
'0:39.870',3.525
'0:39.880',1.330
'0:39.890',-0.200
'0:39.900',-0.180
'0:39.910',-0.200
'0:39.920',-0.220
'0:39.930',-0.180
'0:39.940',-0.115
'0:39.950',-0.135
'0:39.960',-0.200
'0:39.970',-0.180
'0:39.980',-0.160
'0:39.990',-0.140
'0:40.000',-0.170
'0:40.010',-0.120
'0:40.020',-0.100
'0:40.030',-0.135
'0:40.040',-0.155
'0:40.050',-0.065
'0:40.060',-0.055
'0:40.070',-0.050
'0:40.080',0.030
'0:40.090',0.105
'0:40.100',0.135
'0:40.110',0.170
'0:40.120',0.225
'0:40.130',0.240
'0:40.140',0.225
'0:40.150',0.190
'0:40.160',0.080
'0:40.170',0.040
'0:40.180',-0.005
'0:40.190',-0.095
'0:40.200',-0.075
'0:40.210',-0.050
'0:40.220',-0.100
'0:40.230',-0.090
'0:40.240',-0.115
'0:40.250',-0.115
'0:40.260',-0.130
'0:40.270',-0.120
'0:40.280',-0.155
'0:40.290',-0.120
'0:40.300',-0.155
'0:40.310',-0.170
'0:40.320',-0.120
'0:40.330',-0.090
'0:40.340',-0.135
'0:40.350',-0.150
'0:40.360',-0.150
'0:40.370',-0.150
'0:40.380',-0.180
'0:40.390',-0.200
'0:40.400',-0.155
'0:40.410',-0.165
'0:40.420',-0.170
'0:40.430',-0.120
'0:40.440',-0.065
'0:40.450',-0.005
'0:40.460',0.020
'0:40.470',0.030
'0:40.480',-0.010
'0:40.490',-0.060
'0:40.500',-0.115
'0:40.510',-0.150
'0:40.520',-0.190
'0:40.530',-0.190
'0:40.540',-0.220
'0:40.550',-0.210
'0:40.560',-0.380
'0:40.570',-0.510
'0:40.580',0.215
'0:40.590',1.920
'0:40.600',3.560
'0:40.610',2.960
'0:40.620',0.610
'0:40.630',-0.335
'0:40.640',-0.230
'0:40.650',-0.275
'0:40.660',-0.315
'0:40.670',-0.335
'0:40.680',-0.335
'0:40.690',-0.360
'0:40.700',-0.390
'0:40.710',-0.320
'0:40.720',-0.305
'0:40.730',-0.280
'0:40.740',-0.315
'0:40.750',-0.300
'0:40.760',-0.335
'0:40.770',-0.340
'0:40.780',-0.290
'0:40.790',-0.250
'0:40.800',-0.250
'0:40.810',-0.170
'0:40.820',-0.150
'0:40.830',-0.140
'0:40.840',-0.120
'0:40.850',-0.080
'0:40.860',-0.005
'0:40.870',0.045
'0:40.880',0.000
'0:40.890',-0.150
'0:40.900',-0.220
'0:40.910',-0.190
'0:40.920',-0.310
'0:40.930',-0.380
'0:40.940',-0.395
'0:40.950',-0.420
'0:40.960',-0.435
'0:40.970',-0.400
'0:40.980',-0.415
'0:40.990',-0.395
'0:41.000',-0.400
'0:41.010',-0.435
'0:41.020',-0.435
'0:41.030',-0.425
'0:41.040',-0.440
'0:41.050',-0.400
'0:41.060',-0.380
'0:41.070',-0.375
'0:41.080',-0.315
'0:41.090',-0.340
'0:41.100',-0.375
'0:41.110',-0.335
'0:41.120',-0.360
'0:41.130',-0.330
'0:41.140',-0.280
'0:41.150',-0.265
'0:41.160',-0.230
'0:41.170',-0.180
'0:41.180',-0.170
'0:41.190',-0.090
'0:41.200',-0.015
'0:41.210',-0.010
'0:41.220',-0.030
'0:41.230',-0.060
'0:41.240',-0.130
'0:41.250',-0.200
'0:41.260',-0.225
'0:41.270',-0.240
'0:41.280',-0.280
'0:41.290',-0.280
'0:41.300',-0.490
'0:41.310',-0.555
'0:41.320',0.370
'0:41.330',2.205
'0:41.340',3.520
'0:41.350',2.280
'0:41.360',0.060
'0:41.370',-0.455
'0:41.380',-0.325
'0:41.390',-0.425
'0:41.400',-0.475
'0:41.410',-0.420
'0:41.420',-0.460
'0:41.430',-0.510
'0:41.440',-0.500
'0:41.450',-0.520
'0:41.460',-0.555
'0:41.470',-0.535
'0:41.480',-0.575
'0:41.490',-0.595
'0:41.500',-0.610
'0:41.510',-0.620
'0:41.520',-0.655
'0:41.530',-0.675
'0:41.540',-0.670
'0:41.550',-0.635
'0:41.560',-0.600
'0:41.570',-0.560
'0:41.580',-0.560
'0:41.590',-0.575
'0:41.600',-0.575
'0:41.610',-0.535
'0:41.620',-0.575
'0:41.630',-0.660
'0:41.640',-0.755
'0:41.650',-0.815
'0:41.660',-0.865
'0:41.670',-0.860
'0:41.680',-0.900
'0:41.690',-1.000
'0:41.700',-1.080
'0:41.710',-1.095
'0:41.720',-1.190
'0:41.730',-1.230
'0:41.740',-1.230
'0:41.750',-1.240
'0:41.760',-1.355
'0:41.770',-1.360
'0:41.780',-1.380
'0:41.790',-1.440
'0:41.800',-1.480
'0:41.810',-1.530
'0:41.820',-1.580
'0:41.830',-1.630
'0:41.840',-1.675
'0:41.850',-1.740
'0:41.860',-1.810
'0:41.870',-1.855
'0:41.880',-1.860
'0:41.890',-1.890
'0:41.900',-1.910
'0:41.910',-1.840
'0:41.920',-1.820
'0:41.930',-1.800
'0:41.940',-1.810
'0:41.950',-1.840
'0:41.960',-1.895
'0:41.970',-1.970
'0:41.980',-2.085
'0:41.990',-2.145
'0:42.000',-2.190
'0:42.010',-2.175
'0:42.020',-2.130
'0:42.030',-2.260
'0:42.040',-2.560
'0:42.050',-2.160
'0:42.060',-0.750
'0:42.070',0.890
'0:42.080',0.890
'0:42.090',-1.330
'0:42.100',-2.715
'0:42.110',-2.585
'0:42.120',-2.680
'0:42.130',-2.740
'0:42.140',-2.775
'0:42.150',-2.795
'0:42.160',-2.845
'0:42.170',-2.865
'0:42.180',-2.855
'0:42.190',-2.840
'0:42.200',-2.860
'0:42.210',-2.885
'0:42.220',-2.940
'0:42.230',-2.960
'0:42.240',-2.930
'0:42.250',-2.895
'0:42.260',-2.885
'0:42.270',-2.855
'0:42.280',-2.860
'0:42.290',-2.840
'0:42.300',-2.725
'0:42.310',-2.690
'0:42.320',-2.725
'0:42.330',-2.650
'0:42.340',-2.615
'0:42.350',-2.640
'0:42.360',-2.790
'0:42.370',-2.855
'0:42.380',-2.915
'0:42.390',-2.950
'0:42.400',-2.960
'0:42.410',-2.985
'0:42.420',-3.045
'0:42.430',-3.040
'0:42.440',-3.055
'0:42.450',-3.015
'0:42.460',-3.050
'0:42.470',-3.090
'0:42.480',-3.075
'0:42.490',-3.080
'0:42.500',-3.100
'0:42.510',-3.110
'0:42.520',-3.120
'0:42.530',-3.100
'0:42.540',-3.155
'0:42.550',-3.205
'0:42.560',-3.210
'0:42.570',-3.210
'0:42.580',-3.245
'0:42.590',-3.240
'0:42.600',-3.235
'0:42.610',-3.280
'0:42.620',-3.270
'0:42.630',-3.190
'0:42.640',-3.160
'0:42.650',-3.115
'0:42.660',-3.110
'0:42.670',-3.120
'0:42.680',-3.150
'0:42.690',-3.210
'0:42.700',-3.300
'0:42.710',-3.295
'0:42.720',-3.335
'0:42.730',-3.295
'0:42.740',-3.315
'0:42.750',-3.395
'0:42.760',-3.600
'0:42.770',-3.325
'0:42.780',-2.000
'0:42.790',-0.175
'0:42.800',0.400
'0:42.810',-1.675
'0:42.820',-3.380
'0:42.830',-3.325
'0:42.840',-3.305
'0:42.850',-3.320
'0:42.860',-3.320
'0:42.870',-3.260
'0:42.880',-3.235
'0:42.890',-3.240
'0:42.900',-3.230
'0:42.910',-3.160
'0:42.920',-3.180
'0:42.930',-3.190
'0:42.940',-3.140
'0:42.950',-3.115
'0:42.960',-3.090
'0:42.970',-3.060
'0:42.980',-3.020
'0:42.990',-2.995
'0:43.000',-2.985
'0:43.010',-2.895
'0:43.020',-2.860
'0:43.030',-2.825
'0:43.040',-2.775
'0:43.050',-2.725
'0:43.060',-2.710
'0:43.070',-2.670
'0:43.080',-2.745
'0:43.090',-2.830
'0:43.100',-2.840
'0:43.110',-2.855
'0:43.120',-2.930
'0:43.130',-2.925
'0:43.140',-2.945
'0:43.150',-2.955
'0:43.160',-2.905
'0:43.170',-2.880
'0:43.180',-2.910
'0:43.190',-2.920
'0:43.200',-2.895
'0:43.210',-2.865
'0:43.220',-2.865
'0:43.230',-2.825
'0:43.240',-2.800
'0:43.250',-2.840
'0:43.260',-2.865
'0:43.270',-2.830
'0:43.280',-2.850
'0:43.290',-2.840
'0:43.300',-2.800
'0:43.310',-2.825
'0:43.320',-2.850
'0:43.330',-2.760
'0:43.340',-2.740
'0:43.350',-2.740
'0:43.360',-2.695
'0:43.370',-2.595
'0:43.380',-2.515
'0:43.390',-2.480
'0:43.400',-2.540
'0:43.410',-2.565
'0:43.420',-2.595
'0:43.430',-2.600
'0:43.440',-2.695
'0:43.450',-2.695
'0:43.460',-2.635
'0:43.470',-2.630
'0:43.480',-2.820
'0:43.490',-2.755
'0:43.500',-1.740
'0:43.510',0.110
'0:43.520',1.340
'0:43.530',-0.080
'0:43.540',-2.180
'0:43.550',-2.540
'0:43.560',-2.380
'0:43.570',-2.370
'0:43.580',-2.335
'0:43.590',-2.320
'0:43.600',-2.280
'0:43.610',-2.250
'0:43.620',-2.230
'0:43.630',-2.135
'0:43.640',-2.110
'0:43.650',-2.095
'0:43.660',-2.055
'0:43.670',-1.980
'0:43.680',-1.935
'0:43.690',-1.900
'0:43.700',-1.855
'0:43.710',-1.800
'0:43.720',-1.750
'0:43.730',-1.700
'0:43.740',-1.630
'0:43.750',-1.520
'0:43.760',-1.490
'0:43.770',-1.400
'0:43.780',-1.345
'0:43.790',-1.355
'0:43.800',-1.340
'0:43.810',-1.375
'0:43.820',-1.400
'0:43.830',-1.445
'0:43.840',-1.485
'0:43.850',-1.470
'0:43.860',-1.450
'0:43.870',-1.450
'0:43.880',-1.430
'0:43.890',-1.375
'0:43.900',-1.440
'0:43.910',-1.440
'0:43.920',-1.400
'0:43.930',-1.420
'0:43.940',-1.400
'0:43.950',-1.360
'0:43.960',-1.400
'0:43.970',-1.430
'0:43.980',-1.465
'0:43.990',-1.460
'0:44.000',-1.480
'0:44.010',-1.505
'0:44.020',-1.520
'0:44.030',-1.505
'0:44.040',-1.515
'0:44.050',-1.550
'0:44.060',-1.555
'0:44.070',-1.510
'0:44.080',-1.455
'0:44.090',-1.435
'0:44.100',-1.385
'0:44.110',-1.355
'0:44.120',-1.395
'0:44.130',-1.420
'0:44.140',-1.440
'0:44.150',-1.520
'0:44.160',-1.570
'0:44.170',-1.530
'0:44.180',-1.530
'0:44.190',-1.535
'0:44.200',-1.590
'0:44.210',-1.815
'0:44.220',-1.475
'0:44.230',-0.070
'0:44.240',1.770
'0:44.250',2.150
'0:44.260',-0.005
'0:44.270',-1.600
'0:44.280',-1.585
'0:44.290',-1.600
'0:44.300',-1.700
'0:44.310',-1.755
'0:44.320',-1.780
'0:44.330',-1.765
'0:44.340',-1.780
'0:44.350',-1.850
'0:44.360',-1.855
'0:44.370',-1.860
'0:44.380',-1.925
'0:44.390',-1.930
'0:44.400',-1.935
'0:44.410',-1.955
'0:44.420',-2.000
'0:44.430',-2.015
'0:44.440',-1.960
'0:44.450',-1.930
'0:44.460',-1.900
'0:44.470',-1.840
'0:44.480',-1.755
'0:44.490',-1.680
'0:44.500',-1.640
'0:44.510',-1.595
'0:44.520',-1.550
'0:44.530',-1.590
'0:44.540',-1.655
'0:44.550',-1.700
'0:44.560',-1.715
'0:44.570',-1.655
'0:44.580',-1.695
'0:44.590',-1.660
'0:44.600',-1.640
'0:44.610',-1.635
'0:44.620',-1.615
'0:44.630',-1.640
'0:44.640',-1.600
'0:44.650',-1.550
'0:44.660',-1.575
'0:44.670',-1.540
'0:44.680',-1.510
'0:44.690',-1.480
'0:44.700',-1.460
'0:44.710',-1.425
'0:44.720',-1.400
'0:44.730',-1.385
'0:44.740',-1.360
'0:44.750',-1.360
'0:44.760',-1.360
'0:44.770',-1.335
'0:44.780',-1.320
'0:44.790',-1.270
'0:44.800',-1.185
'0:44.810',-1.150
'0:44.820',-1.085
'0:44.830',-1.010
'0:44.840',-1.020
'0:44.850',-1.070
'0:44.860',-1.140
'0:44.870',-1.155
'0:44.880',-1.200
'0:44.890',-1.220
'0:44.900',-1.210
'0:44.910',-1.190
'0:44.920',-1.245
'0:44.930',-1.425
'0:44.940',-1.105
'0:44.950',0.270
'0:44.960',2.160
'0:44.970',2.555
'0:44.980',0.465
'0:44.990',-1.095
'0:45.000',-1.060
'0:45.010',-1.040
'0:45.020',-1.070
'0:45.030',-1.065
'0:45.040',-1.055
'0:45.050',-1.035
'0:45.060',-1.020
'0:45.070',-1.010
'0:45.080',-0.980
'0:45.090',-0.955
'0:45.100',-0.990
'0:45.110',-0.950
'0:45.120',-0.895
'0:45.130',-0.875
'0:45.140',-0.865
'0:45.150',-0.810
'0:45.160',-0.775
'0:45.170',-0.730
'0:45.180',-0.700
'0:45.190',-0.635
'0:45.200',-0.550
'0:45.210',-0.495
'0:45.220',-0.440
'0:45.230',-0.355
'0:45.240',-0.370
'0:45.250',-0.420
'0:45.260',-0.465
'0:45.270',-0.495
'0:45.280',-0.530
'0:45.290',-0.580
'0:45.300',-0.620
'0:45.310',-0.560
'0:45.320',-0.560
'0:45.330',-0.600
'0:45.340',-0.550
'0:45.350',-0.505
'0:45.360',-0.545
'0:45.370',-0.550
'0:45.380',-0.515
'0:45.390',-0.560
'0:45.400',-0.555
'0:45.410',-0.500
'0:45.420',-0.460
'0:45.430',-0.450
'0:45.440',-0.485
'0:45.450',-0.470
'0:45.460',-0.415
'0:45.470',-0.455
'0:45.480',-0.455
'0:45.490',-0.415
'0:45.500',-0.400
'0:45.510',-0.360
'0:45.520',-0.315
'0:45.530',-0.280
'0:45.540',-0.255
'0:45.550',-0.185
'0:45.560',-0.150
'0:45.570',-0.155
'0:45.580',-0.195
'0:45.590',-0.275
'0:45.600',-0.320
'0:45.610',-0.280
'0:45.620',-0.340
'0:45.630',-0.390
'0:45.640',-0.360
'0:45.650',-0.460
'0:45.660',-0.635
'0:45.670',-0.010
'0:45.680',1.650
'0:45.690',3.280
'0:45.700',2.805
'0:45.710',0.610
'0:45.720',-0.440
'0:45.730',-0.290
'0:45.740',-0.260
'0:45.750',-0.255
'0:45.760',-0.295
'0:45.770',-0.315
'0:45.780',-0.300
'0:45.790',-0.265
'0:45.800',-0.270
'0:45.810',-0.240
'0:45.820',-0.240
'0:45.830',-0.215
'0:45.840',-0.165
'0:45.850',-0.165
'0:45.860',-0.180
'0:45.870',-0.140
'0:45.880',-0.100
'0:45.890',-0.080
'0:45.900',-0.040
'0:45.910',0.045
'0:45.920',0.080
'0:45.930',0.180
'0:45.940',0.250
'0:45.950',0.250
'0:45.960',0.250
'0:45.970',0.250
'0:45.980',0.180
'0:45.990',0.175
'0:46.000',0.120
'0:46.010',0.040
'0:46.020',0.040
'0:46.030',0.045
'0:46.040',0.020
'0:46.050',-0.010
'0:46.060',0.020
'0:46.070',0.040
'0:46.080',0.025
'0:46.090',0.040
'0:46.100',0.045
'0:46.110',0.015
'0:46.120',0.040
'0:46.130',0.080
'0:46.140',0.080
'0:46.150',0.080
'0:46.160',0.095
'0:46.170',0.100
'0:46.180',0.085
'0:46.190',0.110
'0:46.200',0.150
'0:46.210',0.120
'0:46.220',0.135
'0:46.230',0.145
'0:46.240',0.205
'0:46.250',0.280
'0:46.260',0.270
'0:46.270',0.320
'0:46.280',0.415
'0:46.290',0.410
'0:46.300',0.315
'0:46.310',0.260
'0:46.320',0.210
'0:46.330',0.210
'0:46.340',0.190
'0:46.350',0.170
'0:46.360',0.180
'0:46.370',0.080
'0:46.380',-0.115
'0:46.390',0.350
'0:46.400',1.840
'0:46.410',3.680
'0:46.420',3.650
'0:46.430',1.370
'0:46.440',0.085
'0:46.450',0.180
'0:46.460',0.190
'0:46.470',0.205
'0:46.480',0.200
'0:46.490',0.180
'0:46.500',0.210
'0:46.510',0.225
'0:46.520',0.180
'0:46.530',0.220
'0:46.540',0.260
'0:46.550',0.260
'0:46.560',0.240
'0:46.570',0.260
'0:46.580',0.325
'0:46.590',0.360
'0:46.600',0.360
'0:46.610',0.420
'0:46.620',0.415
'0:46.630',0.475
'0:46.640',0.540
'0:46.650',0.570
'0:46.660',0.600
'0:46.670',0.650
'0:46.680',0.725
'0:46.690',0.725
'0:46.700',0.620
'0:46.710',0.560
'0:46.720',0.490
'0:46.730',0.460
'0:46.740',0.440
'0:46.750',0.475
'0:46.760',0.445
'0:46.770',0.400
'0:46.780',0.370
'0:46.790',0.370
'0:46.800',0.420
'0:46.810',0.400
'0:46.820',0.400
'0:46.830',0.405
'0:46.840',0.380
'0:46.850',0.360
'0:46.860',0.360
'0:46.870',0.360
'0:46.880',0.380
'0:46.890',0.410
'0:46.900',0.365
'0:46.910',0.380
'0:46.920',0.380
'0:46.930',0.345
'0:46.940',0.380
'0:46.950',0.420
'0:46.960',0.430
'0:46.970',0.415
'0:46.980',0.475
'0:46.990',0.575
'0:47.000',0.630
'0:47.010',0.590
'0:47.020',0.560
'0:47.030',0.510
'0:47.040',0.460
'0:47.050',0.440
'0:47.060',0.400
'0:47.070',0.370
'0:47.080',0.430
'0:47.090',0.360
'0:47.100',0.070
'0:47.110',0.420
'0:47.120',1.755
'0:47.130',3.620
'0:47.140',4.165
'0:47.150',2.050
'0:47.160',0.370
'0:47.170',0.380
'0:47.180',0.400
'0:47.190',0.390
'0:47.200',0.400
'0:47.210',0.400
'0:47.220',0.430
'0:47.230',0.445
'0:47.240',0.440
'0:47.250',0.460
'0:47.260',0.430
'0:47.270',0.450
'0:47.280',0.510
'0:47.290',0.545
'0:47.300',0.505
'0:47.310',0.530
'0:47.320',0.570
'0:47.330',0.565
'0:47.340',0.620
'0:47.350',0.665
'0:47.360',0.725
'0:47.370',0.780
'0:47.380',0.830
'0:47.390',0.845
'0:47.400',0.880
'0:47.410',0.900
'0:47.420',0.820
'0:47.430',0.775
'0:47.440',0.740
'0:47.450',0.700
'0:47.460',0.650
'0:47.470',0.645
'0:47.480',0.610
'0:47.490',0.600
'0:47.500',0.620
'0:47.510',0.600
'0:47.520',0.610
'0:47.530',0.600
'0:47.540',0.630
'0:47.550',0.640
'0:47.560',0.600
'0:47.570',0.610
'0:47.580',0.685
'0:47.590',0.655
'0:47.600',0.620
'0:47.610',0.660
'0:47.620',0.720
'0:47.630',0.665
'0:47.640',0.660
'0:47.650',0.680
'0:47.660',0.645
'0:47.670',0.635
'0:47.680',0.660
'0:47.690',0.725
'0:47.700',0.785
'0:47.710',0.800
'0:47.720',0.880
'0:47.730',0.905
'0:47.740',0.840
'0:47.750',0.815
'0:47.760',0.740
'0:47.770',0.690
'0:47.780',0.670
'0:47.790',0.695
'0:47.800',0.655
'0:47.810',0.610
'0:47.820',0.520
'0:47.830',0.325
'0:47.840',0.985
'0:47.850',2.670
'0:47.860',4.370
'0:47.870',3.920
'0:47.880',1.560
'0:47.890',0.500
'0:47.900',0.640
'0:47.910',0.600
'0:47.920',0.600
'0:47.930',0.635
'0:47.940',0.610
'0:47.950',0.605
'0:47.960',0.635
'0:47.970',0.650
'0:47.980',0.645
'0:47.990',0.650
'0:48.000',0.670
'0:48.010',0.690
'0:48.020',0.720
'0:48.030',0.700
'0:48.040',0.720
'0:48.050',0.760
'0:48.060',0.800
'0:48.070',0.820
'0:48.080',0.830
'0:48.090',0.895
'0:48.100',0.955
'0:48.110',0.985
'0:48.120',1.040
'0:48.130',1.060
'0:48.140',1.005
'0:48.150',0.945
'0:48.160',0.880
'0:48.170',0.800
'0:48.180',0.790
'0:48.190',0.790
'0:48.200',0.795
'0:48.210',0.750
'0:48.220',0.720
'0:48.230',0.695
'0:48.240',0.720
'0:48.250',0.720
'0:48.260',0.700
'0:48.270',0.720
'0:48.280',0.720
'0:48.290',0.720
'0:48.300',0.740
'0:48.310',0.730
'0:48.320',0.740
'0:48.330',0.760
'0:48.340',0.745
'0:48.350',0.705
'0:48.360',0.710
'0:48.370',0.740
'0:48.380',0.770
'0:48.390',0.745
'0:48.400',0.700
'0:48.410',0.740
'0:48.420',0.810
'0:48.430',0.820
'0:48.440',0.845
'0:48.450',0.960
'0:48.460',0.955
'0:48.470',0.910
'0:48.480',0.880
'0:48.490',0.780
'0:48.500',0.700
'0:48.510',0.720
'0:48.520',0.700
'0:48.530',0.720
'0:48.540',0.700
'0:48.550',0.445
'0:48.560',0.430
'0:48.570',1.400
'0:48.580',3.230
'0:48.590',4.500
'0:48.600',3.225
'0:48.610',1.080
'0:48.620',0.600
'0:48.630',0.700
'0:48.640',0.620
'0:48.650',0.600
'0:48.660',0.620
'0:48.670',0.640
'0:48.680',0.650
'0:48.690',0.650
'0:48.700',0.665
'0:48.710',0.640
'0:48.720',0.680
'0:48.730',0.725
'0:48.740',0.680
