'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:45.680',0.679,0.567,-0.031,0.000
'0:45.690',0.544,0.314,-0.032,0.000
'0:45.700',0.408,0.062,-0.032,0.000
'0:45.710',0.291,-0.162,-0.032,0.000
'0:45.720',0.175,-0.387,-0.032,0.000
'0:45.730',0.058,-0.611,-0.032,0.000
'0:45.740',-0.059,-0.836,-0.032,0.000
'0:45.750',-0.176,-1.060,-0.032,0.000
'0:45.760',-0.161,-1.033,-0.032,0.000
'0:45.770',-0.145,-1.005,-0.032,0.000
'0:45.780',-0.130,-0.977,-0.032,0.000
'0:45.790',-0.114,-0.949,-0.032,0.000
'0:45.800',-0.099,-0.921,-0.033,0.000
'0:45.810',-0.104,-0.932,-0.032,0.000
'0:45.820',-0.110,-0.943,-0.032,0.000
'0:45.830',-0.116,-0.953,-0.032,0.000
'0:45.840',-0.122,-0.964,-0.032,0.000
'0:45.850',-0.127,-0.974,-0.032,0.000
'0:45.860',-0.125,-0.970,-0.032,0.000
'0:45.870',-0.122,-0.967,-0.032,0.000
'0:45.880',-0.119,-0.963,-0.032,0.000
'0:45.890',-0.116,-0.959,-0.032,0.000
'0:45.900',-0.113,-0.955,-0.032,0.000
'0:45.910',-0.112,-0.953,-0.032,0.000
'0:45.920',-0.112,-0.952,-0.032,0.000
'0:45.930',-0.111,-0.950,-0.032,0.000
'0:45.940',-0.110,-0.949,-0.033,0.000
'0:45.950',-0.109,-0.947,-0.033,0.000
'0:45.960',-0.110,-0.948,-0.033,0.000
'0:45.970',-0.111,-0.948,-0.033,0.000
'0:45.980',-0.111,-0.949,-0.033,0.000
'0:45.990',-0.112,-0.949,-0.033,0.000
'0:46.000',-0.113,-0.950,-0.033,0.000
'0:46.010',-0.112,-0.948,-0.033,0.000
'0:46.020',-0.112,-0.945,-0.033,0.000
'0:46.030',-0.111,-0.943,-0.033,0.000
'0:46.040',-0.111,-0.941,-0.033,0.000
'0:46.050',-0.110,-0.939,-0.033,0.000
'0:46.060',-0.109,-0.938,-0.033,0.000
'0:46.070',-0.109,-0.938,-0.033,0.000
'0:46.080',-0.108,-0.937,-0.033,0.000
'0:46.090',-0.107,-0.937,-0.033,0.000
'0:46.100',-0.106,-0.936,-0.033,0.000
'0:46.110',-0.107,-0.938,-0.032,0.000
'0:46.120',-0.108,-0.939,-0.032,0.000
'0:46.130',-0.109,-0.941,-0.032,0.000
'0:46.140',-0.111,-0.942,-0.032,0.000
'0:46.150',-0.112,-0.944,-0.032,0.000
'0:46.160',-0.108,-0.938,-0.032,0.000
'0:46.170',-0.105,-0.932,-0.032,0.000
'0:46.180',-0.102,-0.926,-0.032,0.000
'0:46.190',-0.099,-0.920,-0.033,0.000
'0:46.200',-0.096,-0.914,-0.033,0.000
'0:46.210',-0.098,-0.919,-0.032,0.000
'0:46.220',-0.100,-0.924,-0.032,0.000
'0:46.230',-0.102,-0.929,-0.032,0.000
'0:46.240',-0.104,-0.934,-0.032,0.000
'0:46.250',-0.106,-0.939,-0.032,0.000
'0:46.260',-0.103,-0.934,-0.032,0.000
'0:46.270',-0.101,-0.929,-0.032,0.000
'0:46.280',-0.098,-0.923,-0.032,0.000
'0:46.290',-0.095,-0.918,-0.032,0.000
'0:46.300',-0.092,-0.913,-0.032,0.000
'0:46.310',-0.094,-0.914,-0.032,0.000
'0:46.320',-0.096,-0.915,-0.032,0.000
'0:46.330',-0.098,-0.916,-0.032,0.000
'0:46.340',-0.100,-0.917,-0.032,0.000
'0:46.350',-0.101,-0.918,-0.033,0.000
'0:46.360',-0.099,-0.915,-0.033,0.000
'0:46.370',-0.096,-0.911,-0.032,0.000
'0:46.380',-0.094,-0.907,-0.032,0.000
'0:46.390',-0.091,-0.903,-0.032,0.000
'0:46.400',-0.089,-0.899,-0.032,0.000
'0:46.410',0.063,-0.619,-0.032,0.000
'0:46.420',0.215,-0.338,-0.032,0.000
'0:46.430',0.367,-0.058,-0.032,0.000
'0:46.440',0.519,0.223,-0.032,0.000
'0:46.450',0.671,0.504,-0.032,0.000
'0:46.460',0.774,0.700,-0.032,0.000
'0:46.470',0.877,0.896,-0.032,0.000
'0:46.480',0.980,1.092,-0.032,0.000
'0:46.490',1.083,1.288,-0.032,0.000
'0:46.500',1.185,1.484,-0.031,0.000
'0:46.510',1.165,1.449,-0.031,0.000
'0:46.520',1.145,1.414,-0.031,0.000
'0:46.530',1.125,1.378,-0.030,0.000
'0:46.540',1.104,1.343,-0.030,0.000
'0:46.550',1.084,1.308,-0.029,0.000
'0:46.560',1.093,1.323,-0.029,0.000
'0:46.570',1.101,1.339,-0.029,0.000
'0:46.580',1.110,1.355,-0.029,0.000
'0:46.590',1.119,1.370,-0.028,0.000
'0:46.600',1.128,1.386,-0.028,0.000
'0:46.610',1.122,1.376,-0.027,0.000
'0:46.620',1.117,1.367,-0.027,0.000
'0:46.630',1.111,1.357,-0.026,0.000
'0:46.640',1.106,1.348,-0.026,0.000
'0:46.650',1.100,1.338,-0.025,0.000
'0:46.660',1.101,1.340,-0.026,0.000
'0:46.670',1.102,1.342,-0.026,0.000
'0:46.680',1.103,1.343,-0.026,0.000
'0:46.690',1.104,1.345,-0.027,0.000
'0:46.700',1.105,1.347,-0.027,0.000
'0:46.710',1.105,1.345,-0.027,0.000
'0:46.720',1.104,1.344,-0.028,0.000
'0:46.730',1.103,1.343,-0.028,0.000
'0:46.740',1.102,1.341,-0.028,0.000
'0:46.750',1.101,1.340,-0.029,0.000
'0:46.760',1.099,1.335,-0.029,0.000
'0:46.770',1.096,1.330,-0.029,0.000
'0:46.780',1.094,1.325,-0.029,0.000
'0:46.790',1.091,1.320,-0.029,0.000
'0:46.800',1.089,1.315,-0.029,0.000
'0:46.810',1.091,1.319,-0.028,0.000
'0:46.820',1.093,1.323,-0.028,0.000
'0:46.830',1.095,1.327,-0.028,0.000
'0:46.840',1.097,1.331,-0.028,0.000
'0:46.850',1.099,1.335,-0.027,0.000
'0:46.860',1.095,1.325,-0.028,0.000
'0:46.870',1.090,1.316,-0.028,0.000
'0:46.880',1.085,1.307,-0.028,0.000
'0:46.890',1.081,1.298,-0.028,0.000
'0:46.900',1.076,1.288,-0.028,0.000
'0:46.910',1.080,1.296,-0.028,0.000
'0:46.920',1.083,1.303,-0.029,0.000
'0:46.930',1.087,1.310,-0.029,0.000
'0:46.940',1.091,1.317,-0.029,0.000
'0:46.950',1.095,1.324,-0.029,0.000
'0:46.960',1.088,1.312,-0.030,0.000
'0:46.970',1.082,1.300,-0.030,0.000
'0:46.980',1.075,1.288,-0.030,0.000
'0:46.990',1.069,1.277,-0.031,0.000
'0:47.000',1.063,1.265,-0.031,0.000
'0:47.010',1.069,1.277,-0.031,0.000
'0:47.020',1.075,1.289,-0.031,0.000
'0:47.030',1.082,1.301,-0.031,0.000
'0:47.040',1.088,1.313,-0.032,0.000
'0:47.050',1.094,1.325,-0.032,0.000
'0:47.060',1.085,1.309,-0.031,0.000
'0:47.070',1.075,1.292,-0.031,0.000
'0:47.080',1.065,1.276,-0.031,0.000
'0:47.090',1.056,1.260,-0.031,0.000
'0:47.100',1.046,1.243,-0.030,0.000
'0:47.110',1.055,1.259,-0.031,0.000
'0:47.120',1.064,1.275,-0.031,0.000
'0:47.130',1.073,1.291,-0.031,0.000
'0:47.140',1.083,1.306,-0.031,0.000
'0:47.150',1.092,1.322,-0.031,0.000
'0:47.160',1.063,1.271,-0.031,0.000
'0:47.170',1.034,1.219,-0.032,0.000
'0:47.180',1.005,1.168,-0.032,0.000
'0:47.190',0.976,1.117,-0.032,0.000
'0:47.200',0.947,1.065,-0.032,0.000
'0:47.210',0.784,0.757,-0.032,0.000
'0:47.220',0.620,0.450,-0.032,0.000
'0:47.230',0.456,0.142,-0.033,0.000
'0:47.240',0.293,-0.166,-0.033,0.000
'0:47.250',0.129,-0.474,-0.033,0.000
'0:47.260',0.067,-0.595,-0.033,0.000
'0:47.270',0.005,-0.716,-0.033,0.000
'0:47.280',-0.057,-0.837,-0.033,0.000
'0:47.290',-0.119,-0.958,-0.033,0.000
'0:47.300',-0.181,-1.079,-0.033,0.000
'0:47.310',-0.163,-1.043,-0.033,0.000
'0:47.320',-0.145,-1.007,-0.033,0.000
'0:47.330',-0.127,-0.971,-0.033,0.000
'0:47.340',-0.108,-0.935,-0.032,0.000
'0:47.350',-0.090,-0.899,-0.032,0.000
'0:47.360',-0.100,-0.919,-0.033,0.000
'0:47.370',-0.109,-0.938,-0.033,0.000
'0:47.380',-0.119,-0.958,-0.033,0.000
'0:47.390',-0.129,-0.977,-0.033,0.000
'0:47.400',-0.138,-0.997,-0.033,0.000
'0:47.410',-0.132,-0.983,-0.033,0.000
'0:47.420',-0.125,-0.970,-0.033,0.000
'0:47.430',-0.119,-0.957,-0.033,0.000
'0:47.440',-0.112,-0.943,-0.033,0.000
'0:47.450',-0.105,-0.930,-0.033,0.000
'0:47.460',-0.108,-0.936,-0.033,0.000
'0:47.470',-0.111,-0.942,-0.033,0.000
'0:47.480',-0.114,-0.948,-0.033,0.000
'0:47.490',-0.116,-0.955,-0.033,0.000
'0:47.500',-0.119,-0.961,-0.033,0.000
'0:47.510',-0.117,-0.957,-0.033,0.000
'0:47.520',-0.115,-0.952,-0.033,0.000
'0:47.530',-0.113,-0.948,-0.033,0.000
'0:47.540',-0.111,-0.944,-0.033,0.000
'0:47.550',-0.110,-0.940,-0.033,0.000
'0:47.560',-0.110,-0.940,-0.033,0.000
'0:47.570',-0.111,-0.941,-0.033,0.000
'0:47.580',-0.112,-0.941,-0.034,0.000
'0:47.590',-0.113,-0.942,-0.034,0.000
'0:47.600',-0.114,-0.942,-0.034,0.000
'0:47.610',-0.112,-0.941,-0.034,0.000
'0:47.620',-0.111,-0.939,-0.034,0.000
'0:47.630',-0.109,-0.938,-0.034,0.000
'0:47.640',-0.107,-0.937,-0.034,0.000
'0:47.650',-0.106,-0.935,-0.034,0.000
'0:47.660',-0.107,-0.937,-0.034,0.000
'0:47.670',-0.109,-0.938,-0.034,0.000
'0:47.680',-0.111,-0.939,-0.034,0.000
'0:47.690',-0.112,-0.940,-0.034,0.000
'0:47.700',-0.114,-0.942,-0.034,0.000
'0:47.710',-0.109,-0.936,-0.034,0.000
'0:47.720',-0.105,-0.931,-0.034,0.000
'0:47.730',-0.100,-0.926,-0.034,0.000
'0:47.740',-0.096,-0.921,-0.034,0.000
'0:47.750',-0.091,-0.915,-0.034,0.000
'0:47.760',-0.098,-0.922,-0.034,0.000
'0:47.770',-0.104,-0.928,-0.034,0.000
'0:47.780',-0.110,-0.934,-0.033,0.000
'0:47.790',-0.117,-0.941,-0.033,0.000
'0:47.800',-0.123,-0.947,-0.033,0.000
'0:47.810',-0.113,-0.936,-0.033,0.000
'0:47.820',-0.103,-0.925,-0.034,0.000
'0:47.830',-0.093,-0.914,-0.034,0.000
'0:47.840',-0.083,-0.903,-0.034,0.000
'0:47.850',-0.073,-0.892,-0.034,0.000
'0:47.860',-0.086,-0.908,-0.034,0.000
'0:47.870',-0.100,-0.923,-0.034,0.000
'0:47.880',-0.114,-0.938,-0.034,0.000
'0:47.890',-0.127,-0.954,-0.034,0.000
'0:47.900',-0.141,-0.969,-0.034,0.000
'0:47.910',-0.096,-0.903,-0.034,0.000
'0:47.920',-0.052,-0.837,-0.034,0.000
'0:47.930',-0.007,-0.771,-0.034,0.000
'0:47.940',0.038,-0.705,-0.034,0.000
'0:47.950',0.083,-0.639,-0.034,0.000
'0:47.960',0.254,-0.360,-0.034,0.000
'0:47.970',0.425,-0.080,-0.034,0.000
'0:47.980',0.596,0.199,-0.035,0.000
'0:47.990',0.767,0.479,-0.035,0.000
'0:48.000',0.938,0.758,-0.035,0.000
'0:48.010',0.984,0.890,-0.033,0.000
'0:48.020',1.029,1.021,-0.032,0.000
'0:48.030',1.075,1.153,-0.031,0.000
'0:48.040',1.121,1.284,-0.029,0.000
'0:48.050',1.166,1.416,-0.028,0.000
'0:48.060',1.149,1.401,-0.028,0.000
'0:48.070',1.131,1.385,-0.028,0.000
'0:48.080',1.114,1.370,-0.028,0.000
'0:48.090',1.096,1.354,-0.028,0.000
'0:48.100',1.079,1.339,-0.028,0.000
'0:48.110',1.090,1.351,-0.028,0.000
'0:48.120',1.101,1.362,-0.028,0.000
'0:48.130',1.112,1.374,-0.028,0.000
'0:48.140',1.123,1.385,-0.028,0.000
'0:48.150',1.134,1.397,-0.029,0.000
'0:48.160',1.125,1.386,-0.028,0.000
'0:48.170',1.116,1.376,-0.028,0.000
'0:48.180',1.107,1.365,-0.028,0.000
'0:48.190',1.098,1.355,-0.028,0.000
'0:48.200',1.089,1.344,-0.028,0.000
'0:48.210',1.094,1.348,-0.029,0.000
'0:48.220',1.098,1.352,-0.030,0.000
'0:48.230',1.102,1.357,-0.030,0.000
'0:48.240',1.106,1.361,-0.032,0.000
'0:48.250',1.111,1.365,-0.033,0.000
'0:48.260',1.106,1.359,-0.032,0.000
'0:48.270',1.101,1.354,-0.031,0.000
'0:48.280',1.096,1.349,-0.031,0.000
'0:48.290',1.092,1.343,-0.030,0.000
'0:48.300',1.087,1.338,-0.030,0.000
'0:48.310',1.089,1.339,-0.030,0.000
'0:48.320',1.091,1.341,-0.030,0.000
'0:48.330',1.093,1.342,-0.030,0.000
'0:48.340',1.095,1.344,-0.030,0.000
'0:48.350',1.098,1.346,-0.030,0.000
'0:48.360',1.097,1.350,-0.030,0.000
'0:48.370',1.096,1.354,-0.031,0.000
'0:48.380',1.095,1.358,-0.032,0.000
'0:48.390',1.094,1.362,-0.032,0.000
'0:48.400',1.093,1.366,-0.033,0.000
'0:48.410',1.092,1.368,-0.033,0.000
'0:48.420',1.092,1.370,-0.034,0.000
'0:48.430',1.092,1.372,-0.034,0.000
'0:48.440',1.091,1.375,-0.034,0.000
'0:48.450',1.091,1.377,-0.034,0.000
'0:48.460',1.091,1.379,-0.034,0.000
'0:48.470',1.092,1.382,-0.034,0.000
'0:48.480',1.093,1.385,-0.034,0.000
'0:48.490',1.094,1.387,-0.035,0.000
'0:48.500',1.095,1.390,-0.035,0.000
'0:48.510',1.090,1.382,-0.035,0.000
'0:48.520',1.085,1.374,-0.035,0.000
'0:48.530',1.081,1.366,-0.035,0.000
'0:48.540',1.076,1.359,-0.035,0.000
'0:48.550',1.071,1.351,-0.035,0.000
'0:48.560',1.077,1.361,-0.035,0.000
'0:48.570',1.082,1.371,-0.035,0.000
'0:48.580',1.087,1.382,-0.035,0.000
'0:48.590',1.092,1.392,-0.035,0.000
'0:48.600',1.097,1.403,-0.035,0.000
'0:48.610',1.086,1.382,-0.035,0.000
'0:48.620',1.074,1.361,-0.035,0.000
'0:48.630',1.062,1.341,-0.035,0.000
'0:48.640',1.050,1.320,-0.035,0.000
'0:48.650',1.039,1.300,-0.035,0.000
'0:48.660',1.056,1.333,-0.035,0.000
'0:48.670',1.074,1.366,-0.035,0.000
'0:48.680',1.092,1.400,-0.035,0.000
'0:48.690',1.109,1.433,-0.035,0.000
'0:48.700',1.127,1.467,-0.035,0.000
'0:48.710',1.045,1.311,-0.035,0.000
'0:48.720',0.964,1.155,-0.035,0.000
'0:48.730',0.882,0.998,-0.035,0.000
'0:48.740',0.800,0.842,-0.035,0.000
'0:48.750',0.719,0.686,-0.035,0.000
'0:48.760',0.560,0.376,-0.035,0.000
'0:48.770',0.401,0.066,-0.035,0.000
'0:48.780',0.243,-0.243,-0.035,0.000
'0:48.790',0.084,-0.553,-0.035,0.000
'0:48.800',-0.075,-0.863,-0.035,0.000
'0:48.810',-0.088,-0.892,-0.035,0.000
'0:48.820',-0.101,-0.921,-0.035,0.000
'0:48.830',-0.115,-0.949,-0.035,0.000
'0:48.840',-0.128,-0.978,-0.035,0.000
'0:48.850',-0.141,-1.007,-0.035,0.000
'0:48.860',-0.134,-0.992,-0.035,0.000
'0:48.870',-0.127,-0.977,-0.035,0.000
'0:48.880',-0.120,-0.962,-0.035,0.000
'0:48.890',-0.112,-0.947,-0.035,0.000
'0:48.900',-0.105,-0.932,-0.035,0.000
'0:48.910',-0.111,-0.943,-0.035,0.000
'0:48.920',-0.117,-0.954,-0.035,0.000
'0:48.930',-0.123,-0.965,-0.035,0.000
'0:48.940',-0.128,-0.976,-0.035,0.000
'0:48.950',-0.134,-0.988,-0.036,0.000
'0:48.960',-0.129,-0.977,-0.035,0.000
'0:48.970',-0.124,-0.966,-0.035,0.000
'0:48.980',-0.118,-0.955,-0.035,0.000
'0:48.990',-0.113,-0.944,-0.035,0.000
'0:49.000',-0.108,-0.933,-0.035,0.000
'0:49.010',-0.111,-0.939,-0.035,0.000
'0:49.020',-0.114,-0.945,-0.035,0.000
'0:49.030',-0.117,-0.951,-0.035,0.000
'0:49.040',-0.120,-0.958,-0.035,0.000
'0:49.050',-0.123,-0.964,-0.035,0.000
'0:49.060',-0.120,-0.959,-0.035,0.000
'0:49.070',-0.118,-0.953,-0.035,0.000
'0:49.080',-0.115,-0.948,-0.035,0.000
'0:49.090',-0.112,-0.943,-0.036,0.000
'0:49.100',-0.109,-0.938,-0.036,0.000
'0:49.110',-0.110,-0.940,-0.036,0.000
'0:49.120',-0.110,-0.941,-0.036,0.000
'0:49.130',-0.110,-0.943,-0.036,0.000
'0:49.140',-0.110,-0.945,-0.036,0.000
'0:49.150',-0.110,-0.946,-0.036,0.000
'0:49.160',-0.110,-0.944,-0.035,0.000
'0:49.170',-0.110,-0.942,-0.035,0.000
'0:49.180',-0.110,-0.941,-0.035,0.000
'0:49.190',-0.109,-0.939,-0.035,0.000
'0:49.200',-0.109,-0.937,-0.035,0.000
'0:49.210',-0.109,-0.937,-0.035,0.000
'0:49.220',-0.109,-0.937,-0.035,0.000
'0:49.230',-0.108,-0.937,-0.035,0.000
'0:49.240',-0.108,-0.937,-0.035,0.000
'0:49.250',-0.108,-0.937,-0.035,0.000
'0:49.260',-0.106,-0.933,-0.035,0.000
'0:49.270',-0.105,-0.929,-0.036,0.000
'0:49.280',-0.103,-0.926,-0.036,0.000
'0:49.290',-0.101,-0.922,-0.036,0.000
'0:49.300',-0.099,-0.918,-0.036,0.000
'0:49.310',-0.103,-0.925,-0.036,0.000
'0:49.320',-0.108,-0.932,-0.036,0.000
'0:49.330',-0.112,-0.940,-0.036,0.000
'0:49.340',-0.116,-0.947,-0.036,0.000
'0:49.350',-0.120,-0.954,-0.036,0.000
'0:49.360',-0.110,-0.937,-0.036,0.000
'0:49.370',-0.100,-0.920,-0.036,0.000
'0:49.380',-0.090,-0.903,-0.036,0.000
'0:49.390',-0.079,-0.886,-0.036,0.000
'0:49.400',-0.069,-0.869,-0.036,0.000
'0:49.410',-0.086,-0.900,-0.036,0.000
'0:49.420',-0.103,-0.931,-0.036,0.000
'0:49.430',-0.120,-0.962,-0.036,0.000
'0:49.440',-0.138,-0.993,-0.036,0.000
'0:49.450',-0.155,-1.024,-0.036,0.000
'0:49.460',-0.055,-0.840,-0.036,0.000
'0:49.470',0.045,-0.656,-0.036,0.000
'0:49.480',0.145,-0.473,-0.037,0.000
'0:49.490',0.245,-0.289,-0.037,0.000
'0:49.500',0.346,-0.105,-0.037,0.000
'0:49.510',0.499,0.183,-0.037,0.000
'0:49.520',0.653,0.470,-0.037,0.000
'0:49.530',0.806,0.758,-0.036,0.000
'0:49.540',0.960,1.046,-0.036,0.000
'0:49.550',1.113,1.334,-0.036,0.000
'0:49.560',1.115,1.342,-0.035,0.000
'0:49.570',1.116,1.351,-0.035,0.000
'0:49.580',1.117,1.359,-0.034,0.000
'0:49.590',1.119,1.367,-0.034,0.000
'0:49.600',1.120,1.376,-0.034,0.000
'0:49.610',1.116,1.368,-0.034,0.000
'0:49.620',1.113,1.361,-0.034,0.000
'0:49.630',1.109,1.354,-0.034,0.000
'0:49.640',1.105,1.346,-0.034,0.000
'0:49.650',1.102,1.339,-0.035,0.000
'0:49.660',1.105,1.346,-0.035,0.000
'0:49.670',1.108,1.353,-0.035,0.000
'0:49.680',1.111,1.359,-0.035,0.000
'0:49.690',1.114,1.366,-0.035,0.000
'0:49.700',1.117,1.373,-0.035,0.000
'0:49.710',1.111,1.362,-0.034,0.000
'0:49.720',1.106,1.351,-0.034,0.000
'0:49.730',1.100,1.341,-0.033,0.000
'0:49.740',1.094,1.330,-0.032,0.000
'0:49.750',1.089,1.320,-0.032,0.000
'0:49.760',1.093,1.328,-0.031,0.000
'0:49.770',1.097,1.337,-0.031,0.000
'0:49.780',1.102,1.345,-0.030,0.000
'0:49.790',1.106,1.354,-0.030,0.000
'0:49.800',1.111,1.362,-0.029,0.000
'0:49.810',1.105,1.352,-0.030,0.000
'0:49.820',1.099,1.343,-0.030,0.000
'0:49.830',1.094,1.333,-0.031,0.000
'0:49.840',1.088,1.323,-0.032,0.000
'0:49.850',1.082,1.314,-0.033,0.000
'0:49.860',1.086,1.320,-0.033,0.000
'0:49.870',1.090,1.327,-0.033,0.000
'0:49.880',1.093,1.333,-0.034,0.000
'0:49.890',1.097,1.340,-0.034,0.000
'0:49.900',1.101,1.347,-0.034,0.000
'0:49.910',1.096,1.337,-0.034,0.000
'0:49.920',1.091,1.328,-0.034,0.000
'0:49.930',1.085,1.319,-0.034,0.000
'0:49.940',1.080,1.310,-0.034,0.000
'0:49.950',1.075,1.301,-0.034,0.000
'0:49.960',1.078,1.306,-0.034,0.000
'0:49.970',1.081,1.311,-0.034,0.000
'0:49.980',1.084,1.317,-0.034,0.000
'0:49.990',1.087,1.322,-0.034,0.000
'0:50.000',1.089,1.327,-0.035,0.000
'0:50.010',1.086,1.320,-0.035,0.000
'0:50.020',1.082,1.314,-0.035,0.000
'0:50.030',1.079,1.308,-0.035,0.000
'0:50.040',1.075,1.301,-0.035,0.000
'0:50.050',1.071,1.295,-0.035,0.000
'0:50.060',1.072,1.296,-0.035,0.000
'0:50.070',1.072,1.297,-0.035,0.000
'0:50.080',1.073,1.298,-0.036,0.000
'0:50.090',1.073,1.299,-0.036,0.000
'0:50.100',1.074,1.300,-0.036,0.000
'0:50.110',1.073,1.300,-0.036,0.000
'0:50.120',1.073,1.299,-0.036,0.000
'0:50.130',1.072,1.299,-0.036,0.000
'0:50.140',1.072,1.299,-0.036,0.000
'0:50.150',1.071,1.299,-0.036,0.000
'0:50.160',1.067,1.288,-0.036,0.000
'0:50.170',1.062,1.278,-0.035,0.000
'0:50.180',1.057,1.267,-0.035,0.000
'0:50.190',1.053,1.257,-0.035,0.000
'0:50.200',1.048,1.246,-0.035,0.000
'0:50.210',1.056,1.266,-0.035,0.000
'0:50.220',1.064,1.285,-0.036,0.000
'0:50.230',1.072,1.305,-0.036,0.000
'0:50.240',1.079,1.324,-0.036,0.000
'0:50.250',1.087,1.344,-0.037,0.000
'0:50.260',0.955,1.098,-0.037,0.000
'0:50.270',0.823,0.851,-0.037,0.000
'0:50.280',0.691,0.605,-0.038,0.000
'0:50.290',0.558,0.359,-0.038,0.000
'0:50.300',0.426,0.113,-0.038,0.000
'0:50.310',0.306,-0.123,-0.038,0.000
'0:50.320',0.186,-0.358,-0.038,0.000
'0:50.330',0.066,-0.594,-0.038,0.000
'0:50.340',-0.055,-0.829,-0.038,0.000
'0:50.350',-0.175,-1.065,-0.038,0.000
'0:50.360',-0.161,-1.038,-0.038,0.000
'0:50.370',-0.146,-1.010,-0.038,0.000
'0:50.380',-0.132,-0.983,-0.038,0.000
'0:50.390',-0.118,-0.956,-0.038,0.000
'0:50.400',-0.104,-0.928,-0.039,0.000
'0:50.410',-0.109,-0.937,-0.039,0.000
'0:50.420',-0.114,-0.946,-0.039,0.000
'0:50.430',-0.119,-0.955,-0.039,0.000
'0:50.440',-0.124,-0.964,-0.039,0.000
'0:50.450',-0.130,-0.973,-0.039,0.000
'0:50.460',-0.127,-0.970,-0.039,0.000
'0:50.470',-0.125,-0.968,-0.039,0.000
'0:50.480',-0.122,-0.965,-0.039,0.000
'0:50.490',-0.120,-0.963,-0.039,0.000
'0:50.500',-0.117,-0.960,-0.039,0.000
'0:50.510',-0.117,-0.957,-0.039,0.000
'0:50.520',-0.116,-0.954,-0.039,0.000
'0:50.530',-0.115,-0.951,-0.039,0.000
'0:50.540',-0.115,-0.949,-0.039,0.000
'0:50.550',-0.114,-0.946,-0.039,0.000
'0:50.560',-0.115,-0.947,-0.039,0.000
'0:50.570',-0.115,-0.949,-0.039,0.000
'0:50.580',-0.116,-0.950,-0.039,0.000
'0:50.590',-0.116,-0.951,-0.039,0.000
'0:50.600',-0.117,-0.953,-0.038,0.000
'0:50.610',-0.116,-0.950,-0.038,0.000
'0:50.620',-0.115,-0.948,-0.038,0.000
'0:50.630',-0.114,-0.945,-0.038,0.000
'0:50.640',-0.113,-0.943,-0.038,0.000
'0:50.650',-0.112,-0.940,-0.038,0.000
'0:50.660',-0.111,-0.939,-0.038,0.000
'0:50.670',-0.110,-0.938,-0.038,0.000
'0:50.680',-0.109,-0.937,-0.038,0.000
'0:50.690',-0.108,-0.935,-0.038,0.000
'0:50.700',-0.107,-0.934,-0.038,0.000
'0:50.710',-0.108,-0.937,-0.038,0.000
'0:50.720',-0.109,-0.940,-0.039,0.000
'0:50.730',-0.110,-0.943,-0.039,0.000
'0:50.740',-0.111,-0.945,-0.039,0.000
'0:50.750',-0.112,-0.948,-0.039,0.000
'0:50.760',-0.109,-0.943,-0.039,0.000
'0:50.770',-0.106,-0.937,-0.039,0.000
'0:50.780',-0.103,-0.932,-0.039,0.000
'0:50.790',-0.100,-0.927,-0.039,0.000
'0:50.800',-0.097,-0.921,-0.039,0.000
'0:50.810',-0.100,-0.925,-0.039,0.000
'0:50.820',-0.102,-0.928,-0.039,0.000
'0:50.830',-0.105,-0.932,-0.039,0.000
'0:50.840',-0.107,-0.936,-0.039,0.000
'0:50.850',-0.110,-0.939,-0.039,0.000
'0:50.860',-0.107,-0.935,-0.039,0.000
'0:50.870',-0.104,-0.931,-0.039,0.000
'0:50.880',-0.102,-0.927,-0.039,0.000
'0:50.890',-0.099,-0.922,-0.039,0.000
'0:50.900',-0.096,-0.918,-0.039,0.000
'0:50.910',-0.096,-0.918,-0.039,0.000
'0:50.920',-0.096,-0.918,-0.039,0.000
'0:50.930',-0.096,-0.917,-0.039,0.000
'0:50.940',-0.095,-0.917,-0.039,0.000
'0:50.950',-0.095,-0.916,-0.039,0.000
'0:50.960',-0.095,-0.916,-0.039,0.000
'0:50.970',-0.094,-0.915,-0.039,0.000
'0:50.980',-0.094,-0.915,-0.039,0.000
'0:50.990',-0.093,-0.914,-0.039,0.000
'0:51.000',-0.093,-0.913,-0.040,0.000
'0:51.010',0.056,-0.638,-0.039,0.000
'0:51.020',0.205,-0.363,-0.039,0.000
'0:51.030',0.355,-0.087,-0.039,0.000
'0:51.040',0.504,0.188,-0.039,0.000
'0:51.050',0.653,0.464,-0.039,0.000
'0:51.060',0.759,0.665,-0.038,0.000
'0:51.070',0.865,0.867,-0.038,0.000
'0:51.080',0.971,1.069,-0.037,0.000
'0:51.090',1.077,1.271,-0.037,0.000
'0:51.100',1.183,1.473,-0.037,0.000
'0:51.110',1.163,1.439,-0.036,0.000
'0:51.120',1.143,1.406,-0.036,0.000
'0:51.130',1.123,1.372,-0.035,0.000
'0:51.140',1.103,1.338,-0.034,0.000
'0:51.150',1.083,1.305,-0.034,0.000
'0:51.160',1.092,1.320,-0.034,0.000
'0:51.170',1.100,1.335,-0.034,0.000
'0:51.180',1.108,1.349,-0.035,0.000
'0:51.190',1.117,1.364,-0.035,0.000
'0:51.200',1.125,1.379,-0.035,0.000
'0:51.210',1.120,1.371,-0.035,0.000
'0:51.220',1.115,1.363,-0.036,0.000
'0:51.230',1.110,1.354,-0.037,0.000
'0:51.240',1.105,1.346,-0.037,0.000
'0:51.250',1.100,1.338,-0.038,0.000
